Execução,Distância Total,Melhor Caminho,Iterações,População,Mutação,Tentativas,Tempo de Execução
36,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],500,50,0.2,40,0.7785873413085938
61,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],500,50,0.2,40,0.8460252285003662
54,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],500,50,0.2,40,0.8704535961151123
0,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],500,50,0.2,40,0.9148311614990234
2,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],500,50,0.2,40,1.0465803146362305
55,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],500,50,0.2,40,1.4951426982879639
19,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.2317643165588379
69,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.28688836097717285
68,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.2906033992767334
83,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.3488473892211914
92,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.3556175231933594
67,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.3618648052215576
27,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.36616063117980957
21,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.37262654304504395
7,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.3970813751220703
93,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.43135762214660645
10,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.5143952369689941
29,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.6191873550415039
56,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.6266622543334961
44,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.6362359523773193
33,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.7236342430114746
49,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,0.9949615001678467
32,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,1.0493621826171875
46,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500,50,0.2,40,1.0711405277252197
8,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500,50,0.2,40,0.24809527397155762
65,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500,50,0.2,40,0.2636759281158447
23,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500,50,0.2,40,0.2693009376525879
97,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500,50,0.2,40,0.27605748176574707
71,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500,50,0.2,40,0.27797460556030273
90,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500,50,0.2,40,0.36811137199401855
80,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500,50,0.2,40,0.37808656692504883
79,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500,50,0.2,40,0.3914809226989746
45,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500,50,0.2,40,0.47164130210876465
52,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500,50,0.2,40,0.9773030281066895
60,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500,50,0.2,40,1.1207938194274902
30,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500,50,0.2,40,1.6006996631622314
88,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],500,50,0.2,40,0.2946949005126953
66,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],500,50,0.2,40,0.37435364723205566
98,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],500,50,0.2,40,0.38913679122924805
13,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],500,50,0.2,40,0.48255372047424316
25,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],500,50,0.2,40,0.537219762802124
70,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],500,50,0.2,40,0.5389003753662109
64,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500,50,0.2,40,0.20999622344970703
20,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500,50,0.2,40,0.23362016677856445
72,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500,50,0.2,40,0.2658236026763916
85,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500,50,0.2,40,0.302156925201416
99,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500,50,0.2,40,0.3037443161010742
76,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500,50,0.2,40,0.3123788833618164
12,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500,50,0.2,40,0.3208920955657959
41,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500,50,0.2,40,0.34235668182373047
81,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500,50,0.2,40,0.385089635848999
42,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500,50,0.2,40,0.4047396183013916
37,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500,50,0.2,40,0.47812986373901367
47,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500,50,0.2,40,0.5274479389190674
53,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500,50,0.2,40,0.8816206455230713
84,58.967741939369795,[1 7 3 8 9 2 6 5 0 4],500,50,0.2,40,0.2824416160583496
63,58.967741939369795,[1 7 3 8 9 2 6 5 0 4],500,50,0.2,40,0.3424215316772461
28,58.967741939369795,[1 7 3 8 9 2 6 5 0 4],500,50,0.2,40,0.39361000061035156
6,58.967741939369795,[1 7 3 8 9 2 6 5 0 4],500,50,0.2,40,0.40849876403808594
59,62.682206983659086,[7 1 4 9 8 3 2 5 0 6],500,50,0.2,40,0.27866387367248535
3,62.682206983659086,[7 1 4 9 8 3 2 5 0 6],500,50,0.2,40,0.29940128326416016
43,62.682206983659086,[7 1 4 9 8 3 2 5 0 6],500,50,0.2,40,0.31322240829467773
58,62.682206983659086,[7 1 4 9 8 3 2 5 0 6],500,50,0.2,40,0.443713903427124
75,62.78256766099062,[4 1 7 3 8 9 2 5 0 6],500,50,0.2,40,0.32531213760375977
34,63.17992076767302,[6 0 5 2 3 7 1 8 9 4],500,50,0.2,40,0.7172319889068604
11,63.29007231520567,[1 8 9 4 0 5 6 2 3 7],500,50,0.2,40,0.26692891120910645
9,63.50558162934578,[7 1 4 0 5 6 2 9 8 3],500,50,0.2,40,0.324617862701416
89,63.50558162934578,[7 1 4 0 5 6 2 9 8 3],500,50,0.2,40,0.4692842960357666
48,63.50558162934578,[7 1 4 0 5 6 2 9 8 3],500,50,0.2,40,0.5846786499023438
51,64.14224054698659,[6 2 9 4 0 5 3 8 1 7],500,50,0.2,40,0.7143425941467285
35,64.89019556228854,[6 2 3 7 1 8 9 5 0 4],500,50,0.2,40,0.7629759311676025
26,65.2702071697249,[1 8 2 6 5 0 4 9 3 7],500,50,0.2,40,0.4346599578857422
