Execução,Distância Total,Melhor Caminho,Iterações,População,Mutação,Tentativas,Tempo de Execução
30,63.5238716304319,[3 1 4 9 8 7 2 0 5 6],500,50,0.2,40,0.5654740333557129
85,63.5238716304319,[3 1 4 9 8 7 2 0 5 6],500,50,0.2,40,0.5788528919219971
61,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],500,50,0.2,40,0.33170604705810547
66,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],500,50,0.2,40,0.3400905132293701
0,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],500,50,0.2,40,0.3524041175842285
7,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],500,50,0.2,40,0.3608102798461914
38,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],500,50,0.2,40,0.3770008087158203
39,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],500,50,0.2,40,0.44148778915405273
28,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],500,50,0.2,40,0.5026426315307617
52,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],500,50,0.2,40,0.5091631412506104
18,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],500,50,0.2,40,0.6058831214904785
88,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],500,50,0.2,40,0.7960643768310547
9,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],500,50,0.2,40,0.8869795799255371
10,64.703920592455,[7 2 8 4 9 3 1 0 5 6],500,50,0.2,40,0.6397171020507812
58,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.28856635093688965
65,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.3123316764831543
12,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.31255507469177246
27,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.33219265937805176
50,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.3398563861846924
14,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.3419363498687744
8,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.34931159019470215
84,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.3665308952331543
69,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.3738133907318115
89,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.3903768062591553
57,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.39472031593322754
37,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.4003934860229492
32,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.4109537601470947
60,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.4161667823791504
56,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.4519040584564209
53,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.45813679695129395
2,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.48720645904541016
24,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.4919159412384033
35,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.521634578704834
68,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.5564358234405518
41,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.5996494293212891
80,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.6118745803833008
75,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.6154038906097412
95,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.62465500831604
36,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.6247086524963379
20,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.7948336601257324
97,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.8035845756530762
90,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,0.8183777332305908
71,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,1.052699327468872
23,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],500,50,0.2,40,1.6076221466064453
16,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,0.3373301029205322
13,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,0.33897829055786133
6,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,0.35732460021972656
1,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,0.37871694564819336
62,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,0.40341663360595703
79,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,0.448772668838501
4,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,0.4543142318725586
47,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,0.47460126876831055
33,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,0.504530668258667
26,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,0.5638110637664795
98,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,0.6010622978210449
46,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,0.6229770183563232
25,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,0.8519785404205322
73,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,1.075352430343628
43,65.02771435337499,[6 5 0 1 3 9 4 8 7 2],500,50,0.2,40,1.5487875938415527
99,66.21332209857488,[6 5 0 4 1 3 9 8 7 2],500,50,0.2,40,0.40851521492004395
96,66.21332209857488,[6 5 0 4 1 3 9 8 7 2],500,50,0.2,40,0.42574644088745117
15,66.21332209857488,[6 5 0 4 1 3 9 8 7 2],500,50,0.2,40,0.4396495819091797
81,66.21332209857488,[6 5 0 4 1 3 9 8 7 2],500,50,0.2,40,0.4760308265686035
83,66.21332209857488,[6 5 0 4 1 3 9 8 7 2],500,50,0.2,40,0.5194449424743652
44,66.21332209857488,[6 5 0 4 1 3 9 8 7 2],500,50,0.2,40,0.7969200611114502
86,69.73795785829189,[9 8 7 2 4 3 1 0 5 6],500,50,0.2,40,0.31745481491088867
21,69.73795785829189,[9 8 7 2 4 3 1 0 5 6],500,50,0.2,40,0.914541482925415
59,71.6298886356218,[8 4 9 3 1 0 5 6 2 7],500,50,0.2,40,0.3779458999633789
49,71.6298886356218,[8 4 9 3 1 0 5 6 2 7],500,50,0.2,40,0.42060422897338867
34,72.32370499368955,[1 3 9 8 4 0 5 6 2 7],500,50,0.2,40,0.5435771942138672
87,72.32370499368955,[1 3 9 8 4 0 5 6 2 7],500,50,0.2,40,0.6594831943511963
55,72.32370499368955,[1 3 9 8 4 0 5 6 2 7],500,50,0.2,40,0.8831381797790527
29,72.32370499368955,[1 3 9 8 4 0 5 6 2 7],500,50,0.2,40,0.9053268432617188
72,73.60985423898977,[7 2 6 5 0 1 3 9 4 8],500,50,0.2,40,0.7325654029846191
78,73.96662035031011,[4 9 3 1 0 5 6 2 7 8],500,50,0.2,40,0.37772440910339355
48,74.63885292527979,[8 7 2 6 5 0 4 9 3 1],500,50,0.2,40,0.5002255439758301
70,74.63885292527979,[8 7 2 6 5 0 4 9 3 1],500,50,0.2,40,0.5697104930877686
54,75.81862008123318,[4 8 7 2 6 5 0 1 3 9],500,50,0.2,40,0.25483202934265137
