Execução,Distância Total,Melhor Caminho,Iterações,Temperatura,Resfriamento,Tentativas,Tempo de Execução
71,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],2000,200,0.9,200,0.02500295639038086
21,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],2000,200,0.9,200,0.025443553924560547
50,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],2000,200,0.9,200,0.026776552200317383
17,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],2000,200,0.9,200,0.034409284591674805
34,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],2000,200,0.9,200,0.03955531120300293
87,58.967741939369795,[1 7 3 8 9 2 6 5 0 4],2000,200,0.9,200,0.016430377960205078
61,58.967741939369795,[1 7 3 8 9 2 6 5 0 4],2000,200,0.9,200,0.026355743408203125
81,62.204083691391446,[6 0 5 2 9 8 3 7 1 4],2000,200,0.9,200,0.017670154571533203
35,62.322820418672826,[7 1 8 3 9 4 0 5 6 2],2000,200,0.9,200,0.02117633819580078
86,62.538900027692996,[6 2 5 0 4 9 3 8 1 7],2000,200,0.9,200,0.01968860626220703
84,62.538900027692996,[6 2 5 0 4 9 3 8 1 7],2000,200,0.9,200,0.021490097045898438
36,62.538900027692996,[6 2 5 0 4 9 3 8 1 7],2000,200,0.9,200,0.02940535545349121
92,62.717219457952986,[6 2 5 0 4 9 8 3 7 1],2000,200,0.9,200,0.015379190444946289
19,62.717219457952986,[6 2 5 0 4 9 8 3 7 1],2000,200,0.9,200,0.015506267547607422
65,62.772329017101015,[6 5 0 4 1 7 3 8 9 2],2000,200,0.9,200,0.017301559448242188
73,62.772329017101015,[6 5 0 4 1 7 3 8 9 2],2000,200,0.9,200,0.034857749938964844
93,62.78256766099062,[4 1 7 3 8 9 2 5 0 6],2000,200,0.9,200,0.020760774612426758
75,62.78256766099062,[4 1 7 3 8 9 2 5 0 6],2000,200,0.9,200,0.02475571632385254
60,62.80817489395843,[1 7 3 8 9 4 0 5 6 2],2000,200,0.9,200,0.028259754180908203
9,62.814600940055115,[7 3 8 9 2 6 5 0 4 1],2000,200,0.9,200,0.024135351181030273
94,63.038852718880136,[4 9 5 0 6 2 3 8 1 7],2000,200,0.9,200,0.015578269958496094
40,63.17992076767302,[6 0 5 2 3 7 1 8 9 4],2000,200,0.9,200,0.03428030014038086
27,63.29007231520567,[1 8 9 4 0 5 6 2 3 7],2000,200,0.9,200,0.016854047775268555
99,63.59283562147977,[2 3 7 1 8 9 4 0 5 6],2000,200,0.9,200,0.022165775299072266
43,63.900210852037645,[4 9 8 1 7 3 2 5 0 6],2000,200,0.9,200,0.015748023986816406
15,63.932244131102166,[7 3 2 6 5 0 4 9 8 1],2000,200,0.9,200,0.028115272521972656
39,63.971660203103305,[6 2 3 8 9 5 0 4 1 7],2000,200,0.9,200,0.0381312370300293
64,64.00689465515472,[7 1 4 0 5 9 8 3 2 6],2000,200,0.9,200,0.026780366897583008
16,64.00689465515472,[7 1 4 0 5 9 8 3 2 6],2000,200,0.9,200,0.04362368583679199
45,64.42431835118295,[6 2 9 5 0 4 8 3 7 1],2000,200,0.9,200,0.017793655395507812
82,64.48141870562733,[7 1 8 9 4 0 5 6 2 3],2000,200,0.9,200,0.01919841766357422
58,64.52338370289793,[6 0 5 2 9 3 7 1 8 4],2000,200,0.9,200,0.019098281860351562
83,64.57195713777257,[7 1 8 3 5 0 6 2 9 4],2000,200,0.9,200,0.018515586853027344
0,64.96669587410578,[8 9 4 0 5 6 2 3 7 1],2000,200,0.9,200,0.024229049682617188
7,65.0778207772809,[4 8 1 7 3 9 2 5 0 6],2000,200,0.9,200,0.015547037124633789
23,65.15735639530023,[3 2 6 5 0 4 9 8 1 7],2000,200,0.9,200,0.013387203216552734
22,65.15735639530023,[3 2 6 5 0 4 9 8 1 7],2000,200,0.9,200,0.019867658615112305
31,65.18494620049898,[6 0 5 2 8 1 7 3 9 4],2000,200,0.9,200,0.02317070960998535
44,65.20161981544197,[4 9 3 7 1 8 2 5 0 6],2000,200,0.9,200,0.01702880859375
96,65.22489852353328,[4 0 5 9 8 1 7 3 2 6],2000,200,0.9,200,0.014999151229858398
3,65.33908346173207,[2 3 8 9 5 6 0 4 1 7],2000,200,0.9,200,0.017968416213989258
54,65.47083492642717,[4 0 5 6 2 3 7 1 8 9],2000,200,0.9,200,0.022000789642333984
97,65.48463931407703,[1 8 3 9 4 0 5 6 2 7],2000,200,0.9,200,0.013484001159667969
98,65.57598196371826,[1 7 3 2 6 5 0 4 9 8],2000,200,0.9,200,0.01700305938720703
24,65.59366591689533,[2 9 4 0 6 5 3 8 1 7],2000,200,0.9,200,0.021059513092041016
11,65.70910204989542,[1 7 3 8 5 0 6 2 9 4],2000,200,0.9,200,0.018101215362548828
69,66.2402346948279,[9 8 1 7 3 2 6 5 0 4],2000,200,0.9,200,0.024895668029785156
1,66.2669133193936,[6 2 3 9 5 0 4 8 1 7],2000,200,0.9,200,0.017003536224365234
52,66.32619466666121,[7 1 8 4 0 5 9 3 2 6],2000,200,0.9,200,0.020664215087890625
70,66.38181038772281,[4 8 9 5 0 6 2 3 7 1],2000,200,0.9,200,0.021683216094970703
88,66.4550899286738,[0 4 1 7 3 8 9 2 5 6],2000,200,0.9,200,0.02052474021911621
72,66.4550899286738,[0 4 1 7 3 8 9 2 5 6],2000,200,0.9,200,0.022053241729736328
56,66.69184261905102,[1 7 3 2 6 0 5 9 8 4],2000,200,0.9,200,0.018664121627807617
51,66.87275237987157,[6 2 9 8 1 7 3 5 0 4],2000,200,0.9,200,0.014804840087890625
2,66.89522099511453,[6 2 8 1 7 3 9 5 0 4],2000,200,0.9,200,0.01698160171508789
26,67.62896053298014,[1 8 5 6 0 4 9 2 3 7],2000,200,0.9,200,0.013779640197753906
66,67.63433657802237,[2 3 9 5 6 0 4 8 1 7],2000,200,0.9,200,0.014290571212768555
91,67.67208315574243,[6 2 9 8 4 0 5 3 7 1],2000,200,0.9,200,0.01520395278930664
30,68.70283850552553,[4 0 6 5 8 1 7 3 9 2],2000,200,0.9,200,0.018653392791748047
77,68.87414208312516,[0 4 9 3 7 1 8 2 5 6],2000,200,0.9,200,0.016790151596069336
28,68.9147307447037,[6 5 2 8 1 7 3 9 4 0],2000,200,0.9,200,0.025116682052612305
42,68.93366151460457,[1 7 2 6 0 5 3 8 9 4],2000,200,0.9,200,0.019483089447021484
57,68.93516707161987,[6 2 5 0 4 1 7 3 8 9],2000,200,0.9,200,0.01925516128540039
46,70.18876299513262,[6 2 3 7 1 4 0 5 9 8],2000,200,0.9,200,0.019843578338623047
12,70.53639612650427,[4 8 1 7 3 9 5 0 6 2],2000,200,0.9,200,0.024527311325073242
