Execução,Distância Total,Melhor Caminho,Iterações,Temperatura,Resfriamento,Tentativas,Tempo de Execução
12,55.86426018969545,[0 6 7 8 4 2 9 1 5 3],2000,200,0.9,200,0.019635677337646484
48,55.932258751388076,[1 5 3 0 6 7 8 4 2 9],2000,200,0.9,200,0.013458490371704102
16,55.932258751388076,[1 5 3 0 6 7 8 4 2 9],2000,200,0.9,200,0.019261837005615234
23,55.932258751388076,[1 5 3 0 6 7 8 4 2 9],2000,200,0.9,200,0.021683216094970703
14,55.932258751388076,[1 5 3 0 6 7 8 4 2 9],2000,200,0.9,200,0.022661685943603516
59,55.932258751388076,[1 5 3 0 6 7 8 4 2 9],2000,200,0.9,200,0.023972034454345703
36,55.932258751388076,[1 5 3 0 6 7 8 4 2 9],2000,200,0.9,200,0.02710723876953125
63,55.932258751388076,[1 5 3 0 6 7 8 4 2 9],2000,200,0.9,200,0.028672218322753906
15,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],2000,200,0.9,200,0.015649080276489258
44,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],2000,200,0.9,200,0.018260717391967773
92,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],2000,200,0.9,200,0.02110743522644043
64,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],2000,200,0.9,200,0.02762889862060547
31,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],2000,200,0.9,200,0.015568017959594727
30,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],2000,200,0.9,200,0.015757083892822266
62,56.33484081002699,[9 2 4 8 7 6 0 3 5 1],2000,200,0.9,200,0.016846179962158203
98,56.33484081002699,[9 2 4 8 7 6 0 3 5 1],2000,200,0.9,200,0.02233266830444336
80,56.722518080023924,[3 5 1 9 0 6 7 8 4 2],2000,200,0.9,200,0.014082908630371094
26,56.722518080023924,[3 5 1 9 0 6 7 8 4 2],2000,200,0.9,200,0.015232324600219727
1,56.722518080023924,[3 5 1 9 0 6 7 8 4 2],2000,200,0.9,200,0.015659093856811523
5,56.722518080023924,[3 5 1 9 0 6 7 8 4 2],2000,200,0.9,200,0.015946626663208008
22,56.722518080023924,[3 5 1 9 0 6 7 8 4 2],2000,200,0.9,200,0.017414569854736328
51,56.722518080023924,[3 5 1 9 0 6 7 8 4 2],2000,200,0.9,200,0.0175778865814209
67,56.722518080023924,[3 5 1 9 0 6 7 8 4 2],2000,200,0.9,200,0.018647193908691406
90,56.722518080023924,[3 5 1 9 0 6 7 8 4 2],2000,200,0.9,200,0.0208585262298584
0,56.722518080023924,[3 5 1 9 0 6 7 8 4 2],2000,200,0.9,200,0.022686243057250977
18,56.722518080023924,[3 5 1 9 0 6 7 8 4 2],2000,200,0.9,200,0.03119826316833496
52,57.051306591014196,[1 5 3 0 8 4 7 6 9 2],2000,200,0.9,200,0.01881694793701172
66,57.051306591014196,[1 5 3 0 8 4 7 6 9 2],2000,200,0.9,200,0.0461115837097168
17,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],2000,200,0.9,200,0.01631951332092285
56,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],2000,200,0.9,200,0.017991065979003906
33,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],2000,200,0.9,200,0.0185701847076416
46,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],2000,200,0.9,200,0.019577980041503906
97,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],2000,200,0.9,200,0.020224571228027344
10,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],2000,200,0.9,200,0.02400040626525879
91,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],2000,200,0.9,200,0.024071216583251953
7,57.18575474641327,[2 4 8 7 6 0 9 5 1 3],2000,200,0.9,200,0.016997337341308594
49,57.237084937063194,[2 9 6 8 4 7 0 3 5 1],2000,200,0.9,200,0.022332191467285156
41,57.70485724506395,[2 9 6 7 8 4 0 3 5 1],2000,200,0.9,200,0.01928853988647461
85,57.70485724506395,[2 9 6 7 8 4 0 3 5 1],2000,200,0.9,200,0.022300004959106445
6,58.70324342055582,[2 9 1 5 3 0 6 7 8 4],2000,200,0.9,200,0.016761302947998047
35,58.70324342055582,[2 9 1 5 3 0 6 7 8 4],2000,200,0.9,200,0.018301963806152344
82,58.70324342055582,[2 9 1 5 3 0 6 7 8 4],2000,200,0.9,200,0.019165992736816406
83,58.70324342055582,[2 9 1 5 3 0 6 7 8 4],2000,200,0.9,200,0.03246283531188965
42,59.10896730529407,[4 8 7 6 0 3 5 1 9 2],2000,200,0.9,200,0.01444697380065918
