Execução,Distância Total,Melhor Caminho,Tempo de Execução
48,62.4233201111451,[1 5 3 8 4 7 6 0 9 2],0.01489400863647461
62,63.476973285758746,[2 4 8 7 6 9 1 5 3 0],0.0017066001892089844
41,63.476973285758746,[2 4 8 7 6 9 1 5 3 0],0.003348112106323242
42,63.75016611374023,[1 5 3 0 7 6 9 2 8 4],0.002699613571166992
87,64.48034384246002,[6 7 8 4 2 9 1 5 3 0],0.001264333724975586
23,64.48034384246002,[6 7 8 4 2 9 1 5 3 0],0.0022742748260498047
25,64.73312645053909,[0 3 5 1 9 2 4 8 7 6],0.0016942024230957031
94,65.93114163254538,[7 8 4 2 9 1 5 3 0 6],0.0011229515075683594
61,66.37525685999842,[4 7 8 2 9 1 5 3 0 6],0.006862640380859375
5,66.37525685999842,[4 7 8 2 9 1 5 3 0 6],0.011258602142333984
14,66.37525685999842,[4 7 8 2 9 1 5 3 0 6],0.013114213943481445
98,66.44836371603546,[6 0 3 5 1 9 2 4 8 7],0.002259969711303711
7,66.44836371603546,[6 0 3 5 1 9 2 4 8 7],0.002743244171142578
4,66.44836371603546,[6 0 3 5 1 9 2 4 8 7],0.002914905548095703
91,67.1153221314605,[6 0 3 5 1 9 7 8 4 2],0.0017054080963134766
79,67.1153221314605,[6 0 3 5 1 9 7 8 4 2],0.0021381378173828125
2,67.1153221314605,[6 0 3 5 1 9 7 8 4 2],0.012118101119995117
82,67.38681813605886,[4 2 9 1 5 3 0 6 7 8],0.0024683475494384766
59,67.38681813605886,[4 2 9 1 5 3 0 6 7 8],0.0028858184814453125
31,67.38681813605886,[4 2 9 1 5 3 0 6 7 8],0.002917766571044922
8,67.38681813605886,[4 2 9 1 5 3 0 6 7 8],0.0035810470581054688
95,67.64701165430674,[8 7 6 0 3 5 1 9 2 4],0.0013976097106933594
63,67.64701165430674,[8 7 6 0 3 5 1 9 2 4],0.0014605522155761719
70,67.64701165430674,[8 7 6 0 3 5 1 9 2 4],0.0022437572479248047
30,67.64701165430674,[8 7 6 0 3 5 1 9 2 4],0.00452113151550293
1,67.64701165430674,[8 7 6 0 3 5 1 9 2 4],0.005428314208984375
52,67.64701165430674,[8 7 6 0 3 5 1 9 2 4],0.011235475540161133
76,67.81844199146877,[2 6 0 3 5 1 9 7 8 4],0.003138303756713867
27,67.81844199146877,[2 6 0 3 5 1 9 7 8 4],0.003310680389404297
11,68.02556806401262,[4 8 7 6 5 1 3 0 9 2],0.0034389495849609375
84,68.03209886737865,[4 8 2 9 1 5 3 0 6 7],0.0013134479522705078
86,69.9899090551611,[7 6 9 1 5 3 0 8 4 2],0.0015597343444824219
68,70.55166171824044,[4 7 0 3 5 1 9 6 8 2],0.0017304420471191406
45,70.55166171824044,[4 7 0 3 5 1 9 6 8 2],0.0034224987030029297
40,73.48651816871677,[9 2 4 8 7 5 1 3 0 6],0.00333404541015625
