Execução,Distância Total,Melhor Caminho,Tempo de Execução
13,62.3142352389241,[1 4 0 5 6 2 9 8 3 7],0.005479574203491211
60,62.322820418672826,[7 1 8 3 9 4 0 5 6 2],0.003777742385864258
74,62.538900027692996,[6 2 5 0 4 9 3 8 1 7],0.0031943321228027344
91,62.538900027692996,[6 2 5 0 4 9 3 8 1 7],0.004236459732055664
90,62.61699854519819,[2 9 8 3 7 1 4 0 5 6],0.0032863616943359375
2,62.61699854519819,[2 9 8 3 7 1 4 0 5 6],0.003718137741088867
45,62.772329017101015,[6 5 0 4 1 7 3 8 9 2],0.0036275386810302734
46,62.772329017101015,[6 5 0 4 1 7 3 8 9 2],0.0036292076110839844
95,62.772329017101015,[6 5 0 4 1 7 3 8 9 2],0.004572391510009766
56,62.80817489395843,[1 7 3 8 9 4 0 5 6 2],0.004346609115600586
69,62.814600940055115,[7 3 8 9 2 6 5 0 4 1],0.0032193660736083984
3,63.038852718880136,[4 9 5 0 6 2 3 8 1 7],0.0033330917358398438
43,63.17992076767302,[6 0 5 2 3 7 1 8 9 4],0.0026030540466308594
7,63.17992076767302,[6 0 5 2 3 7 1 8 9 4],0.003184080123901367
78,63.29007231520567,[1 8 9 4 0 5 6 2 3 7],0.0023081302642822266
52,63.50558162934578,[7 1 4 0 5 6 2 9 8 3],0.002596139907836914
99,63.50558162934578,[7 1 4 0 5 6 2 9 8 3],0.0033130645751953125
15,63.50558162934578,[7 1 4 0 5 6 2 9 8 3],0.0037097930908203125
86,63.50558162934578,[7 1 4 0 5 6 2 9 8 3],0.003997087478637695
67,63.50558162934578,[7 1 4 0 5 6 2 9 8 3],0.004635334014892578
55,63.59283562147977,[2 3 7 1 8 9 4 0 5 6],0.002544879913330078
68,63.59283562147977,[2 3 7 1 8 9 4 0 5 6],0.004790306091308594
6,63.889972208148045,[6 5 0 4 9 8 1 7 3 2],0.0032024383544921875
65,63.900210852037645,[4 9 8 1 7 3 2 5 0 6],0.0035910606384277344
29,64.00689465515472,[7 1 4 0 5 9 8 3 2 6],0.005964756011962891
11,64.14224054698659,[6 2 9 4 0 5 3 8 1 7],0.0024471282958984375
9,64.42431835118295,[6 2 9 5 0 4 8 3 7 1],0.0026853084564208984
92,64.42431835118295,[6 2 9 5 0 4 8 3 7 1],0.0028162002563476562
1,64.52338370289793,[6 0 5 2 9 3 7 1 8 4],0.0039005279541015625
50,64.57195713777257,[7 1 8 3 5 0 6 2 9 4],0.0025551319122314453
31,64.8245208286074,[1 7 3 8 4 0 5 9 2 6],0.003605365753173828
44,64.89019556228854,[6 2 3 7 1 8 9 5 0 4],0.0026531219482421875
72,64.89019556228854,[6 2 3 7 1 8 9 5 0 4],0.0026912689208984375
10,64.89019556228854,[6 2 3 7 1 8 9 5 0 4],0.003615856170654297
4,64.96669587410578,[8 9 4 0 5 6 2 3 7 1],0.003254413604736328
14,64.96669587410578,[8 9 4 0 5 6 2 3 7 1],0.003735780715942383
48,65.06758213339131,[6 5 0 4 8 1 7 3 9 2],0.0030565261840820312
66,65.07673072061685,[7 1 4 0 6 5 9 8 3 2],0.002168893814086914
57,65.15735639530023,[3 2 6 5 0 4 9 8 1 7],0.002152681350708008
17,65.20161981544197,[4 9 3 7 1 8 2 5 0 6],0.004308223724365234
53,65.25854367281323,[7 3 9 4 0 5 6 2 8 1],0.002569437026977539
61,65.25854367281323,[7 3 9 4 0 5 6 2 8 1],0.0036764144897460938
97,65.25854367281323,[7 3 9 4 0 5 6 2 8 1],0.006021976470947266
76,65.2702071697249,[1 8 2 6 5 0 4 9 3 7],0.0027446746826171875
94,65.33908346173207,[2 3 8 9 5 6 0 4 1 7],0.002794504165649414
5,65.33908346173207,[2 3 8 9 5 6 0 4 1 7],0.0033812522888183594
71,65.47083492642717,[4 0 5 6 2 3 7 1 8 9],0.0037817955017089844
41,65.57598196371826,[1 7 3 2 6 5 0 4 9 8],0.0031163692474365234
35,65.58179727534392,[4 9 2 6 0 5 8 3 7 1],0.010655641555786133
23,65.68364883391119,[6 2 9 8 3 7 1 4 0 5],0.0031576156616210938
37,65.68364883391119,[6 2 9 8 3 7 1 4 0 5],0.0045166015625
88,65.70910204989542,[1 7 3 8 5 0 6 2 9 4],0.005328655242919922
70,65.89435689406953,[1 7 3 8 4 0 6 5 9 2],0.002777099609375
42,65.93386823559617,[6 5 2 9 8 3 7 1 4 0],0.0037038326263427734
58,66.04874274153752,[6 5 2 3 8 9 0 4 1 7],0.00415802001953125
30,66.25761882091732,[2 3 7 1 8 9 5 6 0 4],0.0031447410583496094
24,66.50140088961717,[6 5 2 9 0 4 8 3 7 1],0.0026175975799560547
36,66.69184261905102,[1 7 3 2 6 0 5 9 8 4],0.004335165023803711
85,66.87275237987157,[6 2 9 8 1 7 3 5 0 4],0.004245281219482422
19,67.41441015005032,[4 0 6 5 3 7 1 8 9 2],0.002898693084716797
64,68.6869311144959,[1 7 3 5 0 4 8 9 2 6],0.001585245132446289
54,68.6869311144959,[1 7 3 5 0 4 8 9 2 6],0.002634763717651367
34,71.85517803446756,[1 4 0 5 3 7 8 9 2 6],0.01137542724609375
79,72.39556269914439,[0 4 1 8 9 5 6 2 3 7],0.0019121170043945312
16,73.2049665345317,[1 4 0 9 8 7 3 2 5 6],0.0033278465270996094
