Execução,Distância Total,Melhor Caminho,Iterações,Temperatura,Resfriamento,Tentativas,Tempo de Execução
60,78.72430698756851,[9 3 1 5 6 0 4 8 7 2],2000,200,0.9,200,0.12336969375610352
73,79.0291672264052,[2 7 8 4 0 5 6 1 3 9],2000,200,0.9,200,0.05239248275756836
18,79.141466635225,[9 4 0 5 6 2 7 8 3 1],2000,200,0.9,200,0.020784616470336914
86,79.141466635225,[9 4 0 5 6 2 7 8 3 1],2000,200,0.9,200,0.037470340728759766
0,79.22213857563523,[8 2 7 6 5 0 1 3 4 9],2000,200,0.9,200,0.017748117446899414
81,79.63987362780645,[2 7 8 9 4 5 6 0 1 3],2000,200,0.9,200,0.04882073402404785
55,79.63987362780645,[2 7 8 9 4 5 6 0 1 3],2000,200,0.9,200,0.15934038162231445
29,80.90044218912062,[2 6 5 0 4 1 3 9 8 7],2000,200,0.9,200,0.020319223403930664
15,82.16157525948628,[8 9 4 0 5 6 2 7 1 3],2000,200,0.9,200,0.015637874603271484
42,84.67566235949894,[6 2 7 8 4 5 0 1 3 9],2000,200,0.9,200,0.03777670860290527
47,85.47694702972692,[6 2 7 8 9 4 5 0 1 3],2000,200,0.9,200,0.05720829963684082
59,90.4679521692367,[9 4 5 0 1 3 8 7 2 6],2000,200,0.9,200,0.09966492652893066
