Execução,Distância Total,Melhor Caminho,Iterações,População,Mutação,Tentativas,Tempo de Execução,Algoritmo,Semente,Temperatura,Resfriamento
29,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500.0,50.0,0.2,40.0,0.6191873550415039,Algoritmo Genético,14,,
56,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500.0,50.0,0.2,40.0,0.6266622543334961,Algoritmo Genético,14,,
44,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500.0,50.0,0.2,40.0,0.6362359523773193,Algoritmo Genético,14,,
33,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500.0,50.0,0.2,40.0,0.7236342430114746,Algoritmo Genético,14,,
49,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500.0,50.0,0.2,40.0,0.9949615001678468,Algoritmo Genético,14,,
32,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500.0,50.0,0.2,40.0,1.0493621826171875,Algoritmo Genético,14,,
46,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],500.0,50.0,0.2,40.0,1.0711405277252195,Algoritmo Genético,14,,
8,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500.0,50.0,0.2,40.0,0.2480952739715576,Algoritmo Genético,14,,
65,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500.0,50.0,0.2,40.0,0.2636759281158447,Algoritmo Genético,14,,
23,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500.0,50.0,0.2,40.0,0.2693009376525879,Algoritmo Genético,14,,
97,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500.0,50.0,0.2,40.0,0.276057481765747,Algoritmo Genético,14,,
71,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500.0,50.0,0.2,40.0,0.2779746055603027,Algoritmo Genético,14,,
90,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500.0,50.0,0.2,40.0,0.3681113719940185,Algoritmo Genético,14,,
80,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500.0,50.0,0.2,40.0,0.3780865669250488,Algoritmo Genético,14,,
79,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500.0,50.0,0.2,40.0,0.3914809226989746,Algoritmo Genético,14,,
45,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500.0,50.0,0.2,40.0,0.4716413021087646,Algoritmo Genético,14,,
52,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500.0,50.0,0.2,40.0,0.9773030281066896,Algoritmo Genético,14,,
60,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500.0,50.0,0.2,40.0,1.1207938194274902,Algoritmo Genético,14,,
30,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],500.0,50.0,0.2,40.0,1.6006996631622314,Algoritmo Genético,14,,
88,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],500.0,50.0,0.2,40.0,0.2946949005126953,Algoritmo Genético,14,,
66,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],500.0,50.0,0.2,40.0,0.3743536472320556,Algoritmo Genético,14,,
98,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],500.0,50.0,0.2,40.0,0.389136791229248,Algoritmo Genético,14,,
13,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],500.0,50.0,0.2,40.0,0.4825537204742431,Algoritmo Genético,14,,
25,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],500.0,50.0,0.2,40.0,0.537219762802124,Algoritmo Genético,14,,
70,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],500.0,50.0,0.2,40.0,0.5389003753662109,Algoritmo Genético,14,,
64,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500.0,50.0,0.2,40.0,0.209996223449707,Algoritmo Genético,14,,
20,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500.0,50.0,0.2,40.0,0.2336201667785644,Algoritmo Genético,14,,
72,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500.0,50.0,0.2,40.0,0.2658236026763916,Algoritmo Genético,14,,
85,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500.0,50.0,0.2,40.0,0.302156925201416,Algoritmo Genético,14,,
99,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500.0,50.0,0.2,40.0,0.3037443161010742,Algoritmo Genético,14,,
76,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500.0,50.0,0.2,40.0,0.3123788833618164,Algoritmo Genético,14,,
12,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500.0,50.0,0.2,40.0,0.3208920955657959,Algoritmo Genético,14,,
41,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],500.0,50.0,0.2,40.0,0.3423566818237304,Algoritmo Genético,14,,
