Execução,Distância Total,Melhor Caminho,Tempo de Execução
88,193.12536340652994,"[17 30 40 49  9 45  5 10 26  0 20 16 12  6 42 24 29  2 31 47 15 36 39 38
 37 25 46 27  8  3 13 14 18 28 32 22 34 48  4 19 23 41 11  1 43 21 35  7
 33 44]",1.8620274066925049
70,193.74365092460587,"[15 36 39 38 45 48 28 35 13 33 44  7 14 18  3 49 40 42 24 29  2 31  9  5
 10 26  0 47  4 19 27 37 25 46 23 41 11  1 43 21 32 22 34  8 20 16 12  6
 30 17]",1.6453447341918945
76,193.97319128765764,"[25 37 46 27 11  1 43 34 48  8  9 45 26 10  5 31 40 24 29  2 49 23 41 21
 32 28 18 14 33 44  7 13 35 22  3 42 17 30  6 12 16 20  0 47 15 36 39 38
  4 19]",3.1225411891937256
31,196.18694229053793,"[40 24 29  2 49  9 45 42 17 30  5 10 26  0 20 47 15 36 39 37 25 46 23 41
 11  1 43 21 32 35 13 33 44  7 14  3 31  6 12 16 38  4 19 27  8 48 34 22
 28 18]",1.0055925846099854
72,201.75587156892095,"[36 39 15 12  6 17 30 42 40 24 29  2 31  5 47 16 20  0 10 26 19 27 37 25
 46 23 41 35 13 33 44  7 14 49  9 45 38  4 22 32 28 18  3 34 48  8 11 21
  1 43]",3.8185904026031494
64,202.80054839082752,"[10  5 31 24 29  2 49 19 27 46 25 37  4 38 47 16 12  6 17 30 40 42 15 36
 39 23 41 11  1 43 21 22 32 35 33 44  7 13 14 18 28  3 34 48  8  9 45 26
  0 20]",2.3900630474090576
47,202.8101549866745,"[43  1 22 32 35 13 14 28 18 29  2 31  5 10 47 15 36 39 38 33 44  7  9 45
 26  0 20 16 12  6 17 30 42 40 24 49  3 34 48  8 21 11 41 23 46 25 37 27
 19  4]",1.1355304718017578
18,203.96957638513268,"[42 40 24  2 29 33 44  7 13 14 34 48  8  5  6 12 16 38  4 46 25 37 39 36
 15 47 20  0 10 26 45 19 27 23 41 11  1 43 21 22 32 35 18 28  3 49  9 31
 30 17]",1.774355411529541
22,206.7983588643691,"[41 23 46 25 37 45  8 48 34 28 18  3 49 29 40 17 30 42 24  2  9 14 33 44
  7 13 35 22 32 21 43  1 11  6 12 16 20  0 10  5 31 26 47 15 36 39 38  4
 19 27]",1.0337731838226318
75,207.33630069473335,"[36 39 38 35 28 18 33 44  7 13 14 43  1 11 19 27  8 48  9 26 15 47 16 20
  0 10  5 49  3 34 22 32 21 41 23 46 25 37  4 45 31  2 29 24 40 42 17 30
  6 12]",3.0258989334106445
90,207.55633742614577,"[17 30 42 40 24 29 18 28  3  9 26 10  0 20 36 15 47 16 12  6  5 31  2 49
 48  8 45 19 27 46 23 41 11 22 32 21  1 43 33 44  7 13 14 35 34 25 37  4
 38 39]",1.4640476703643799
55,208.65223072837932,"[29  2 49 33 44  7 13 14 18 28  3 48  8 34 22 32 35 21 43  1 11 41 23 46
 27 19  5 17 30  6 12 15 36 39 47 16 20  0 10 26 25 37  4 38 45  9 31 24
 40 42]",2.9451775550842285
51,208.893439389888,"[24  2 19 27 37 25 46 23 41 14 33 44  7 13 35 32 22 34  8 48  3 49 31 12
  6 17 30 42 40 29 18 28 21 43  1 11  0 20 16 47 15 36 39 38  4 45  9  5
 10 26]",1.045814037322998
42,211.3150166490514,"[44 33  7 35 46 25 37 27 19  4 38 26 10  5 28 13 14 18 29 24  2 49  3 34
 22 32 21 43  1 11 41 23 45  9 31 40 42 17 30  6 12 16 47 15 36 39 20  0
 48  8]",1.2010266780853271
34,211.5036204570913,"[36 39 48 34 21 43  1 41 11  8 45 26  0 20 16 47 10  5 31  2 49  3 22 32
 35 13 33 44  7 14 28 18 17 30 42 40 24 29  9 23 46 25 37 27 19  4 38 15
 12  6]",1.3834407329559326
63,211.57998381227117,"[44 33  7 35 32 22 28 13 14 18  9 45 19 46 25 37 27 10  0 12  6 17 30 42
 40 49  3 11  1 43 21 34 48  8 41 23  4 38 15 47 16 20  5 24 29  2 31 26
 39 36]",2.1471121311187744
61,211.60122734517682,"[ 3 48  8 34 22 32 35 28 18 42 17 30  6 12 16 26  9 45 27 46 23 41  1 43
 14 33 44  7 13 21 11 19  4 38 39 36 15 47 20  0 10  5 31 29 40 24  2 49
 37 25]",4.259504556655884
26,213.0486568268919,"[47 15 36 39 45 14 33 44  7 13  3 49 40 24 29  2 31  5 10 26  9 34 22 32
 41 23 46 25 37 27 19  4 38  0 20 16 12  6 17 30 42 48  8 11  1 43 21 35
 28 18]",1.0247328281402588
92,213.92905907389235,"[43  1 32 28 18 33 44  7 13 14 35 22 34 48  8 45  5 10 26 15 36 39 38  4
 19 11 21  3 49  9 41 23 46 25 37 27 31 42 17 30  0 20 47 16 12  6  2 29
 24 40]",1.048387050628662
39,214.49976213839474,"[25 37 46  4 38 39 15 12 17 30 45 19 27 23 41  8 49  2 29 24 40 42  6  5
 31  9 48 34 22 32 21 43  1 11 35 33 44  7 13 14 18 28  3 26 10  0 20 16
 47 36]",2.1633217334747314
73,215.48871972832384,"[43  1 21 22 32 28 18 17 30 40 24 49  9 45 31  2 29 42  6 12  5 27 19  4
 38  8 48 34  3 10 26 39 36 15 47 16 20  0 37 25 46 23 41 11 35 14 13  7
 33 44]",2.104551076889038
20,216.01714897004777,"[47 16 20  0 10 26  9 48  8 40 24 29 18 28 35 14 13  7 33 44 21 43  1 11
  4 38 37 25 46 23 41 32 22 34  3 49  2 31 45 19 27  5 42 17 30  6 12 15
 36 39]",1.2768301963806152
