Execução,Distância Total,Melhor Caminho,Iterações,População,Mutação,Tentativas,Tempo de Execução,Algoritmo,Semente,Temperatura,Resfriamento
45,178.0834511870532,"[13 33  2 29 34 44  9 39 35 20 26 27 11 30 22 43 10  6  7  8  4 16 28 38
 36  1  5 25 42 14  3 15 12 32 21 45 49 40 17 47 48 23 37 41 18  0 46 24
 19 31]",550.0,400.0,0.2,30.0,64.52414917945862,Algoritmo Genético,52,,
7,178.2259586127142,"[24 18 41 37 23 49 40 45 21 32 12 17 47 48 42  5  1 25 15  3 14 22 43 10
 35 20 26 27 11 30  0 46  6 28 39  9 44 34 38 36 29  2 33 13  4 16  8  7
 19 31]",550.0,400.0,0.2,30.0,45.65048599243164,Algoritmo Genético,52,,
12,182.65230899607675,"[31 19 43 30 11 28  2 33 13  4 16  8  7  6 10  0 46 24 18 41 49 40 45 21
 32 12 17 47 48 23 37 22 35 39 34 29 36 38 44  9 20 27 26 14  3 15 42 25
  5  1]",550.0,400.0,0.2,30.0,53.76776313781738,Algoritmo Genético,52,,
17,183.4117678528229,"[31 19  6 28 39 44  9 35 20 11 27 26 42 25  5  1 36 38 34 29  2 33 13  4
 16  8  7 10 46  0 22 43 30 14  3 15 23 37 24 18 41 49 40 17 48 47 12 32
 21 45]",550.0,400.0,0.2,30.0,40.7269504070282,Algoritmo Genético,52,,
9,184.66568236542355,"[31 19 24 18 22  0 46 43 30 11 35 39  9 44 34 29 38 36  1  5 25 42  3 15
 12 32 21 45 17 40 49 41 37 23 48 47 14 26 27 20 28  2 33 13  4 16  8  7
  6 10]",550.0,400.0,0.2,30.0,63.64735531806946,Algoritmo Genético,52,,
62,185.57610683007044,"[38 34 44  9 39 35 20 11 30 43 14  3 15 42 25  1  5 26 27 36 29  2 33 13
 28 10  6  7  8 16  4 19 31 24 18 41 23 48 47 17 12 32 21 45 40 49 37 22
  0 46]",550.0,400.0,0.2,30.0,46.1495144367218,Algoritmo Genético,52,,
3,186.08860765164957,"[ 4 16 28 13 33  2 29 36 38 34 44  9 39 35 43 30 11 20 27 26  5  1 25 42
 14 48 47 17 12 32 21 45 40 49 37 22  0 46 10  6  8  7 19 31 24 18 41 23
  3 15]",550.0,400.0,0.2,30.0,50.61266493797302,Algoritmo Genético,52,,
78,186.50188545698865,"[ 1  5 25 42 26 35 39 34 29  2 33 13 28 19 31 24 46  0 22 18 41 37 23 48
 47 49 40 17 45 21 32 12 15  3 14 27 20 36 38 44  9 11 30 43 10  6  7  8
 16  4]",550.0,400.0,0.2,30.0,48.98518824577332,Algoritmo Genético,52,,
10,186.92077823791016,"[31 19 24 46  0 22 18 41 23 49 40 12 17 47 48 15  3 14 42 25  1  5 26 27
 20 11 30 10  6  7  8 16  4 13 33  2 29 38 36 34  9 35 39 44 28 43 37 45
 21 32]",550.0,400.0,0.2,30.0,64.63239765167236,Algoritmo Genético,52,,
77,187.7918956980084,"[ 1  5 25 42 15  3 48 47 12 32 21 45 17 40 49 23 14 26 27 20 11 10  6  7
  8 16 28 39 44  9 35 30 37 41 24 18 22  0 46 43 34 38 36 29  2 33 13  4
 19 31]",550.0,400.0,0.2,30.0,49.86221218109131,Algoritmo Genético,52,,
31,188.35940755124935,"[31 19 24 18 27 26 42 25  5  1 36 38 44 39 28  6 10 43 30 11 20 35  9 34
 29  2 33 13  4 16  8  7 46  0 22 14  3 15 12 32 21 45 17 47 48 40 49 23
 37 41]",550.0,400.0,0.2,30.0,52.71080946922302,Algoritmo Genético,52,,
43,188.5571229998922,"[29 36 38 34 44 39 35 28 16  8  4  7 19 31 24 18 41 23 37 22  0 46 10  6
 13 33  2  9 20 26 27 11 30 43 14 42 25  5  1 15  3 48 47 49 40 17 45 21
 32 12]",550.0,400.0,0.2,30.0,46.85934329032898,Algoritmo Genético,52,,
39,188.5825511180781,"[31 19  4  7  8 16 39  9 20 27 42 25  1  5 26 11 30 43 22  0 46 10  6 44
 34 38 36 29  2 33 13 28 35 14  3 15 12 32 21 45 17 40 49 47 48 23 37 41
 18 24]",550.0,400.0,0.2,30.0,60.43666219711304,Algoritmo Genético,52,,
86,188.81734754960812,"[31 19 24 45 21 32 12 17 40 49 48 47 15  3 14 22 43 30 10  6  7 46  0 18
 41 37 23 42 25  1  5 26 27 20 11 28 16  8  4 13 33  2 29 36 38 34 44  9
 39 35]",550.0,400.0,0.2,30.0,57.22282195091248,Algoritmo Genético,52,,
52,188.86304952369008,"[36 38 34 44 39  9 35 20 11 27 26 42 25  5  1 29  2 33 13 28 16  8  4  7
  6 10  0 46 19 31 24 18 14  3 15 48 47 12 32 21 45 17 40 49 23 37 41 22
 43 30]",550.0,400.0,0.2,30.0,62.43118858337402,Algoritmo Genético,52,,
76,189.0407937606236,"[36 38 29  2 13 33 34 44 39  9 20 26  5  1 25 42 15  3 14 27 11 35 28 16
  8  4  7 19 31 24 18 37 23 49 40 17 47 48 30 43 10  6 46  0 22 41 45 21
 32 12]",550.0,400.0,0.2,30.0,45.49605894088745,Algoritmo Genético,52,,
0,189.8999646381048,"[31 19 24 18 41 37 14  3 15 26 27 11 20 35  9 44 39 28 10  6  7  8 16  4
 13 33  2 29 34 38 36  1  5 25 42 48 47 40 17 12 32 21 45 49 23 22 30 43
  0 46]",550.0,400.0,0.2,30.0,53.99901866912842,Algoritmo Genético,52,,
82,190.03103927459648,"[ 1  5 25 42 14  3 15 12 32 21 45 49 37 22  0 46 43 10  6 28  7 19 31 24
 18 41 23 48 47 17 40 30 11 27 26 20 35  9 39 44 34 38 36 29  2 33 13 16
  8  4]",550.0,400.0,0.2,30.0,53.09506964683533,Algoritmo Genético,52,,
36,190.0571396187176,"[29  2 33 13  4 16  8  7  6 10 46  0 22 43 30 11 20 27 26 42 25  5  1 36
 38 34 44  9 39 28 35 18 41 37 23 48 47 17 40 49 14  3 15 12 32 21 45 24
 19 31]",550.0,400.0,0.2,30.0,58.93929672241211,Algoritmo Genético,52,,
41,190.54525563544408,"[24 18 41 37 23 49 40 45 21 32 12 17 47 48  3 15 25 42 14 22  0 10  6  7
  8 16 28 39 34 44  9 35 20 11 27 26 30 43 46 31 19  4 13 33  2 29 38 36
  5  1]",550.0,400.0,0.2,30.0,47.39603805541992,Algoritmo Genético,52,,
8,190.89894124321708,"[31 19 10  6  7  8 16  4 13 33  2 28 11 30 43 22  0 46 24 18 41 49 40 17
 23 37 14 42 25  1  5 26 27 20 35 39  9 44 34 29 38 36  3 15 48 47 12 32
 21 45]",550.0,400.0,0.2,30.0,51.80553650856018,Algoritmo Genético,52,,
67,191.18545258462984,"[12 32 21 45 17 40 49 47 48 23  0 46 24 31 19  7  8 16  4 13 33 28 39 44
  9 35 20 11 27 26  5  1 25 42 15  3 14 22 18 41 37 30 43 10  6 34 38 36
 29  2]",550.0,400.0,0.2,30.0,52.13631725311279,Algoritmo Genético,52,,
32,191.2861178466331,"[31 19 13 33  2 29 34 44  9 28 16  8  4  7  6 10 43 22 14 11 30  0 46 24
 18 41 37 23 49 40 12 32 21 45 17 47 48  3 15 42 26 27 20 35 39 38 36  1
  5 25]",550.0,400.0,0.2,30.0,48.92167782783508,Algoritmo Genético,52,,
71,191.5856455769137,"[31 19  4 16  8  6 10 35 39 44  9 20 26 14 42 25  1  5 27 11 30 43 28 13
 33  2 29 36 38 34  7 46  0 22 24 18 41 37 23 49 40 45 21 32 12 17 47 48
  3 15]",550.0,400.0,0.2,30.0,38.90082573890686,Algoritmo Genético,52,,
1,192.21479223174595,"[25  1  5 42 26 36 38 44 34 29  2 33 13 28 16  8  4  7 19 31 24 46 22 43
 10  6 39  9 35 11 30  0 18 41 37 23 48 47 17 12 32 21 45 40 49 15  3 14
 27 20]",550.0,400.0,0.2,30.0,50.9495325088501,Algoritmo Genético,52,,
16,192.62179979708236,"[12 17 47 48 49 23 37 22 43 30 27 26  5  1 25 42 15  3 14  0 46 24 18 41
 45 21 32 40 11 20 35 39  9 44 34 38 36 29  2 33 13 28 10  6  7  8 16  4
 19 31]",550.0,400.0,0.2,30.0,52.1863899230957,Algoritmo Genético,52,,
13,193.08247576754815,"[ 4 28  6 10 43 46  0 22 14  3 15 42 25  5  1 36 38 34 44 39  9 29  2 33
 13 16  8  7 19 31 24 18 30 11 35 20 26 27 37 41 23 49 40 45 21 32 12 17
 48 47]",550.0,400.0,0.2,30.0,42.67395281791687,Algoritmo Genético,52,,
56,193.34158441160253,"[47 48 17 40 49 45 21 32 12 15  3 14 26 27 30 43 22 11 20 35  9 38 34 44
 39 28 10  0 18 41 37 23 42 25  5  1 36 29  2 33 13  4 16  8  7  6 46 24
 19 31]",550.0,400.0,0.2,30.0,47.63186573982239,Algoritmo Genético,52,,
49,193.36123175830625,"[17 48 47 12 32 21 45 40 49 41  0 10  6 28 39 44 34 29  2 33 13  4 16  8
  7 19 31 24 46 18 37 23  3 15 25  1  5 42 14 22 43 30 11 27 26 20 35  9
 38 36]",550.0,400.0,0.2,30.0,47.25353717803955,Algoritmo Genético,52,,
38,193.3992498198303,"[33 13  4 16  8  7 19 31 24 46 10  6 35 20 27 14  3 15 42 25  1  5 26 11
 30 43 22 18 41 37 23 48 47 12 32 21 45 17 40 49  0 28  2 29 34 44 39  9
 38 36]",550.0,400.0,0.2,30.0,40.3563883304596,Algoritmo Genético,52,,
89,193.4068926883374,"[ 2 33 13  4  7  8 16 28 39  9 36 38 29 34 44 35 30 43  0 22 11 20 27 26
  5  1 25 42 14  3 15 48 47 17 40 49 23 37 10  6 46 18 41 12 32 21 45 24
 19 31]",550.0,400.0,0.2,30.0,51.749945878982544,Algoritmo Genético,52,,
47,193.54985603919985,"[25  1  5 42 26 27 20 35 13 33  2 29 36 38 34 44  9 39 28 16  8  4  7  6
 10 43 30 37 23 49 40 17 32 21 45 41  0 46 19 31 24 18 22 11 14  3 15 48
 47 12]",550.0,400.0,0.2,30.0,56.12297964096069,Algoritmo Genético,52,,
15,194.1599791654008,"[31 19  4 16  8  7 28  6 10 30 27 26 20 11 43  0 46 24 18 41 22 35 39 34
 44  9 14 37 23 48 47 12 32 21 45 17 40 49  3 15 42 25  5  1 36 38 29  2
 33 13]",550.0,400.0,0.2,30.0,64.41855716705322,Algoritmo Genético,52,,
95,194.27345089968347,"[31 19  4 16  8  7  6 10 43 30 11 27 20 35 39 36 38 29 34 44  9 26  5  1
 25 42 15  3 14 23 37 41 24 18 46  0 22 49 40 45 21 32 12 17 47 48 28 13
 33  2]",550.0,400.0,0.2,30.0,63.69612574577332,Algoritmo Genético,52,,
2,194.3107637733341,"[12 32 21 45 17 40 49 22 43 30  6  7  8 16 28 34 44 39  9 35 10 46  0 18
 37 14 26 27 11 20 36 38 29  2 33 13  4 19 31 24 41 23 48 47  3 15 42 25
  5  1]",550.0,400.0,0.2,30.0,39.5241641998291,Algoritmo Genético,52,,
48,194.73146409870628,"[46  0 22 30 43 10  6 19 31 24 18 41 37 23 49 40 17 47 48  3 15 42 25  5
  1 36 38 29 34 44 39  9 20 26 27 35 28  7  8 16  4 13 33  2 11 14 12 32
 21 45]",550.0,400.0,0.2,30.0,55.96782732009888,Algoritmo Genético,52,,
57,194.80822385206483,"[ 1  5 25 42 14  3 15 48 47 12 17 40 23 37 27 26 20 35 28  6 10 43 30 11
  9 39 44 34 38 36 29  2 33 13  4 19 31 16  8  7 46  0 22 24 18 41 49 45
 21 32]",550.0,400.0,0.2,30.0,35.55392837524414,Algoritmo Genético,52,,
70,194.8381167039891,"[ 1  5 25 42 15  3 48 47 17 12 32 21 45 40 49 23 37 30 11 20  9 44 34 29
  2 33 13  4  7  8 16 28  6 10 43 22 27 26 14 41 18 24 31 19 46  0 35 39
 38 36]",550.0,400.0,0.2,30.0,54.29608964920044,Algoritmo Genético,52,,
51,195.6261055654829,"[32 21 45 17 40 49 48 47 12 15  3 42 25  1  5 26 20 35 11 30 43 46  0 22
 18 24 31 19  4  7  8 16 13 28  6 10  9 39 44 34 33  2 29 38 36 27 14 23
 37 41]",550.0,400.0,0.2,30.0,45.04033136367798,Algoritmo Genético,52,,
59,195.7939752725936,"[24 46  0 10  6 28  8  4 19 31  7 16 13 33  2 29  1  5 25 42 36 38 34 44
  9 39 35 20 11 27 26 15  3 14 30 43 22 18 41 37 23 49 40 48 47 17 45 21
 32 12]",550.0,400.0,0.2,30.0,34.086395502090454,Algoritmo Genético,52,,
88,196.4094740947764,"[ 1  5 25 42 26 27 11 20 35 39  9 44 34 29 38 36 14 40 17 47 48  3 15 12
 32 21 45 49 23 37 18  0 46 10 28  2 33 13  4 16  8  7  6 30 43 22 41 24
 19 31]",550.0,400.0,0.2,30.0,41.61925101280213,Algoritmo Genético,52,,
90,196.5428167734513,"[31 19 24 41 22 28 13 33  2 29 36 38 34 44  9 39 35 11 20 27 30 18 37 23
 48 49 40 45 21 32 12 17 47 15  3 14 43 10  6  8 16  4  7 46  0 26 42 25
  5  1]",550.0,400.0,0.2,30.0,41.50871968269348,Algoritmo Genético,52,,
50,196.69795663754732,"[31 19 24 18 41 23 37 22  0 46 43 30 16  4 13 33  2 29 38 36  1  5 25 42
 26 27 14  3 15 47 48 49 40 17 45 21 32 12 11 20 35 10  6  7  8 28 39  9
 44 34]",550.0,400.0,0.2,30.0,44.242504835128784,Algoritmo Genético,52,,
65,198.16976349023585,"[ 2 33 13 28 39  9 35 10 43 30 20 27 26  5  1 25 42 14  3 15 47 12 32 21
 45 17 40 49 48 23 37 22  0 46 19 31 24 18 41 11  6  7  8  4 16 44 34 29
 38 36]",550.0,400.0,0.2,30.0,63.31146001815796,Algoritmo Genético,52,,
98,198.28511350549292,"[ 2 29 36 38 44 34  9 39 35 20 11 10  6 16  8  7 46  0 30 27 26  5  1 25
 42 14 23 37 41 18 24 31 19  4 13 33 28 43 22 49 40 45 21 32 12 17 47 48
  3 15]",550.0,400.0,0.2,30.0,46.54373645782471,Algoritmo Genético,52,,
63,199.28284099259045,"[31 19 24 49 40 17 45 21 32 12 23 37 11 20 35 39  9 44 34 29  2 33 13  4
 16  8  7  6 10 46  0 43 30 27 26 14 48 47  3 15 42 25  5  1 36 38 28 22
 18 41]",550.0,400.0,0.2,30.0,48.0172266960144,Algoritmo Genético,52,,
35,199.89226908453327,"[24 18 22 46  0 41 37 23 48 47 12 32 17 43 30 11 35 39  9 44 34 38 36 29
  2 33 13  4 16  8  7 19 31  6 10 28 20 27 26  5  1 25 42 15  3 14 49 40
 45 21]",550.0,400.0,0.2,30.0,46.52139139175415,Algoritmo Genético,52,,
25,200.64556718446244,"[12 17 40 48 14 42 25  1  5 26 27 20  9 29 33  2 13 28  6 10 43 22 30 11
 35 39 36 38 34 44 16  8  4  7 19 31 24 46  0 18 41 37 23 49 45 21 32 47
  3 15]",550.0,400.0,0.2,30.0,35.31458401679993,Algoritmo Genético,52,,
22,200.98183382487088,"[12 32 21 45 40 17 47 48 49 23 37 14  3 15 42 25 27 20 35  9 36 38 34 44
 39 28 33 13  4 16  8  7  6 10 30 43  0 46 19 31 24 18 41 22 11 26  5  1
 29  2]",550.0,400.0,0.2,30.0,40.66536045074463,Algoritmo Genético,52,,
91,201.4871399164582,"[ 1  5 25 42 26 27 20 11  6  7  8 16  4 13 33  2 29 34 44  9 39 28 10 46
 19 31 24 37 23 14 36 38 35 30 43  0 22 18 41 49 40 17 47 48  3 15 12 32
 21 45]",550.0,400.0,0.2,30.0,55.71435022354126,Algoritmo Genético,52,,
64,202.0256864535584,"[31 19 16  4 13 33  2 29 36 38 34 35 20 26 14 27 11 10  6  7  8 28 39 44
  9 30 43 46  0 22 18 24 45 21 32 17 40 49 42  5  1 25 15  3 37 41 23 48
 47 12]",550.0,400.0,0.2,30.0,33.68990874290466,Algoritmo Genético,52,,
5,203.8024504462016,"[18 41 37 23 49 40 17 48 47 12 32 21 45 22  0 46  6  7  8  4 16 28 35 20
 11 27 26  3 15 14 30 43 10  9 39 44 34 38 36 29  2 33 13 19 31 24 42 25
  5  1]",550.0,400.0,0.2,30.0,49.5979368686676,Algoritmo Genético,52,,
14,203.8177242209028,"[ 4 16  8 46  0 43 30 27 26  5  1 25 42  3 15 12 32 21 45 17 40 47 48 14
 20  9 34 38 36 44 28 10  6  7 19 31 24 18 41 49 23 37 22 11 35 39 29  2
 33 13]",550.0,400.0,0.2,30.0,47.15353012084961,Algoritmo Genético,52,,
69,204.03064621289943,"[31 19 24 46 30 11 27 26 20 35 39  9 44 34 38 36 29  2 33 13 28  6 10 43
  0 18 22 14  3 15 12 32 21 45 17 40 49 23 48 47 42 25  1  5 37 41  7  8
 16  4]",550.0,400.0,0.2,30.0,45.26550340652466,Algoritmo Genético,52,,
84,204.50604555028065,"[12 17 40 45 21 32 47 48 49 37 41 18 22  0 46 43 30 10  6 38 36 20 11 27
 14  3 15 23 24 31 19  4  7  8 16 28 35  9 39 13 33  2 29 34 44 26 42 25
  5  1]",550.0,400.0,0.2,30.0,41.40601134300232,Algoritmo Genético,52,,
79,204.82655252161,"[18 24 31 19  4 16  8  7 46  0 43 22 41 37 23 49 40 17 12 32 21 45 47 48
 35 39 34  2 33 13 28  6 10 30 11 27 14  3 15 26 20  9 44 29 38 36 42 25
  5  1]",550.0,400.0,0.2,30.0,51.29393362998962,Algoritmo Genético,52,,
42,205.58099509155005,"[15  3 47 48 23 14 20 11 30 43 10  6  7  8 16  4 13 33  2 29 34 44 39 28
 19 31 24 18 22 27 26 36 38  9 35 46  0 41 37 49 40 17 45 21 32 12 42 25
  5  1]",550.0,400.0,0.2,30.0,54.02017164230347,Algoritmo Genético,52,,
24,205.62931372733863,"[12 32 21 45 17 40 49 23 37 22  0 10 43 30 11 20  9 39 44 34  2 29 38 36
  3 15 47 48 41 18 46  6  7  8 16  4 13 33 28 35 27 26  5  1 25 42 14 24
 19 31]",550.0,400.0,0.2,30.0,43.58016324043274,Algoritmo Genético,52,,
30,206.08047359383747,"[15  3 26 27 20 35 11 30 43 22  0 10  6  7  4 13 33  2 29 38 36  9 46 19
 31 24 18 41 37 23 49 40 48 47 12 32 21 45 17 14 42 25  1  5 28 16  8 39
 44 34]",550.0,400.0,0.2,30.0,45.506728172302246,Algoritmo Genético,52,,
83,206.1661734459507,"[31 19 24 49 40 17 45 21 32 12 23 37 18 22 43 30 35 39 44  9 20 26 27 11
 10  6 16  8  4  7 46  0 41 48 47 15  3 14 34 29  2 33 13 28 38 36  1  5
 42 25]",550.0,400.0,0.2,30.0,44.01608061790466,Algoritmo Genético,52,,
61,206.48110160079543,"[15  3 42  5  1 36 38 34 44 39  9 20 26 27 11 30 43  0 22 28 13 33  2 29
 35 37 49 40 17 12 32 21 45 47 48 23 41 18 24 31 19  4 16  8  7  6 10 46
 14 25]",550.0,400.0,0.2,30.0,47.84382843971253,Algoritmo Genético,52,,
85,206.7460053534482,"[28 35 20 11 30 43 22 18 41 37  0 46  6 10 23 49 40 17 12 32 21 45 24 31
 19  4  7  8 16 13 33  2 29 38 36  1  5 25 42 26 27  9 34 44 39 14  3 15
 48 47]",550.0,400.0,0.2,30.0,49.85423755645752,Algoritmo Genético,52,,
18,207.080093110389,"[31 19 24 18 22  0 46 29  2 33 13  4 16 28 30 27 26  5  1 25 42 15  3 48
 17 32 21 45 40 49 23 37 41 43 10  6  7  8 35 39  9 44 34 38 36 20 11 14
 47 12]",550.0,400.0,0.2,30.0,39.60063338279724,Algoritmo Genético,52,,
73,207.1174799375749,"[ 1  5 25 42 15  3 14 37 23 49 40 48 47 12 17 41 18 22  0 43 30 35 39  9
 44 34 38 36 29  2 33 13 28  7 46 45 32 21 24 31 19  4 16  8  6 10 11 20
 27 26]",550.0,400.0,0.2,30.0,44.32616090774536,Algoritmo Genético,52,,
81,207.43004727989268,"[24 18 41 40 17 12 32 21 45 49 37 22 30 43  0 46 10  6 28 13 33  2 29 34
 44 39 35  7  8 16  4 19 31 23 48 47 14  3 15 42 26 27 11 20  9 38 36  1
  5 25]",550.0,400.0,0.2,30.0,43.98739194869995,Algoritmo Genético,52,,
97,207.696790899789,"[12 32 21 45 17 15  3 14 27 20 38 36  1  5 25 42 26 11 35 28  7  6 10 30
 43  0 46 19 31 24 18 41 23 48 47 40 49 37 22  9 39 16  8  4 13 33  2 29
 34 44]",550.0,400.0,0.2,30.0,52.856813192367554,Algoritmo Genético,52,,
20,207.8081562564988,"[31 19 24 18 41 49 40 17 23 30 11 20  9 44 29  2 33 13 28 16  8  4  7  6
 10 43 14  3 15 42 25  5  1 36 38 34 39 35 48 47 12 32 21 45 37 22  0 46
 27 26]",550.0,400.0,0.2,30.0,63.901426792144775,Algoritmo Genético,52,,
44,207.947053887102,"[31 19 46  0 30 11 27  5  1 36 38 29 34 44 39  9 35 13 33  2 28 43 22 18
 41 37 23 14 26 20 10  6  8 16  4  7 24 45 21 32 12 17 40 49 47 48  3 15
 42 25]",550.0,400.0,0.2,30.0,43.01560831069946,Algoritmo Genético,52,,
96,208.15292841080625,"[ 4 13 33  2 29 34 44 39 28 30 43 46  0 18 24 31 19  8 16  7  6 10 11 27
 26  5  1 25 42 15  3 37 23 48 47 40 49 41 22 35  9 38 36 20 14 17 45 21
 32 12]",550.0,400.0,0.2,30.0,54.52921295166016,Algoritmo Genético,52,,
55,208.37058380252148,"[31 19 24 45 21 32 12 17 40 49 47 48  3 15 42 25 26 11 10  6 46  0 22 43
 30 35 39  9 44 34 33 13  2 29 38 36 27 14 23 37 41 18  7  8  4 16 28 20
  5  1]",550.0,400.0,0.2,30.0,51.544837474823,Algoritmo Genético,52,,
46,208.46426051929092,"[12 32 21 45 40 49 37 23  3 15 42 25 26 27 20 11 35 39  9 44 34 38 36 29
  2 33 13 28 16  8  4  7  0 43 30 10  6 19 31 46 22 14  5  1 48 47 17 41
 18 24]",550.0,400.0,0.2,30.0,51.90110063552856,Algoritmo Genético,52,,
74,210.93823234525684,"[31 19  8  4 13 33  2 29 34 44  9 39 28  6 10 46  0 43 22 18 24 45 21 32
 23 37 30 11 20 36 38 27 26  5  1 25 42 15  3 14 35 16  7 41 49 40 17 48
 47 12]",550.0,400.0,0.2,30.0,49.91219568252564,Algoritmo Genético,52,,
72,211.1206478322201,"[25 15  3 14 27 20  9 38 36 26 48 47 17 12 32 21 45 40 49 23 37 41 18 22
 43 10  6  8 16  4  7 46  0 30 11 35 39 44 34 29  2 33 13 28 19 31 24 42
  5  1]",550.0,400.0,0.2,30.0,45.41473960876465,Algoritmo Genético,52,,
53,211.16337195837875,"[12 40 49 23 22 30 43 10  6  7  8 16  4 13 28 35 39  9 44 34 33  2 29 38
 36 26 27 20 11 46  0 18 41 37 14  3 15 48 47 17 32 21 45 24 31 19 42 25
  5  1]",550.0,400.0,0.2,30.0,50.0984411239624,Algoritmo Genético,52,,
87,211.67018195961623,"[45 17 40 49 23 37 46 19 31 24 18  3 15 14 27 20 35  9 34 44 39 28  8 16
  6 10 43 22 30 11 26 42 25  5  1 36 38 29  2 33 13  4  7  0 41 48 47 12
 32 21]",550.0,400.0,0.2,30.0,40.80154252052307,Algoritmo Genético,52,,
29,211.7921549270738,"[38 36  1  5 25 42 14 37 23 49 40 17 48 47 12 21 32 45 41 18 22  0 46 10
 43 30 11 20 39 28  8  4 19 31 24 15  3 26 27 35  9 44 34 29  2 33 13 16
  7  6]",550.0,400.0,0.2,30.0,35.90724849700928,Algoritmo Genético,52,,
21,212.75040160856284,"[32 21 45 40  3 15 14 36 38 34 29  2 33 13  4 16  8  7 28 43 46  0 18 22
 27 20 11 10  6 19 31 24 41 23 48 47 12 17 49 37 30 35 39 44  9 26 25 42
  5  1]",550.0,400.0,0.2,30.0,44.82798528671265,Algoritmo Genético,52,,
19,212.95249394989904,"[15  3 47 48 14 30 43 10  6  7  8 16  4 19 31 24 46  0 18 37 23 49 40 41
 22 35 39  9 44 34 29  2 33 13 28 20 27 26 42 25  5  1 36 38 11 17 45 21
 32 12]",550.0,400.0,0.2,30.0,57.73838663101196,Algoritmo Genético,52,,
40,213.96149246375515,"[38 34 44 26 42 15  3 48 47 49 40 17 45 21 32 12 14 27 20 11 30 43  0 10
  6  8  7 16  4 13 33  2 29 36  1  5 25 23 37 41 18 24 31 19 46 22 35  9
 39 28]",550.0,400.0,0.2,30.0,51.97204780578613,Algoritmo Genético,52,,
68,214.16941576561,"[ 1  5 25 42 26 20 11 35 28 10  6 19 31 24 46  0  7  8  4 16 43 22 18 41
 49 40 17 48 47 12 32 21 45 23 37 30 39 36 38 34 44  9 27 15  3 14 29  2
 33 13]",550.0,400.0,0.2,30.0,44.23289656639099,Algoritmo Genético,52,,
33,214.7460526681407,"[31 19 18 41 37 23 48 47 17 40 49 42 25  1  5 20 35  9 36 38 29  2 13 33
 34 44 39 28  7  6 10 46 24 45 21 32 12 15  3 14 30 43  0 22 27 26 11 16
  8  4]",550.0,400.0,0.2,30.0,57.11984014511109,Algoritmo Genético,52,,
80,215.22622328042615,"[38 34 44 27 14 42 25 15  3 12 17 40 49 41 18  0 46 43 10  6 28 16  8  4
  7 19 31 24 21 32 45 47 48 23 37 22 30 11 35 39  9 20 26  5  1 36 29  2
 33 13]",550.0,400.0,0.2,30.0,54.36878299713135,Algoritmo Genético,52,,
66,215.418379591985,"[13 33  2 29 38 36 20 26 27 11  6 19 31 46  0 30 35 39 34 44  9 14 49 40
 17 47 48 23 37 41 22 10 28 16  8  4  7 43 18 24 45 21 32 12 15  3 42 25
  5  1]",550.0,400.0,0.2,30.0,48.1890013217926,Algoritmo Genético,52,,
94,215.61802183553704,"[48 47 12 32 21 45 17 40 49 23  0 46 10  6  7 19 31 24 18 22 43 30 11 20
 35  9 39 28 16  8  4 41 37 14 27 26 25 42 15  3 44 34 33 13  2 29 38 36
  5  1]",550.0,400.0,0.2,30.0,52.44275879859924,Algoritmo Genético,52,,
4,216.69446374923973,"[49 40 45 21 32 12 17 23 37 30 43 10  6  4 13 33  2 29 44  9 39 35 20 14
 42 25  1  5 26 27 11 28 16  8  7 46  0 22 41 48 47 15  3 18 24 31 19 34
 38 36]",550.0,400.0,0.2,30.0,47.17735457420349,Algoritmo Genético,52,,
34,217.26528578729764,"[18 24 31 19  6  9 34 38 36 29  2 28 16  8  7 10  0 22 43 30 11 20 27 26
 25  1  5 42 14 23 48 47 17 12 32 45 21 40 49 37 41 46  4 13 33 44 39 35
  3 15]",550.0,400.0,0.2,30.0,39.94361591339111,Algoritmo Genético,52,,
6,217.9822320499852,"[24 46  0 22 18 41 37 23 48 47  3 15 42 25  1  5 26 27 11 30 10  6 28 39
  9 44 34 38 36 29  2 33 13  4 16  8  7 43 49 40 45 17 14 20 35 19 31 21
 32 12]",550.0,400.0,0.2,30.0,65.19872546195984,Algoritmo Genético,52,,
75,220.0123411414212,"[15  3 14 42 25 26 27 11 20 35 39  9 44 34 29  2 33 13 28 30 43 18 41 37
 23 48 47  5  1 36 38 40 17 12 32 21 45 49 22  0 10  6 46 24 31 19  7  8
 16  4]",550.0,400.0,0.2,30.0,55.110167026519775,Algoritmo Genético,52,,
99,220.0392697483834,"[31 19  6 39 44  9 35 20 11 30 22 18 24 45 32 21 12 17 40 49 47 48 23 37
 41  0 46  7  8  4 16 10 43 14  3 15 26 27 34  2 29 38 36  1  5 25 42 28
 33 13]",550.0,400.0,0.2,30.0,40.66199469566345,Algoritmo Genético,52,,
27,224.56661264083112,"[37 23 15  3 25  1  5 42 26 27 14 48 47 12 40 49 10  6  7 46  0 43 30 11
 20  9 36 38 34 28 13 33  2 29 44 39 35 22 18 41 17 32 21 45 24 31 19  4
  8 16]",550.0,400.0,0.2,30.0,45.170090198516846,Algoritmo Genético,52,,
