Execução,Distância Total,Melhor Caminho,Iterações,Temperatura,Resfriamento,Tentativas,Tempo de Execução
89,255.7398068561616,"[ 6 42 24 29 33 44  7  8 27 23 41 22 32 34  9  5 10  0 20 26 19 25 37 46
 47 15 36 39 38  4 31 49  2 40 30 17  3 48 28 18 14 13 35 21 43  1 11 45
 16 12]",2500,400,0.95,200,0.1311194896697998
22,255.96234786100678,"[44 33 35 23 46 37 25 27  2 29  6 12 20 16 15 47  0 41 11 43  1 21 28 18
 14 13  7 32 22 10 26  4 19  8  3 49  9 31  5 36 39 38 45 24 42 17 30 40
 48 34]",2500,400,0.95,200,0.10213184356689453
75,256.49919800982025,"[34  3 49  9 31 30 17  6 12 47 15 39 37 25 46 21 14 13 33 44  7 35  2 29
 24 42 40 16 20  0 10  5 22 32 18 28 45 38  4 19 27  8 48 23 41 43  1 11
 26 36]",2500,400,0.95,200,0.09929370880126953
65,256.7615052215013,"[19 25 37 46 27 48  8 32 35 22 29  6 12 47 15 36 39 38 45 21 43  1 26 10
  0 20 16 40 24  2 49  3 28 18 30 17 42  5 31 34 11 41 23  4  9 14 13  7
 33 44]",2500,400,0.95,200,0.19936728477478027
34,256.95290041140777,"[36 47 42 17 30 40 24 37 25 39 15 38 26 10  5  6 12 16 20  0 34 11 41 23
 31  2  4 19 27 46 22 32 35  7 44 33 13 14 18 28 21 43  1 45  9  8 48  3
 49 29]",2500,400,0.95,200,0.0873115062713623
30,257.38224439281925,"[17 30 42 40 24 29 38  4 19 27 32 22 35 18 28 10 16 47 15  5 45 48 34 41
 23 37 25 46 33 44  7 14 13 26  0 20 31  2 49  3  1 43 21 11  8  9  6 12
 39 36]",2500,400,0.95,200,0.11733746528625488
36,258.5312355703533,"[45  8 48  3 49 12  6 24  2 31  1 43 21 41 23 27 46 25 37  0 10 26 38  4
 19 34 22 35 13  7 44 33 18 28 32 29 40 42 17 30 47 36 39 15 16 20  5  9
 11 14]",2500,400,0.95,200,0.1041407585144043
48,259.1084162673383,"[30 17 40  5 16 12  6 10 41 23 38 15 47 20  0  9  3 34 32 22 27 19 46 25
 37 39 36 26  4 45 48 28 33 44  7 13 35 18 14  8 11 21 43  1 49 29 31  2
 24 42]",2500,400,0.95,200,0.05586647987365723
43,259.378634357482,"[47 16 20  3 14 13  7 35 32 18 28 11 41  1 43 21 34  8 24 29 49 33 44 48
  5  6 12  0 26 10 42 30 17 40 22 23 46 27 19 25 37 39 36 15 38  4 45  9
 31  2]",2500,400,0.95,200,0.07523727416992188
35,259.5575649582657,"[16 20 46 27 40 42 17 30  6 12 26 49 28 14 13 35  8 19  4 38 45  9  3 34
 11 41 23 25 37 39 36 15 47  0 10  5 31  2 48  1 43 21 32 22 24 29 18  7
 33 44]",2500,400,0.95,200,0.1271374225616455
32,260.1680087115187,"[37 46 25 27 19  4 38 15  0 23 41 11 21  8 48 34 22 32 33 44  7 35  9 45
 39 36 47 16 20  5  3 28 40 17 30 18 14 13 43  1 26 10 12  6 42 29  2 49
 31 24]",2500,400,0.95,200,0.09142470359802246
68,260.4754266965166,"[44 33  7 43  1 41 46 27  4 20 16 40 24 31  5  0 10 26 19 45  9  8 11 21
 13 14 28 22 32 35 18 17 30 15 47 36 39 38 37 25 23 48  3 34 49  2 29  6
 12 42]",2500,400,0.95,200,0.08517289161682129
28,260.7149539336837,"[12 16 20 15 36 39  4 27 46 38 47  0 26 19 37 25 48  3 18 14  2 49 29 40
  5 10 45 31  6 42 24 23 41 22 32 35 28 13 33 44  7 21 11  1 43 34  8  9
 30 17]",2500,400,0.95,200,0.12627720832824707
62,260.86145650103873,"[29  2 40  6 12 20 16 23 41 37 25 46 39 36 15 47  5 34 22  8 10  0 19 27
  9 31 24 42 17 30 49  3 48 32 13 35 18 28 14 33 44  7 43  1 21 11 45 26
 38  4]",2500,400,0.95,200,0.0638582706451416
69,261.66365177296944,"[11  1 43 21 33 44  7 32 34 48 42 17 30  0 10  5 31  2 40 24 29 28 14 13
 22  8 19 23 41 45  6 12 16 20 26 49  3 18 35  9 47 15 36 38 37 25 46 27
  4 39]",2500,400,0.95,200,0.0686042308807373
60,262.14889492390466,"[38  4 45 46 41 21 28 18 27 19 43  1 11  3  2  0 16 12  6 17 30 40 42  5
 10 26 25 37 23 14  7 44 33 13 35 32 22 48  8 34  9 20 47 15 36 39 31 29
 24 49]",2500,400,0.95,200,0.0971064567565918
20,262.34088290348353,"[43 21  8 26 20  0 19 27 23 48 34 38 39 36 15 47 16  4 37 25 46  2 29 24
 31 10  5  6 12 17 30  9 45 11  1 41 32 22 35 18 28 14 13  7 44 33  3 49
 42 40]",2500,400,0.95,200,0.07949328422546387
91,262.3753812266725,"[19  4 38 39 36 15 47 16 40 42 17 30 12  6 24 43  1 34  3 31 10  0 20 23
 41 21 28 18 35 32 22 48  8  9 45  5 26 27 11 13 33 44  7 14  2 29 49 46
 37 25]",2500,400,0.95,200,0.06995916366577148
63,262.7904537383812,"[12 16 20  0 47 36 15 26 10  5  3 35 14 33 44 28 32 22 31  2 49  9 24  6
 42 40 29 18 13  7 21 45 38 46 23 41 25 37 27 19 39  4 48 34  8 11  1 43
 30 17]",2500,400,0.95,200,0.08096837997436523
24,265.73371819600015,"[10  5 23 41 21 32 22 40 17 30 18 28 13 14 33 44  7 35  3 31 42  6 12 16
 15 47 20  0 37 25 27 11  1 43 36 39 26  9 45 24 29  2 49 48 34  8 46 19
  4 38]",2500,400,0.95,200,0.08047962188720703
66,267.06692591711595,"[25 46 19  4 38 26 40 24 29  2 31 49 33 44 43  1 35 14 18 28 34 47 12  6
 17 30 42 45 21 11 41 23  0 20 16  5 10 36 15 39 37 27 48  8  9  3 22 32
  7 13]",2500,400,0.95,200,0.06466341018676758
77,267.7318749405579,"[17 30  5 26  4  1 43 45 42 40 18 13 33 44  7 14  9 20  0 39 37 25 46 22
 35 28  2 29 24 31 49  3 34 32 21 23 41 11  8 48 27 19 38 36 15 47 10 16
  6 12]",2500,400,0.95,200,0.09272527694702148
49,268.9845440852991,"[44 33  7 30 17  6 12 16  9  8 48  3 49 24 23 41  1 43 21 45  5 10 26 31
 29  2 36 15 47 20  0 42 40 18 28 11 19  4 38 39 46 37 25 27 34 13 35 32
 22 14]",2500,400,0.95,200,0.14207696914672852
10,269.16507587293387,"[49  9 45 31  2 17 30 42  4 39 38 27 23 41 14 18  3  0 20 19 46 37 25 22
 32 35 13 33 44  7 28 34 48 11 43  1 21  8 26 10  5 40 24 29 47 16  6 12
 15 36]",2500,400,0.95,200,0.18062114715576172
51,269.25120040149324,"[44  7 33 13 21 43  1 25 37 39 38 34 32 22 35 28 18 14  8 26  0 20 15 12
  6 49  3 48 10  5 31  2 29 17 30 40 45 19 27 41 11 23 46  4  9 24 42 16
 47 36]",2500,400,0.95,200,0.06245613098144531
29,269.499295464632,"[36 38  4  6 12 30 17  2  1 43 21 45 26  0 10  5  8 34 48  9 31 49  3 11
 41 23 46 20 16 47 15 39 37 25 27 19 22 35 28 32 44 33 18 29 24 42 40 14
 13  7]",2500,400,0.95,200,0.11368227005004883
50,269.71447735548884,"[46 25 37  4 38 45  9 48 31  5 12  6  2 49 24 40 29 42 30 17 18 14 13 28
 22 34  3  8 11 27 19 26  0 16 20 41 23 39 36 15 47 10  7 33 44 43  1 21
 32 35]",2500,400,0.95,200,0.1403508186340332
12,270.9424589554363,"[10 26  4 19 27  2 42  6 12 36 39 14 13 33 44  7 35 38 15 47  5 45 11 21
 32 34 48  8 31 20 16  0  9 49 37 25 46 41 23  1 43 22 28 18  3 29 24 40
 30 17]",2500,400,0.95,200,0.16010427474975586
70,271.8464900206899,"[36 47 10 19 46 25 37 39 15 12  6 16  0 20  4 38 11 43  1 27  8 22 35  3
 34 48  9 31 26  5 17 30 29 18 44 33  7 40 42 24  2 49 45 41 23 21 32 14
 13 28]",2500,400,0.95,200,0.10271811485290527
5,272.2129679702763,"[39 38 45  3  8 34 48 47 15 36 37 25  4 26 16  9 22 32 13 35  6 12 20  0
 10  5 31  2 49 24 40 29 18 14  7 33 44 28 42 17 30 11 21 43  1 41 46 19
 27 23]",2500,400,0.95,200,0.08409547805786133
33,272.8599641853721,"[25 37  4 38 19 27  3 49 22 21 43 35 28 32  1  7 44 33 24  2 29 46 23 41
 11 13 14 18 31 40 42 12  6 26 10 20 16  0  5 45  9 48 34  8 17 30 47 36
 15 39]",2500,400,0.95,200,0.037969112396240234
44,273.30556860758657,"[23 41 11 26  0 16 15 47 20 10  5 14 44 33 46 25 37 34  8 31  9 45 19 27
  4 38 39 36  6 12 30 17  1 43 21 13 18 28 48  3 49 29 24 40 42  2 22 35
 32  7]",2500,400,0.95,200,0.08215856552124023
17,274.20559652617425,"[13 14 35 11 41 45  0 20 16 10  5 43  1 21 33 44  7 26 12  6 17 30 42 47
 15 36 40 24 29 23 46 37 25 27 19 39 38  4  9  3 22 32 34  8 31  2 49 48
 28 18]",2500,400,0.95,200,0.08748197555541992
39,274.68285212235173,"[45  9  5 12  6 30 17 42 24 33 44  7 13 14 21 34 29 40 49 48  8 46 37 38
 20 16  0 10 31  2  3 18 28 35 32 22 26 47  4 27 19 39 36 15  1 43 11 23
 41 25]",2500,400,0.95,200,0.06185102462768555
6,276.1612745839061,"[12 42 40 29 18 14 13  7 39 38  4 19 27 23 31  2 24 49 45  9  3 32 22 30
 17  6 47 36 37 25 46 26 15 16 20  0 10  5 28 35 34 48  8 41 11  1 43 21
 33 44]",2500,400,0.95,200,0.1291952133178711
45,276.6413441676872,"[44 33  7 23 37 25 27 10 16 20  0  5 34 22 32 14 18 17 30 40 21 43  1 11
 41  4 38 45  8 48  3 49 31 26 47 15 12  6 42 24 29  2  9 19 46 39 36 28
 35 13]",2500,400,0.95,200,0.09749722480773926
3,277.36478801496287,"[20  0 10 26  7 44 33 40 42 24 29  2 49 48  8 45 27 41 46 19  4  5 31  9
 23 11 25 37 38 12  6 17 30 16 47 15 36 39 22 32 18 28  3 34 35 13 14 43
  1 21]",2500,400,0.95,200,0.1467602252960205
11,277.6105126666257,"[ 6 12 16 46 37 25 23 17 30 27 19 38 15 47 20  0  4 45 48  8 34  3 33 44
  7  9 31 10 26 39 36  5 42 40 24 29  2 49 11 41 22 32 13  1 43 21 35 18
 28 14]",2500,400,0.95,200,0.07657074928283691
40,278.4037142768355,"[20 16 12  6  5 26  0 48 34 18 28 38 39 36 47 15 10 35 13 14 42 17 30  3
  8 22 32 44 33  7 43 41  1 19  4 45 49 21 11 23 46 37 25 27  9 31  2 24
 29 40]",2500,400,0.95,200,0.043050527572631836
79,278.8162565640029,"[ 8 32 22 25 37 27 19 24 29  2 49 34 48 10  0 26 45 46  4 38 39 36 47 15
 16 20 33 44  7 14 13 18 28 17 30  6 12  5  9  3 35 21 43  1 31 40 42 11
 41 23]",2500,400,0.95,200,0.09581398963928223
59,281.1533631450996,"[ 0 31 45  4 21  7 14 18 49  9 48  8 34  3 28 13 33 44 22 32 35 11 23 25
 46  1 43 41 19 20 16 47 36 15 12 30 42  6  5 10 26 39 38 37 27  2 24 29
 40 17]",2500,400,0.95,200,0.04840421676635742
80,281.715617453923,"[13 35 46 19 27 10  0 20 16 11  1 43 21  8 48  9 15 36 26 31 14 33 44  7
 41 23 22 32 28 18 17 30  6  5 42 40 24 29  2 49  3 34 45 38  4 37 25 39
 47 12]",2500,400,0.95,200,0.18264245986938477
58,283.6859254844089,"[19  1 43 23 46 41 11 21 34  8 38 39  4 25 37 27 42 40 17 30 18 14 35 28
 29 24  2 13 33 44  7  5 26 10 47 36 15 16 12  0 20  6  9  3 22 32 48 49
 45 31]",2500,400,0.95,200,0.0484464168548584
97,284.0292553465002,"[44  7 49 29 31 26  0 16 10  5  8 32 22 34 48 45  4 19 27 41 43  1 11 38
 36 39 46 23 25 37  2 24 12 20 15 47  3 28 13 33 14 18 35 21  9  6 17 30
 40 42]",2500,400,0.95,200,0.06437301635742188
82,284.9845125871852,"[45  9 48 34 21 11 26 12  6  5  8 22 32 28 18 40 24 29  2  0 20 42 17 30
 46 37 25 38 36 39  4 23 41 13 14 33 44  7 35 19 27 43  1  3 49 31 10 16
 47 15]",2500,400,0.95,200,0.10795092582702637
53,285.15190887570293,"[10 26  4 38 39  5 42 31 24 29  2 18 44 33 40 17 30 45 34 48 22 32 35 13
 14  3  0 47 20 16 12  6 49  8 21 11 46 25 37 43  1 19 27 23 41  7 28  9
 15 36]",2500,400,0.95,200,0.06522035598754883
0,285.6954580561713,"[19  4 39 36 15 31  2 12 16  0  3 28 44 33 29  9 46 25 37 38 47 20 26 10
  5 49 22 35 32 34 48  8 11 23 27 45 24 42  6 17 30 40  1 43 41 21 18 14
 13  7]",2500,400,0.95,200,0.1702885627746582
55,289.80428734014174,"[25 37 23 21  1 43 44  7 33 18  6 12 47 20  0 16  5 34 48 14 13 35  2 24
 40 29 49  8 11 41 46 45 31  9 15 36 39 38  4 28 22  3 32 19 27 42 30 17
 10 26]",2500,400,0.95,200,0.04657411575317383
18,291.4243732521762,"[16  0 28 13 14 35 32 48  2 31 10 26  4 11 41 23 27 20 15 47  5 49  9 45
  8 21 43  1 22 34  3 40 24 29  7 44 33 18 17 30 46 25 37 19 38 39 36 12
  6 42]",2500,400,0.95,200,0.05315065383911133
27,297.8095184578476,"[17  9 45 18 14 13 22 46 25 19  4 38 26  5 10 21 43 34  3  2 29 49 28  7
 33 44 35 32 48  8 41 23  1 11 37 27 15 12  6 36 39 47  0 31 40 24 42 30
 16 20]",2500,400,0.95,200,0.08052206039428711
1,300.10122919974157,"[11 43  1 21 34 49 42  6 12 29 18 28 35 41 23 19 20 16 47  0 30 17 40  2
 48  8  9 31 36 15 39 25 37  5 10 26 38  4 45 22 32 46 27  7 44 33 14 13
  3 24]",2500,400,0.95,200,0.16165518760681152
92,300.7127498578794,"[27 19 31 42 17 30  5 25 37 46 35 28 18 29 24  2 49 23 41  1 43 34 48 45
 10  0 16 20  3 32 44 33 40  6 12  4 38 11 21 22  8  9 26 47 15 36 39 14
 13  7]",2500,400,0.95,200,0.0904092788696289
7,303.1990864368824,"[47 16 12  6 19 27 38 39 36 15 26 25 37 45 31  9 21 11 32 28 18 13 33 44
  7 10  0 20 34 22 14 35 43  1 17 30 42 41 23 46  4  5 24  2 29 49 48  8
  3 40]",2500,400,0.95,200,0.14098238945007324
99,344.2423922312714,"[46 11 21 34 35 44  7 41 23  3 48  9 49 13 45  4 39 38 19 25 37 36 15 47
 26 22 32  0 20 16 18 28  8 27  1 43 14 33 40 24 29 17 30 12  5 42 10 31
  2  6]",2500,400,0.95,200,0.026801347732543945
