Execução,Distância Total,Melhor Caminho,Tempo de Execução
90,149.65266341080718,"[10  5  6 27  0 14 22 13 24 15 12 18 11  1  3 19 29  9 26 17  4  8 16 28
  7 21 25  2 23 20]",0.14191484451293945
39,150.60614581106108,"[ 6  5 27  4  3 19 29  9 26 17  8 21 25  2  7 16 28 23 20 14  0 22 10 11
 18 24 12 15  1 13]",0.18384575843811035
56,151.90410909617864,"[10  0 14 27  5  6 20 23  2 25  7 21 16 28  8 26  9 29 19  3  1 24 15 12
 18 11 22 13  4 17]",0.2987971305847168
67,154.3858032401617,"[ 1 24 15 12 18 11 10  0 14 22 13  4  3 19 29  9 26 17  8  7  2 25  6  5
 27 20 23 28 16 21]",0.1251692771911621
95,154.99744576437217,"[ 0 14 22 11 10  5  6 27 20 23  4 13  1 24 15 12 18  3 19 29  9 26 17  8
 28 16 21  7  2 25]",0.10583925247192383
4,155.42911180577144,"[ 8 28 16 21 25  2  7 23 20 14 27  0 22 26  9 29 19  3 17  4 13  1 24 15
 12 18 11 10  5  6]",0.21126723289489746
80,156.2640601900334,"[ 6  5 27  0 14 20 11 18 19 29  3 12 24 15  1 13 23 28 16  7  2 25 21  8
 17  9 26  4 22 10]",0.15629887580871582
81,157.21782594758707,"[21  7  2 25 14 27  5  6 10 22 11 18 24 12 15  1  3 13  4 17 26 19 29  9
  8 16 28 23 20  0]",0.11765670776367188
68,157.45720583704124,"[21 16 23  4 13 24 12 15  1  9 26 17  8 28  7  2 25 20 22 14  0 27  5  6
 10 11 18  3 19 29]",0.1411736011505127
14,158.6947599995783,"[ 7  2 25  6  5 27  0 14 22 10 11 18 24 12 15  1 26  9 29 19  3 13 20 23
  4 17  8 28 16 21]",0.12182426452636719
45,159.7423031238231,"[21  8  9 29 19  3 18 11 24 12 15  1 13 22 20 23  4 26 17 16 28  7  2 25
  6  5 27 14  0 10]",0.14173340797424316
62,160.8720861419714,"[10  0 27  5  6 22 11 18 24 12 15  1 13  4 26 17 21  7  2 25 14 20 23 28
 16  8  9 29 19  3]",0.12674808502197266
76,161.16353867205902,"[10  0 14 20 23 25  6  5 27 22 13  4 28  2  7 21 16  8 17 26  9 29 19  3
  1 24 15 12 18 11]",0.10846471786499023
99,161.4148225817355,"[25  2  7 23 20 14  0  4 17 26  9 29 19  3  1 12 15 24 22 27  5  6 10 11
 18 13  8 28 16 21]",0.11056089401245117
48,161.50437803902994,"[ 4 22 11 18 24 12 15  1 13  3 19 29  9 26 17  2 25  6  5 10 27  0 14 20
 23  8 16 28  7 21]",0.1297001838684082
26,162.2799446066986,"[21  8 17  9 26  4 13 15  1  3 29 19 12 24 22 23 28 16  7  2 25 20 14  0
 18 11 10 27  5  6]",0.09053158760070801
17,162.29679100098355,"[ 9 17  8 23 24 15  1  3 19 29 26  4 13 12 18 11 10 22  0 27  5  6 14 20
 28 16  7  2 25 21]",0.11653017997741699
12,162.48228348271806,"[ 9 26  4 13 22 20 14 27  0  1  3 19 29 17  8 16 28  7 21 25  2 23 24 15
 12 18 11 10  5  6]",0.10038304328918457
88,162.59145699056765,"[ 6  5 25  2  7 28 16  8  9 29 19  3 12 24 15  1 13 26 17  4 22 18 11 10
 27  0 14 20 23 21]",0.18320751190185547
74,163.0395260486606,"[21 23 20 14 22  4 26  9 17  8 16 28  7  2 25  6  5 27  0 10 11 18 19 29
  3  1 13 24 15 12]",0.11311769485473633
72,163.61483647710716,"[21  7 25  6  5 22 29 19  3  1 13  4 26  9 17  8 16 28  2 23 20 14  0 27
 10 11 18 24 15 12]",0.17339539527893066
43,163.88701035232833,"[21  7 25  2 23  4  3 19 29  9 26 17 12 18 11 10  0 14 20 22 24 15  1 13
  8 16 28 27  5  6]",0.13460993766784668
50,164.01134377964962,"[29 19  3  1 15 12 18 11 10 27  0 22 24 13  4 26  9 17  8 23 20 14  2  7
 28 16 21 25  5  6]",0.24755048751831055
73,164.4531608056167,"[25  2  8 17  9 26  4 13 24  1  3 29 19 12 15 18 11 10  5  6 27  0 14  7
 21 16 28 23 20 22]",0.11237287521362305
53,164.78178486342892,"[12 18 11 10  0 22 24 15  1 13  4 26  3 19 29  9 17 20 14 27  5  6 25  2
  7 28 23  8 16 21]",0.2250385284423828
84,165.3898206519284,"[12 15 24 18 11 10  0 14 20  2 23 13  4 28 16  8 17 26  9 29 19  3  1 22
 27  5  6 25  7 21]",0.18854975700378418
16,165.49787811268538,"[21 16  8  9 29 19  3  1 24 15 12 18 11 13  4 26 17 27  5  6  0 14 23 28
  7  2 25 20 22 10]",0.11954355239868164
60,165.6935638092304,"[10  0 14 22 24  1 13 27  5  6 20  4 23 28 16  7  2 25 21  8 17 26  9 29
 19  3 12 15 18 11]",0.12020540237426758
28,165.82422880192587,"[10  0 14 20 23 28  7  2 25  6  5 27 13  1  3 19 29  9 26 17  8  4 24 15
 12 18 11 22 16 21]",0.13240909576416016
78,165.86774359034845,"[21  7 25  2 23 20 27  5  6 10 11 18 22  0 14  3 19 29  9 26 13 24 12 15
  1  4 17  8 16 28]",0.13638973236083984
57,165.89874901033275,"[12 15 24 18 11 10 22 13 26 17  4 14 27  5  6  0 20 23 28 16  7  2 25 21
  8  9 29 19  3  1]",0.27047204971313477
89,166.01561003021888,"[20 22 24 15 12 18 11 10  5  6 27  0 14 23  2 25  7 21 17 26  9  8 16 28
  4 29 19  3  1 13]",0.16797327995300293
55,166.16187675393715,"[10  5  6 27  4 17 26  9 29 19  3  1 13 11 18 12 15 24 22 23  2  7 28 16
  8 21 25 20 14  0]",0.17602038383483887
27,166.24064732582158,"[25  2  7 17 26  4 24 12 15  1 13 22 23 20 14  5  6 27  0 10 11 18  3 19
 29  9  8 28 16 21]",0.10190105438232422
0,166.46352088862233,"[13 17 26  9 29 19  3  1 12 15 24 22 20 14 27  0 18 11 10  5  6 25  2  7
 16  8  4 23 28 21]",0.09819793701171875
