Execução,Distância Total,Melhor Caminho,Tempo de Execução,Algoritmo,Semente,Iterações,Temperatura,Resfriamento,Tentativas,População,Mutação
93,169.45481873897026,"[29 19  3  1 10  5  6 27  0 14 20 22 23 28 16  8  4 24 15 12 18 11 13 26
  9 17  7  2 25 21]",0.0820240974426269,Hill Climb,87,,,,,,
7,169.70264341082262,"[21 16 28  8  9 29 19 18 11 10  5  6 25  2  7 23 13 24 12 15  1  3 26 17
  4 20 14 27  0 22]",0.228588581085205,Hill Climb,87,,,,,,
77,169.85538169548613,"[21 16 28 23 20 22 13 17  9 26 24 12 15  1  3 29 19 18 11 10 27  0 14  4
  8  7  2 25  5  6]",0.1735115051269531,Hill Climb,87,,,,,,
87,169.9010261833277,"[25 21  8 17  9 26  4 23 28 16  7  2 22 11 18 12 24 10  5  6 27  0 14 20
 15  1 13  3 19 29]",0.1071486473083496,Hill Climb,87,,,,,,
58,170.1348810304516,"[11 18 15  1 13 17 26  9  3 24 12 19 29 22 10  0 14 27  5  6 20 23  4  8
 16 28  7  2 25 21]",0.2356746196746826,Hill Climb,87,,,,,,
2,170.23775406981022,"[ 8 17  4 22 27  0 14 20 28 16 21 25  2  7 23 24 12 15  1 13  3 19 29  9
 26 18 11 10  5  6]",0.1125860214233398,Hill Climb,87,,,,,,
63,171.07485000376175,"[29 19  3  4 28 16 21  8 17  9 26 20 14 22 24 12 15  1 13 23  7  2 25  0
 27  5  6 10 11 18]",0.1366381645202636,Hill Climb,87,,,,,,
38,171.63345451235188,"[14 20 23 28 24 12 18 11 22 10  5  6  0 27 25  2  7 21 16  8 17  9 26  4
 13 15  1  3 19 29]",0.1274659633636474,Hill Climb,87,,,,,,
64,171.73922529997532,"[21 16  8 17  9 26  4 13  1 23 28  7  2 25 20 14 27  5  0 24  3 29 19 12
 15 18 11 22 10  6]",0.1210052967071533,Hill Climb,87,,,,,,
92,172.02911008035173,"[10 14 20 23 28 16 17  9 26  4 13 12 15  1  3 19 29  8 21  7  2 25 27  0
 22 24 18 11  5  6]",0.1294140815734863,Hill Climb,87,,,,,,
5,172.2515572503089,"[21 16 28  8 17 26  9 29 19  3  4 20 23  7  2 25  6 10 11 18 12 15 14 27
  5  0 22 24  1 13]",0.1576704978942871,Hill Climb,87,,,,,,
49,173.05987629038466,"[11 18 19 29  3 12 24 15  1 13  2 25  7 21 16 28 22 10  0 14 20 23  8 17
  9 26  4 27  5  6]",0.1077358722686767,Hill Climb,87,,,,,,
97,173.5392634562617,"[11 18 12  3 19 29  4 13 24 15  1 20 23  2 25  7 28 14  0 27  5  6 10 22
 26  9 17  8 16 21]",0.1004667282104492,Hill Climb,87,,,,,,
61,173.59073986062083,"[21  7  2 25 20 14  0 24 12 15  1 23 28 16  8 29 19  3 18 11 10 22 13 26
  9 17  4 27  5  6]",0.1317465305328369,Hill Climb,87,,,,,,
30,173.8554942613575,"[21 16 28  8 24 12 15 23  7  2 25 20 22 11 18 19 29  3  1 13  4 26  9 17
 14  0 27  5  6 10]",0.1441254615783691,Hill Climb,87,,,,,,
35,173.89916529187303,"[19 29  4 28 16  8 17 26  9  3 15  1 13 23  2  7 21 25  6  5 10 11 18 12
 24 22 20 14  0 27]",0.1220157146453857,Hill Climb,87,,,,,,
47,174.80724719232967,"[ 1 13  4 26 17 23  2  7 21 16 28  8  9 29 19  3 27  5  6 25 20 14  0 22
 24 15 12 18 11 10]",0.1276803016662597,Hill Climb,87,,,,,,
51,175.6716077434138,"[19 29  9  8 21 25  2  7 16 28 23 11 10 27  0 14 22 13  1 24 15 12 18  3
 26 17  4 20  5  6]",0.1958532333374023,Hill Climb,87,,,,,,
32,175.88546286393662,"[21 16 23  4 29 19  3 18 11 10  5  6 27 20 26  9 17  8 28  7  2 25 22 24
 12 15  1 13 14  0]",0.1367578506469726,Hill Climb,87,,,,,,
85,175.90295636399344,"[21  8 17 26  9 29 19  3 15  1 13 22 20 23 16  4 24 12 18 11 10 27  5  6
 25  7 28  2 14  0]",0.1165776252746582,Hill Climb,87,,,,,,
82,175.94936650534012,"[29 19  3  4  7 21 25  2 23 20 14 22 11 18 12  1  9 26 17  8 16 28 13 15
 24  0 27  5  6 10]",0.1191432476043701,Hill Climb,87,,,,,,
42,176.37453448935076,"[ 9  8 16 28 26 29 19  3 12 15  1 17  4 13 24 18 11 10 22  0 14 25 21  7
  2 23 20 27  5  6]",0.0940351486206054,Hill Climb,87,,,,,,
86,176.46787763456862,"[12 15 24 22  5 27 28 16 23 20 14  0 13  1  3 19 29  9 26 17  4  8 21  7
  2 25  6 10 11 18]",0.1203968524932861,Hill Climb,87,,,,,,
44,177.59850135155202,"[29 19  3 18 24 12 15  1 13  4 22 27  5  6 25 21 16 28 23 11 10  0 14 20
  2  7  8 17 26  9]",0.1709208488464355,Hill Climb,87,,,,,,
96,177.62619713737044,"[10 20  7  2 25  6  5 27  0 14 22 24 15  1  3  4 17  8 21 16 28 23 13 11
 18 12 19 29  9 26]",0.1051294803619384,Hill Climb,87,,,,,,
94,178.3050930203916,"[17 26  9 29 19  3  1 13 27  5  6 25  2 14 20 23 28 16  7 21  8  4 15 12
 24 22  0 10 11 18]",0.1191887855529785,Hill Climb,87,,,,,,
34,178.91209418552975,"[ 0 27 10 11 18 24 12 15  1 13 26  9 17  4 22 23 28 16  2 25  6  5 14 20
  7 21  8  3 19 29]",0.1667358875274658,Hill Climb,87,,,,,,
59,179.32389543145413,"[12 18 11 10  0 14 20  2  7 28 16  8 17 26  9 29 19  3 15 24 23 21 25  6
  5 27 22  1 13  4]",0.2031750679016113,Hill Climb,87,,,,,,
25,179.8784127487985,"[25  7  2 22 10 11 18 24 12 15  1 28 16 29 19  3 13 20 14 27  5  6  0 23
  4 26  9 17  8 21]",0.1264748573303222,Hill Climb,87,,,,,,
23,179.91583740147126,"[12 24 15  1  4  8 16 28 23 27  5  0 14 20  2  7 21 25 22 13  3 19 29  9
 26 17 18 11 10  6]",0.0958268642425537,Hill Climb,87,,,,,,
13,181.35563692443932,"[ 6  5  0 14  3 19 29  9 26 17 21 25 27 10 11 18 12 15 24 22 20 23  8 16
 28  7  2  4 13  1]",0.1131677627563476,Hill Climb,87,,,,,,
24,181.88428952185492,"[25  2 20 22 24 12 15  1 26 17  4 13 18 11 10  5  6 27  3 19 29  9  8 21
  7 16 28 23 14  0]",0.1104397773742675,Hill Climb,87,,,,,,
98,182.7042029590015,"[12 15 24 10  0 14 20 13  3 19 29 27  5  6 25  2  7 21 16 28  8 23 22 11
 18  1  4 17 26  9]",0.1296722888946533,Hill Climb,87,,,,,,
8,182.9471746942977,"[ 6  5 10  3 19 18 11 23  7  2 25 21 16 28  8 17 26  9 29  4 20 14 27  0
 22 13 24 12 15  1]",0.2117879390716552,Hill Climb,87,,,,,,
10,182.97714017526525,"[ 6  5 27 14  0 10 11 18 23 28 16 29 19 12 15 24 22 20 25  2  7 21  8  4
 13  1  3 26 17  9]",0.1160879135131836,Hill Climb,87,,,,,,
9,182.9795941233681,"[24 15 12 19 29  3 22 10  5  6 27  0 14 20 28 16  4 13  1 23  2 25  7 21
  8 17 26  9 18 11]",0.2708542346954345,Hill Climb,87,,,,,,
75,183.57044346270135,"[ 1  3 19 29  9 26 17 22 27  5  6 10 11 18 24 23  2  7 21 25  0 14 20 28
 16  8  4 13 15 12]",0.1154377460479736,Hill Climb,87,,,,,,
65,184.30899060719952,"[ 0 14 25  2  7 21 16 28 18 11 22 23  8  4 17 26  9 29 19  3 20 27  5  6
 10 24 12 15  1 13]",0.1052548885345459,Hill Climb,87,,,,,,
41,184.5884035602969,"[12  1 19 29  3 13 14  0 27 25 21 16 28  8 17  9 26  4 15 24 22 20  2  7
 23 18 11 10  5  6]",0.1253728866577148,Hill Climb,87,,,,,,
70,185.31264507884543,"[21 16 28  8 29 19 12 15  1  3  9 26 17  4 27  5  6 11 18 24 13  0 14 23
  7  2 25 20 22 10]",0.118161916732788,Hill Climb,87,,,,,,
21,185.6474822270338,"[10 22 25  2  7 21 28 23 24 12 15  1 13  3 18 11  5  6 27  0 14 20  4 26
  9 17  8 16 29 19]",0.0961596965789794,Hill Climb,87,,,,,,
71,185.88780133154535,"[ 9 26 17 10 11 18 12 15 13 23  2  7 21 25  6  5 27  0 14 20 22 24  1  3
  4 28 16  8 29 19]",0.136096715927124,Hill Climb,87,,,,,,
79,186.10205167998117,"[10 22 13  3 29 19 12 15  1  4  8 21 16 28 27  5  6  0 14 20 25  2  7 23
 11 18 24 17 26  9]",0.1043171882629394,Hill Climb,87,,,,,,
18,186.33974944386145,"[12 15 24  0 14 13  1  3 26  4  7  2 25 27  5  6 10 11 18 22 20 23 28 16
 21  8 17  9 29 19]",0.1100106239318847,Hill Climb,87,,,,,,
20,187.07060833605112,"[ 9 26 13 24 15  1 17  8 21  7 25  6  5 27  0 14 20  4 29 19  3 12 18 11
 23 28 16  2 22 10]",0.1010801792144775,Hill Climb,87,,,,,,
54,187.6197916698273,"[25  6 10 12 19 29  3  1 13  4 28 16 21  7  2 24 15 18 11 22 20 14  0  5
 27 23  8 17 26  9]",0.1870119571685791,Hill Climb,87,,,,,,
37,188.747292158116,"[12 15 18 11 24  1 13  0 14 20 23  2  7 28 16  3 19 29  9  8 21 25  6  5
 27 17 26  4 22 10]",0.1158204078674316,Hill Climb,87,,,,,,
36,188.97815896817957,"[ 8 17 26  9  1 24 18 11 22 23  2 28 16 21  7 25 20 14 13  3 19 29  4  0
 27  5  6 10 15 12]",0.1122426986694336,Hill Climb,87,,,,,,
15,189.23920299076124,"[21 25  2 29 19 12 15 27  5  6 10 11 18 22  0 14 20 13  4 23  7 28 16  8
 17 26  9  3  1 24]",0.1014165878295898,Hill Climb,87,,,,,,
33,190.0967106515687,"[21 16 28 23 20 14 27  0 22 12 18 11 10  5  6 17  9 26  4 13 15 24  2 25
  7  8 29 19  3  1]",0.1119251251220703,Hill Climb,87,,,,,,
69,190.3745178418496,"[ 0 14 22 24  1 23 28 16  4 26  9 17  8 21  7  2 25 10 11 18 12 15  5  6
 27 20 13  3 19 29]",0.1444880962371826,Hill Climb,87,,,,,,
66,190.66860203118077,"[18 11 10 22 25  2  7 24 12 15  1 13 20 23  4  8 28 16 21  6  5 27  0 14
 17 26  9 29 19  3]",0.102344274520874,Hill Climb,87,,,,,,
31,191.3614820086533,"[ 0 14 20 23  4 29 19  3  1 13 17  9 26 12 18 11 22  7  2 25 27  5  6 10
 24 15  8 28 16 21]",0.0998458862304687,Hill Climb,87,,,,,,
22,193.52629309854063,"[ 6  5 25  2  7 16  8 13  1 14 20 17  9 26  4  0 27 10 22 11 18 19 29  3
 12 15 24 23 28 21]",0.1654210090637207,Hill Climb,87,,,,,,
3,194.4923776365881,"[ 0 20  7  2 25  6  5 27 14  4 17 26  9 29 19 18 11 10 22 24 13 16 28 23
 12 15  1  3  8 21]",0.166205883026123,Hill Climb,87,,,,,,
91,194.6275735756413,"[ 9 26 17 21 25  2  7  3 19 29 16 28 14 27  0 24 12 15  1 13  4  8 23 20
  5  6 10 22 11 18]",0.1056628227233886,Hill Climb,87,,,,,,
83,194.6828934542409,"[ 1  3  9 26 17  4 20 27  5  6 10  0 14 22 12 15 23  2 25 29 19 18 11 24
 13  8 16 28  7 21]",0.1123754978179931,Hill Climb,87,,,,,,
1,198.91981512796448,"[ 0 14 20 25  2  7 24 12 15 26 17 11 18  3 19 29  9 23 27  5  6 10 22  1
 13  4  8 28 16 21]",0.094775915145874,Hill Climb,87,,,,,,
40,199.1947211988504,"[ 9 13  1 12 15 24 22  5  6 27 14 25  2 26 17  8 16 21  7 28 18 11 10  0
 20 23  4  3 19 29]",0.1462404727935791,Hill Climb,87,,,,,,
46,203.75739612425343,"[25 21  9 29 19  3  1 13 26 17  4 14  5  6 27  2  7 15 12 24 22 23 28 16
  8 20  0 10 11 18]",0.0974645614624023,Hill Climb,87,,,,,,
16,142.75357312933343,"[19 24 10  6  7  8  4 16 28 13  2 29  9 20 11 27 26  5  1 25 14 22  0 18
 23 17 21 12  3 15]",0.1196429729461669,Hill Climb,52,,,,,,
81,148.54107131650562,"[12 21 17 23  8 16  4  7  6 10 26  5  1 25 15  3 14 27 11 20  9 29  2 13
 28  0 22 18 24 19]",0.2296295166015625,Hill Climb,52,,,,,,
76,149.96785319725916,"[ 4 16  8  7 10  0 22 18 24 23 21 12 17 14  3 15 25  1  5 26 27 20 11 28
 13  2 29  9  6 19]",0.102604866027832,Hill Climb,52,,,,,,
0,150.86979253498797,"[19  6  7  8  4 16 28 13  2 29  9 11 10  0 22 18 24 21 12 17 23 27 14  3
 15 25  1  5 26 20]",0.1508107185363769,Hill Climb,52,,,,,,
83,151.33346341332825,"[20  9 29  2 13  4 16  8  7 19  6 28 10  0 22 23 17 21 12 15  3 14 25  1
  5 26 27 11 18 24]",0.2051341533660888,Hill Climb,52,,,,,,
67,151.61681783171278,"[22  0 18 23 17 12 21 24 19  8 16 28  9 20 11 27 26  5  1 25 15  3 14 10
  6  7  4 13  2 29]",0.1387116909027099,Hill Climb,52,,,,,,
13,151.65681695430985,"[19  4 16  8  7  0 10  6 28 13  2 29  9 20 11 27 26  5  1 25 14 22 18 23
  3 15 12 21 17 24]",0.1348714828491211,Hill Climb,52,,,,,,
43,152.4431533086451,"[ 1  5 25  3 15 12 21 17 23 22  0 18 24 19  6 10  9 29  2 13 28 20 26 14
 27 11  7  8 16  4]",0.1398499011993408,Hill Climb,52,,,,,,
18,152.91962501772184,"[12 21 17 23 22 10  6  9 29  2 13  4 16 28 20 27 26  5  1 25 15  3 14 11
  8  7  0 18 24 19]",0.1159079074859619,Hill Climb,52,,,,,,
54,152.9853763150632,"[29  2 13 16  8  4 19 24 18  0 22 23 17 21 12  3 14 27 20  9 28  7  6 10
 11 26  5  1 25 15]",0.1283979415893554,Hill Climb,52,,,,,,
87,153.36742585755772,"[ 1  5 25 15  3 14 26 27 28  2 29  9 20 11 22  0 19 24 21 12 17 23 18 10
  6  7  8 16  4 13]",0.2534811496734619,Hill Climb,52,,,,,,
22,153.542491418671,"[ 2 29  9 28 13  4 16  8  7  6 10 22  0 19 24 18 14 25  1  5 26 27 20 11
 23 17 21 12  3 15]",0.1206498146057128,Hill Climb,52,,,,,,
59,153.74807328386737,"[20 27 14  3 15 25  1  5 26 11 22  0 18 23 17 12 21 24 19 13  2 29  9 28
 10  6  7  8 16  4]",0.143273115158081,Hill Climb,52,,,,,,
52,153.98189117233562,"[14 26  5  1 25  3 15 12 21 17 23  0 10  6  7  8  4 16 28  9 20 27 11 22
 18 24 19 13  2 29]",0.1413993835449218,Hill Climb,52,,,,,,
3,154.91118110202717,"[25 15  3 14 27 20 11 22 18  0 10  6  7  8 16 28  9 29  2 13  4 19 24 21
 12 17 23 26  5  1]",0.140568733215332,Hill Climb,52,,,,,,
4,155.65670822073463,"[ 1  5 25  3 15 12 21 17 23 14 20  9 29  2 13 28 10  6  8 16 11 26 27 22
  0 18 24 19  7  4]",0.1262586116790771,Hill Climb,52,,,,,,
8,155.71603591554202,"[ 4 16  8  7  6 10  0 19 24 18 22 23 17 21 12 15  3 14 20 11 28 13  2 29
  9  5  1 25 26 27]",0.1406018733978271,Hill Climb,52,,,,,,
5,156.87586972078648,"[19 24 18 23  3 14 26 27 20 11 10  6  0 22  9 28  7  8 16  4 13  2 29  1
  5 25 15 12 17 21]",0.1269502639770507,Hill Climb,52,,,,,,
41,156.87758657999018,"[15  3 14 25  1  5 26 27 29  2 13  4  7  6 10 20 11 22  0 18 23 17 12 21
 24 19  8 16 28  9]",0.1222143173217773,Hill Climb,52,,,,,,
85,156.94640558634717,"[10 11 26 27 22  0  6  7  8 16  4 19 24 18 23 17 21 12 15  3 14 20  9 28
 13  2 29  1  5 25]",0.1923768520355224,Hill Climb,52,,,,,,
73,157.1440678674641,"[27 14  3 15 12 21 17 23 22 10  6 28 13  2 29  9 20  5  1 25 26 11 16  8
  4  7  0 18 24 19]",0.097003698348999,Hill Climb,52,,,,,,
17,157.61789413487287,"[19  0 22 18 24 21 12 17 23 27 26 14  3 15 25  1  5 11 10  8 16  4  7  6
 20  9 29  2 13 28]",0.1009297370910644,Hill Climb,52,,,,,,
56,157.63066567435408,"[ 4  8 16 13  2 29  9 28 10  6  7 19 24 18  0 22 21 17 23 11 20 27 26  5
  1 25 14  3 15 12]",0.1243481636047363,Hill Climb,52,,,,,,
58,158.16478943854702,"[24 18  0 22 23 17 12 21 19  8  7  6 10 11 20 27 26 14  3 15 25  1  5  9
 28 16  4 13  2 29]",0.115936279296875,Hill Climb,52,,,,,,
26,158.63372368855693,"[ 4  7  8 16 28 13  2 29  9 20 26 27  0 22 17 12 21 24 18 23  3 15 25  1
  5 14 11 10  6 19]",0.1120707988739013,Hill Climb,52,,,,,,
12,158.780649270474,"[11 20  9 28 29  2 13  4 16  8  7 19  6 10  0 22 27 26  3 15 12 21 17 24
 18 23 14 25  5  1]",0.0810515880584716,Hill Climb,52,,,,,,
30,160.59680377813476,"[ 6 10  0 24 18 14 26  5  1 25  3 15 12 21 17 23 22 13  2 29  9 20 27 11
 28 16  8  4  7 19]",0.1259691715240478,Hill Climb,52,,,,,,
7,160.9142324330948,"[ 4 16 13  2 29  9 26  5  1 25 14 17 21 12 15  3 23 18 24 19  7  8 28  6
 10  0 22 11 20 27]",0.1324026584625244,Hill Climb,52,,,,,,
55,161.19874423743806,"[12 21 17 23 15  3 13  2 29  9 20 26 27 22  0 18 24 19 10  6  7  8  4 16
 28 11 14 25  5  1]",0.1257483959197998,Hill Climb,52,,,,,,
47,161.20697422977932,"[15  3 14 28 16 13  2 29  9 20 26 27 11  6  7  8  4 19 24 18  0 10 22 23
 21 12 17 25  5  1]",0.0980637073516845,Hill Climb,52,,,,,,
39,161.5191676943072,"[10  6 28 13  2 29  9 20 26  3 14 27 11 22  0 18 24 19  4 16  8  7  5  1
 25 15 23 17 21 12]",0.1575453281402588,Hill Climb,52,,,,,,
70,161.52658338577817,"[12 21 17 27 20 11 10  0 22 14  3 15 23 18 24 19  8  4 13  2 29  9 28 16
  7  6 26 25  5  1]",0.1278176307678222,Hill Climb,52,,,,,,
20,162.12874630392687,"[ 4 16  8  7  6 10 14 25  5  1 29  2 13 28  9 20 26 27 11  0 22 17 21 12
 15  3 23 18 24 19]",0.1652486324310302,Hill Climb,52,,,,,,
51,162.20823893525707,"[15  3 14 11 10  0 21 12 17 23 22 18 24 19  4 16  8  7  6 27 26 20  9 28
 13  2 29  1  5 25]",0.1293756961822509,Hill Climb,52,,,,,,
48,162.27205729196305,"[13  2 29 23 17 12 21 24 19  4 16  8  7  6 11 27 14  3 15 25  1  5 26 20
  9 28 10  0 22 18]",0.0971226692199707,Hill Climb,52,,,,,,
21,163.24396082368915,"[11 20 27 26  5  1 25 14 18 24  6 28 13  2 29  9  3 15 12 21 17 23 22  0
 10  8 16  4  7 19]",0.1223001480102539,Hill Climb,52,,,,,,
23,163.4526498537794,"[12 21 17 22  0 11 27 26 25  1  5 20  9 29  2 13  4  7  6 10 28 14  3 15
 23 18 24 19  8 16]",0.1321206092834472,Hill Climb,52,,,,,,
38,163.71315581024749,"[25  1  5 26 20 10  6 28 16 13  2 29  9 15  3 14 27 11 23 21 12 17 22  0
 18 24 19  7  8  4]",0.1081445217132568,Hill Climb,52,,,,,,
72,163.9314303093528,"[12 21 24 19 16 28 10 11 20 27 14 22  0  6  7  8  4 13  2 29  9 26  5  1
 25 15  3 17 23 18]",0.0859239101409912,Hill Climb,52,,,,,,
96,164.19283208741206,"[ 9 29  2 13  4 19 24 21 12 17 15 25  1  5  3 23 18  0 22 14 26 27 20 11
 28 16  8  7  6 10]",0.1096584796905517,Hill Climb,52,,,,,,
28,164.84842979589752,"[ 0 18 24 19  4  7  8 16 13  2 29 28  9 20  5  1 26 27 11 10  6 22 23 14
 25 15  3 17 21 12]",0.1395974159240722,Hill Climb,52,,,,,,
42,165.37779270750096,"[ 2 13 28  7  8 16  4 19  6 10 11 29  9 20 26  5  1 25 14 27 22  0 18 23
  3 15 12 21 17 24]",0.1150636672973632,Hill Climb,52,,,,,,
98,165.73920767567384,"[12 21 17 24 19  0 22 11 20 27 26 14  3 23 18 28  9 29  2 13  4 16  8  7
  6 10  5  1 25 15]",0.0930376052856445,Hill Climb,52,,,,,,
82,165.86245193416102,"[18 24 19  7  8  4 16 28 27 26 14 23 17 21 12 15  3 25  1  5 22  0 13  2
 29  9 20 11 10  6]",0.2550735473632812,Hill Climb,52,,,,,,
86,166.2986438418782,"[25  1  5 26 20  9 29  2 13 28 22 17 21 12 11 27 14  3 15 23 24 19  4 16
  8  7  6 10  0 18]",0.2058072090148925,Hill Climb,52,,,,,,
57,167.13510562733885,"[19  6 28  9 29  2 13  4 16  8  7  3 15 25  1  5 26 27 14 23 17 12 21 24
  0 10 20 11 22 18]",0.1164777278900146,Hill Climb,52,,,,,,
6,167.22363585717815,"[ 1  5 22 18 23 17 12 21 24 19 13  2 29  9 20 27 14  3 15 25 26 11  0 10
  6 28  7  8 16  4]",0.1159360408782959,Hill Climb,52,,,,,,
63,167.27682272211152,"[19  4 16  8  7  6 10  0 22 23 21 12 17  9 29  2 13 28 24 18 25  1  5 26
 27 20 11 14  3 15]",0.09708833694458,Hill Climb,52,,,,,,
37,167.3846466142162,"[19 24 18 17 21 12 11 28 13  2 29  9  5  1 25 14 26 27 20 16  8  4  7  6
 10  0 22 23  3 15]",0.1108355522155761,Hill Climb,52,,,,,,
68,168.0653046623233,"[ 6 10 22 11 20 27 26  5  1 25 15  3 14  7  8 16  4 19 24 21 12 17 23  9
 29  2 13 28  0 18]",0.1137051582336425,Hill Climb,52,,,,,,
49,168.3269983671403,"[13  2 29  9 26  5  1 25 23 17 12 21 24 19  8 16 28  0 18 22 14  3 15 27
 20 11 10  6  7  4]",0.0980184078216552,Hill Climb,52,,,,,,
15,168.40519002055944,"[29  2 13  4 28  9 20 11 16  8  7 24 18 26  5  1 25  3 15 12 21 17 23 14
 27 22  0 10  6 19]",0.1130988597869873,Hill Climb,52,,,,,,
89,168.637120985266,"[11 27 26  5  1 25  3 15 12 21 24 19  4 13  2 28 10  6 16  8  7  0 22 18
 23 17 14 20  9 29]",0.1153566837310791,Hill Climb,52,,,,,,
93,168.69854635633678,"[ 4 16  8  7  6 10  0 18 24 21 12 17 22 11 20  9 29  2 13 28  5  1 25 15
  3 23 14 26 27 19]",0.1168854236602783,Hill Climb,52,,,,,,
64,169.62041760180531,"[15 25  1  5 26 22 18 24 19  4 16  8  7 11 27 20  9 28 13  2 29 14  3 12
 21 17 23  0 10  6]",0.1152982711791992,Hill Climb,52,,,,,,
1,169.99934213397515,"[29  2 13  0 22 18 23 17 11  9 28 16  8  4  7  6 10 20  5  1 25 26 27 14
  3 15 12 21 24 19]",0.1354985237121582,Hill Climb,52,,,,,,
19,170.32425959785928,"[13  2 29  1  5 25  9 28 16  8  4  7 19  6 20 26 27 11 10  0 22 18 24 17
 23 14  3 15 12 21]",0.1200563907623291,Hill Climb,52,,,,,,
35,170.38992581907172,"[14 26 27 22 23 17 21 12 15  3 10  6  8  4 13  2 29  9  5  1 25 20 11 28
 16  7  0 18 24 19]",0.1157851219177246,Hill Climb,52,,,,,,
14,170.59841268939238,"[12 21 17 23 18  0 22 26 25  1  5  9 29  2 13  4 16 20 27 11 28  8  7  6
 10 14  3 15 24 19]",0.1266219615936279,Hill Climb,52,,,,,,
79,171.23655922197918,"[19  6  7  8 16  4 13  2 29  9 17 21 12 25  1  5 20 28 10  0 22 23 15  3
 14 26 27 11 18 24]",0.1943113803863525,Hill Climb,52,,,,,,
77,171.29329727347164,"[18  0 22 14 27 11 10  6 20 26  5  1 25 17 21 12 15  3 23 24 19  8 16  4
 13  2 29  9 28  7]",0.1569330692291259,Hill Climb,52,,,,,,
65,171.35261887086347,"[19  4 28  9 13  2 29  1  5 25 15  3 14 20 11 22 18  0  7  8 16  6 10 24
 21 12 17 23 27 26]",0.1151072978973388,Hill Climb,52,,,,,,
53,171.44976492538476,"[27 14 17 21 12 15  3 25  1  5 26  7  8 16  4 19 24  0 10  6 11 20  9 29
  2 13 28 22 18 23]",0.110192060470581,Hill Climb,52,,,,,,
36,171.5580953306499,"[29  9 26  5  1 25 15  3 11 28 20 27 14 12 21 17 23 24 19  4 16  8  7  6
 10  0 18 22 13  2]",0.1251027584075927,Hill Climb,52,,,,,,
88,171.56586594250163,"[19  4  8  7  6 10  0 18 24 17 21 12 15  3 23 22 16 13  2 29  1  5 25 11
 28  9 20 27 26 14]",0.1349849700927734,Hill Climb,52,,,,,,
46,171.68366642183804,"[ 4  8  7 23 21 12 17 28 13 16  6 10 19 24 18  0 22 11 26  5  1 25 15  3
 14 27 20  9 29  2]",0.0849714279174804,Hill Climb,52,,,,,,
50,171.71200161727756,"[19  4  7  8 16 13  2 29 28  9 20 15  3 14 10  6 24 21 12 17 23 11 27 26
  5  1 25 22  0 18]",0.1240990161895752,Hill Climb,52,,,,,,
45,171.8649814118864,"[19 16 28 20 14 12 21 17 24 18 23 15  3 10  6  7  8  4 13  2 29  9  0 22
 11 27 26  5  1 25]",0.1343793869018554,Hill Climb,52,,,,,,
24,172.3109668509322,"[ 4 16 28  5  1 25 15  3 14 26 27 10  6  8  7 19 24 18 23 22  0 11 20  9
 29  2 13 17 21 12]",0.1457769870758056,Hill Climb,52,,,,,,
31,172.61053494869196,"[ 1  5 25 22 18 24 23 17 12 21 19  6 10  0 11 27 26 15  3 14 20  9 29  2
 28  7  8 16  4 13]",0.1059868335723877,Hill Climb,52,,,,,,
25,172.98303500784854,"[21 24 18  0 22 23 17 12 25  1  5 26 20 28 10  6 19  4  7  8 16 13  2 29
  9 15  3 14 27 11]",0.0991575717926025,Hill Climb,52,,,,,,
40,173.18545650825456,"[12 21 17 23  0  7  8  4 16  6 10 22 11 20  9 29  2 13 28 27 26  5  1 19
 24 18 14  3 15 25]",0.1030385494232177,Hill Climb,52,,,,,,
71,173.28192174258135,"[ 4  7  8 16 28  9  5  1 25 26 27 20 11 21 12 15  3 14 22  0 10  6 29  2
 13 19 24 18 23 17]",0.1037392616271972,Hill Climb,52,,,,,,
95,173.3240296082723,"[15  3  6  7 19 24 21 12 17 23 18 10 28  2 13  4 16  8  0 22 14 25  1  5
 26 27 11 20  9 29]",0.1222956180572509,Hill Climb,52,,,,,,
91,173.4041788157646,"[15  3 14 27 11 28 16  8 20 26  5  1 25 10  6  7  4 19 24 18  0 22 21 12
 17 23  9 29  2 13]",0.1307229995727539,Hill Climb,52,,,,,,
90,174.40055925685752,"[15  3 14 22 18 23 17 21 12 13  2 29  9  6 10  0 24 19  7  8  4 16 28 20
  5  1 25 26 27 11]",0.1449859142303466,Hill Climb,52,,,,,,
9,174.64514625289908,"[21 12 15  3 14 24 19 16 28  9 20 11 27 26 25  5  1 29  2 13  4  8  7  0
 18 23 17 22 10  6]",0.0923328399658203,Hill Climb,52,,,,,,
60,175.84344236355685,"[ 4 16  8  7 19 24 18 22 11 28  9 20 27 26  5  1 25 12 21 17 29  2 13  6
 10  0 23 14  3 15]",0.1300935745239257,Hill Climb,52,,,,,,
44,177.26833835194935,"[ 9 20 27 11 10  6  0 22 25  5  1 29  2 13  4 19 24  7  8 16 28 26 14  3
 15 18 23 17 21 12]",0.0890243053436279,Hill Climb,52,,,,,,
80,177.45745395571592,"[12 21 17 23 13  2 29  1  5 25 28  7  8 16  4 19 24  6 10  0 18 22 14  3
 15 26 27 11 20  9]",0.2200140953063964,Hill Climb,52,,,,,,
78,177.53227439477172,"[ 4 16  8  7 19 24 17 21 12 27 11 18 23 15  3 14 22  0 10 20 26 25  1  5
  9 29  2 13 28  6]",0.2032849788665771,Hill Climb,52,,,,,,
