Execução,Distância Total,Melhor Caminho,Iterações,Temperatura,Resfriamento,Tentativas,Tempo de Execução
69,132.9316364238624,"[12 16 15 10  0 20  6 17 24 29  2  9  5 26  4 19 27  8  3 18 13  7 14 28
 22 21  1 11 23 25]",2000,100,0.95,150,0.051987648010253906
67,133.20980886927669,"[ 6 12 16 20 10 26  9  8  3  2 29 24  5  0 15  4 19 27 25 23 11  1 21 28
 18 14 13  7 22 17]",2000,100,0.95,150,0.036638736724853516
28,139.45394650473915,"[17 12 16  0 20 15  4 25 27 19  9  2 29 24  6  5 10 26 23 11  1 21 22  7
 13 14 18 28  3  8]",2000,100,0.95,150,0.2600879669189453
94,140.01388294384623,"[15 26 10  5  9  3 13  7 21  1 11 22 28 14 18 29 24  2  8 23 25 27 19  4
 16 20  0 12  6 17]",2000,100,0.95,150,0.04514908790588379
52,142.26841289747532,"[27 19 23 25  4 15 16 12  6 10  5 29 24  2  8 11  1 21 22 28 18 14 13  7
  3  9 26  0 20 17]",2000,100,0.95,150,0.11360645294189453
37,142.56667705375835,"[23 25 27 19 11  1 21  2 29 24  6 12 16 20  0 15 26 10  5  4  9  8  3 28
 22 13  7 14 18 17]",2000,100,0.95,150,0.05272054672241211
62,143.76219471156094,"[15 26  5  4 25 27 19 28 18 14 13  7 11 23  1 21 22  8  3  9 10  0 20 16
 12  6 24  2 29 17]",2000,100,0.95,150,0.1291205883026123
90,145.08200418362597,"[25 27 19 23  1 11 21  7 13 14 18  2 29 28 22  9  5 26 10  0 16 20 15  4
  8  3 24 12  6 17]",2000,100,0.95,150,0.05300164222717285
0,145.70250691862452,"[ 4 26 10  0 20 16 15  5 12  6 17 18 28  3 29 24  2  9  8 21  1 27 19 25
 23 11 22 14 13  7]",2000,100,0.95,150,0.22812461853027344
58,146.12493210531676,"[ 5 10 26  4 25 27 19  3  8 28 18 14 13  7 22 21  1 11 23  2 24 29  9  6
 12 16 15 20  0 17]",2000,100,0.95,150,0.06326055526733398
84,146.16913312798795,"[ 7 13 14 18 21  1 11 23 19  9 29  2  8 22 28  3 24 17  6 12 26  5 10  0
 20 16 15  4 27 25]",2000,100,0.95,150,0.057144880294799805
63,146.491522104004,"[17  3 28 18 14 13  7 21  1 11 22  8  9  6  5 24 29  2 23 25 27 19  4 26
 10  0 20 16 15 12]",2000,100,0.95,150,0.08540964126586914
68,146.49935043760652,"[12  6  2  3 28 18 13  7 14 22  8  9 10 26 27 25 23  1 21 11 19  4 15 16
 20  0  5 29 24 17]",2000,100,0.95,150,0.05456805229187012
2,147.51913174768367,"[19 27  8  3  9 26  0 15  4 25 23 21  1 11 22 13  7 14 28 18 29  2  5  6
 12 16 20 10 24 17]",2000,100,0.95,150,0.2085399627685547
71,147.68940642809875,"[28 13  7 14 18 24 17  6 12 15 10 26  4 19 27 25 23 11 21  1 22  3  8  9
  5  0 20 16  2 29]",2000,100,0.95,150,0.0687570571899414
53,147.8855092631544,"[ 7 13 14  8 27 19 25 23  1 28 18 22 21 11  4 15 16 20  0 26 10  5  2  9
  3 29 24 12  6 17]",2000,100,0.95,150,0.05981087684631348
