Execução,Distância Total,Melhor Caminho,Iterações,População,Mutação,Tentativas,Tempo de Execução
86,157.1145893496279,"[29 19  3  1 24 12 15 13 22 20 14  0 27 23  4 26  9 17  8 16 28 21  7  2
 25  6  5 10 11 18]",500,100,0.1,30,4.036374568939209
41,157.16023459248663,"[17  8 23 28 16 21  7  2 25  6  5 27  0 14 20 22 10 11 18 24  3 19 29 26
  9  4 13  1 15 12]",500,100,0.1,30,5.627536773681641
96,157.26635706006726,"[ 6  5 27  0 14 25  2  7 21 16 28 23  8 17  4  1  3 19 29  9 26 13 24 12
 15 18 11 22 20 10]",500,100,0.1,30,5.98377251625061
66,157.3263051050488,"[21  7 28 16  8  4 17 26  9 29 19  3  1 13 22 20 23  2 25 27  5  6 10  0
 14 24 15 12 18 11]",500,100,0.1,30,7.34746789932251
13,157.32927335716687,"[18 11 13  1  3 29 19 12 15 24 22 10  0 14 20  4 26  9 17  8 16 28  7 21
 25  2 23 27  5  6]",500,100,0.1,30,7.769413709640503
40,157.8754054453663,"[10 14  0 20 22 24 15 12 18 11 13  4 17 26  9 29 19  3  1 23 27  5  6 25
  2  7 28  8 16 21]",500,100,0.1,30,6.806740999221802
35,158.0298911651363,"[12 24 15  1 13  8 16 28  7  2 25 21 17 26  9 29 19  3  4 23 22 18 11 10
  0 14 20 27  5  6]",500,100,0.1,30,7.924928903579712
43,158.2404026690355,"[21  7 25  2 28 16  4 13 22 10  6  5 27  0 14 20 24 15 12  1  3 19 29  9
 26 17  8 23 11 18]",500,100,0.1,30,8.496976375579834
45,158.32474677308804,"[15 12 24 22  0 27  5  6 14 20 13  4 23  2 25  7 28 16 21  8 17 26  9 29
 19  3  1 18 11 10]",500,100,0.1,30,7.124905109405518
27,158.65869015702984,"[21  7  2 28 16  8 17  9 26  4 13 24 15 12 11 18 19 29  3  1 20 14  0 27
  5  6 25 23 22 10]",500,100,0.1,30,6.206073999404907
77,158.74124430952423,"[21  7 25  2 28 16  8 17  4  1 18 11 24 12 15 13 26  9 29 19  3 23 20 14
 27  0 22 10  5  6]",500,100,0.1,30,5.553929090499878
49,159.25571077985492,"[25 21 16 28  7  2 23  8  4 17 26  9 15 12 18 11 10 22 24  1  3 19 29 13
 20  0 14 27  5  6]",500,100,0.1,30,4.199565410614014
50,159.37623580450565,"[10 22  0 27  5  6 14 20 23 13  1 24 15 12 11 18  3 19 29  4  8 21 25  2
  7 28 16 17 26  9]",500,100,0.1,30,6.377713203430176
58,159.63096269781457,"[21  7 28 16  8  4  1  3 29 19  9 26 17 13 22 10  0 14 20 27  5  6 25  2
 23 24 15 12 18 11]",500,100,0.1,30,3.390026092529297
29,159.78615222656597,"[21  2  7 16 28 25  6  5 27 22 23  8 17 26  9 29 19  3  4 13  1 15 24 12
 18 11 10  0 14 20]",500,100,0.1,30,3.34808611869812
78,160.06373078747353,"[ 6  5 10 11 18 24 12 15  1 13  3 19 29  4  7  2 25 21  8  9 26 17 16 28
 23 20 14 27  0 22]",500,100,0.1,30,5.6411051750183105
2,160.94131167077933,"[21 28 23 20 25  2  7 16  8 17 26  9 29 19  3  4 27 14  0 22 11 18 24 12
 15  1 13 10  5  6]",500,100,0.1,30,2.2949442863464355
74,161.62427840637966,"[ 6  5 27 14  0 10 22 24 15 18 11 12  1 13 23  2 25 20  4 17 26  9 29 19
  3  8 28 16  7 21]",500,100,0.1,30,3.735713005065918
98,161.68552876364228,"[12 15 24 13  4 28 21  7  2 25  0 14 27  5  6 10 11 18  1  3 19 29  9 26
 17  8 16 23 20 22]",500,100,0.1,30,3.3112096786499023
11,161.76549246263383,"[26 17  9 29 19  3  4 13 22 10  0 14 20 27  5  6 25  2  7 21  8 16 28 23
 11 18 24 12 15  1]",500,100,0.1,30,10.250794887542725
10,162.29077882944952,"[ 4 26  9 17  8 16 28  2 25 23 20 14  0 27 22 24 12 15  1 13  3 29 19 18
 11 10  5  6  7 21]",500,100,0.1,30,5.057362079620361
95,162.30765166727323,"[12 24 15  1 13  4  3 19 29  9 26 17  8 28 16 21  7 20  0 14 22 10 11 18
 23  2 25 27  5  6]",500,100,0.1,30,6.635000944137573
28,162.65734922187417,"[21 25  2  7 16 28 23 20 27  5  6  0 14  4  3 19 29  9 26 17  8 24 18 11
 10 22 13  1 15 12]",500,100,0.1,30,7.211364507675171
90,163.95149467559864,"[21 16 28 23 13  1 18 11 10  0 14 20  4  3 19 29  9 26 17  8  7  2 25  6
  5 27 22 24 15 12]",500,100,0.1,30,6.400291681289673
94,164.29588017615308,"[18 11 10 20 14 27  5  6  0 22 24  1 13  4 29 19  3 12 15 23  2 25  7 21
 16 28  8 17 26  9]",500,100,0.1,30,4.410359621047974
76,164.43643765703695,"[21 25  2  7 28 16  8  4 13 22 27  5  6 23 17  9 26 20 14  0 10 11 18 24
 12 15  1  3 19 29]",500,100,0.1,30,4.765529155731201
93,164.8163622503179,"[10 11 18 24 13  4  8 28 16 21  7  2 25 23 20 14  0 27  5  6 22  3 19 29
 12 15  1 17 26  9]",500,100,0.1,30,6.494742393493652
34,164.92378458127857,"[ 6 27 14 20 22 10 11 18 24 12 15  1  3 19 29 13  0  5 25 28  7  2 23  4
 26  9 17  8 16 21]",500,100,0.1,30,8.508731603622437
65,165.0151970218894,"[ 3 19 29  9 26 17 13  1 24 15 12 18 11 22 10  6 25  5 27  0 14 20  4  8
 23  2  7 28 16 21]",500,100,0.1,30,7.271297931671143
42,166.0939100783111,"[21  7 16 28 23  4 29 19  3  1 10 27  0 14 20 22 24 15 12 18 11 13  9 26
 17  8  2 25  5  6]",500,100,0.1,30,5.609169244766235
1,167.99988444425696,"[ 0 14 27 10 11 18 24  1  3 19 29  9 26 17  8 16 28 21 25  2  7 23 13  4
 20  5  6 22 15 12]",500,100,0.1,30,3.7735908031463623
64,168.14275728284414,"[25 21  8 17  9 26  4 13 22 27  0 14 20 23 28 16  7  2  6  5 10 11 18 24
  1  3 29 19 12 15]",500,100,0.1,30,8.234943866729736
15,168.77769341141232,"[ 6  5 27  0 20 22 18 11 10 14 23  2 25  7  4  3 19 29  9 26 17 13 24 12
 15  1 28 16  8 21]",500,100,0.1,30,6.504276275634766
83,168.8482507457023,"[12 15  1 13 22 10 27  5  6  0 14 20 23 25  2  7  8 17  9 26  4  3 19 29
 24 18 11 28 16 21]",500,100,0.1,30,4.431675910949707
81,169.2600667399352,"[29  9 26 17  4 16 28  7 25  2 23 13 24 15 12 18 11 22 20 14  0 27  5  6
 10  1  3 19  8 21]",500,100,0.1,30,5.724618434906006
39,169.3092600216803,"[21 17 26  9 29 19  3  1 12 18 11 10  0 14 20 23  2 25  7 28 16  8  4 13
 27  6  5 22 24 15]",500,100,0.1,30,7.147589206695557
60,169.9892714958064,"[21 25  2  7 13  1 12 15 24 22 20 23 28 16  8 14  0 10 11 18  3 19 29  9
 26 17  4 27  5  6]",500,100,0.1,30,5.705840349197388
62,170.05326266846194,"[ 6  5 14  0  1 13  4 26  9 17  8 23 20 22 24 15 12 18 11 10 27 25  2  7
 21 16 28  3 19 29]",500,100,0.1,30,8.84300684928894
26,170.15889095698057,"[25  2 23 13  1  3 19 29  4 27  5  6  0 14 22 24 15 12 18 11 10 20  7 21
 16 28  8 17 26  9]",500,100,0.1,30,6.018845081329346
79,170.8661668600239,"[10 14  4  8 16  7  2 25 21 28 23 20  0 27  5  6 22 24 12 15  1  3 19 29
 18 11 13 17 26  9]",500,100,0.1,30,3.952103614807129
33,172.2080069506475,"[22 10 11 18 12 15 24  0 27 14 20 23  2  7 28 16  8  4  3 19 29  9 26 17
  1 13  5  6 25 21]",500,100,0.1,30,4.559150457382202
48,172.53762799409378,"[29 19  3 18 11 10  5  6  2 25 28 16  8 17  9 26  4 13 23 20 14 27  0 22
 24 12 15  1  7 21]",500,100,0.1,30,5.070317029953003
18,172.72844383630377,"[21 25  2 20 22 10  0 14 27  5  6 23  8  4 11 18 24 12 15  1 13  7 28 16
 17 26  9 29 19  3]",500,100,0.1,30,8.649425506591797
91,173.35152046939103,"[29 19  3 13 22 14 20 23 17 26  9 12 24 15  1  4  8 28 16 21  7  2 25  0
 27  6  5 10 11 18]",500,100,0.1,30,5.433804035186768
4,174.02679950807246,"[21 16 28  7  2 25 23 11 18 15 22 20  0 27  5  6 10 14  8  4 13 24 12  1
 17 26  9 29 19  3]",500,100,0.1,30,3.951469659805298
0,174.7806167794968,"[ 6  5 27  0 14 12 15  1  3 19 29 13 23 28 16 21  8 17  9 26  4 20 22 24
 18 11 10  7  2 25]",500,100,0.1,30,3.5318851470947266
46,176.45585609060376,"[10 13 26  9 17  4  8 23 28 16 21  7  2 25 20 14 22 24 15  0 27  5  6 11
 18 12  1  3 19 29]",500,100,0.1,30,6.080135822296143
12,176.49480068697338,"[ 6 25 21  7  2 20 14  0 27  5 10 22 11 18 13 23 28 16  8 17 26  9  4  3
  1 29 19 24 15 12]",500,100,0.1,30,4.647710084915161
24,176.9574519623132,"[ 1 13 23 20 14  0 22 10 11 18 24 15 12 19 29  3  4  7  2 25 27  5  6 21
 16 28  8 17 26  9]",500,100,0.1,30,7.135569334030151
5,177.18128583054553,"[10  0 27  5  6 14 17 28 16 21  7  2 25 20 22 11 18 12 15  1  4 23  8 26
  9 29 19  3 13 24]",500,100,0.1,30,3.872772693634033
32,177.2235828052574,"[18 11  5  6 27 14 23 16 28  7  2 25 21  8  4 13 15 24 12 19 29  3  1 22
 10  0 20 17 26  9]",500,100,0.1,30,5.660184144973755
54,177.58284396845872,"[10  5  6 25  2 23  4 17 26  9  1 13 22 27  0 14 20  3 29 19 18 11 24 12
 15  8 28 16  7 21]",500,100,0.1,30,4.119935512542725
55,178.1535146382361,"[18 11 10 27  5  6 25  2  7 23 20 22 13 24 15 12  1  4 17 26  8 28 16 21
  9 29 19  3 14  0]",500,100,0.1,30,4.548335552215576
19,179.19213194910932,"[12 15 24  1  4 26  9 20 25  2  7 21 17  8 16 28 23 13 22 14  0 27  5  6
 10 11 18  3 19 29]",500,100,0.1,30,3.6467182636260986
52,179.2557651788215,"[10 27 14 20 23  2 25  7 21  8 29  3  1 12 15 24 18 11 22  4 13 19  9 26
 17 28 16  0  5  6]",500,100,0.1,30,1.9711852073669434
9,179.31894461194247,"[25 21 28  8 23 20 14  0 22  4 26 17  9 19 29  3 13 12 18 11 10 24 15  1
 16  7  2 27  5  6]",500,100,0.1,30,2.903132438659668
71,179.37762202988242,"[18 11 24 12 15  1  4 21  8 17  9 26 13 10  5  6 27  0 14 20 22 23 28 16
  7 25  2  3 19 29]",500,100,0.1,30,3.387805700302124
67,180.28483668101666,"[ 6 10 18 19 29  3 22 11 24 12 15  1 13 26  9 17  4 25  5 27  0 14 20 23
  8 16 28  2  7 21]",500,100,0.1,30,5.297427177429199
6,180.37589081884994,"[22 24 15 13 14 27  5  0 20  2  7 21 25  6 10 11 18 12  1 26  9 29 19  3
  4 17  8 16 28 23]",500,100,0.1,30,2.5926263332366943
47,181.45749243093238,"[10  5  6 27 16  8  9 26 17  4 13 11 18 12 29 19  3 22  0 14 20 24 15  1
 23 28  2 25  7 21]",500,100,0.1,30,5.596415758132935
80,181.5369732428309,"[21  8 28  7  2 25  6  5 10 22 23 16  9 26 17 11 18 12 15 24  1 13 14  0
 27 20  4  3 19 29]",500,100,0.1,30,3.6701908111572266
53,183.00568974552982,"[27 10 22 13  1  3  9 26 17  8 16 28 23  5  6  0 14 20  2 25  7 21  4 24
 15 12 11 18 19 29]",500,100,0.1,30,3.9374613761901855
99,183.5297509571429,"[24 23 16 28 21  7  2 25  0 14 10 18 11 22 20 27  5  6  4  8 17 26  9 29
 19  3 12 15  1 13]",500,100,0.1,30,2.173614978790283
97,185.63559732651586,"[29 19  3 12 24  1 17  8 21  7 16 28 23 20 27  5 10 11 18 15 13  4 26  9
  2 25  6  0 14 22]",500,100,0.1,30,2.7842283248901367
57,185.74671237395177,"[21 25 27  5  6 10 22 11 18 12 15 24 23  2  7  1 13  4  8 16 28 20 14  0
  3 19 29  9 26 17]",500,100,0.1,30,4.794644594192505
17,185.95533115912326,"[24  3 29 18 11 10 14 20  0 27  5  6 22 23  8 16 28  7  2 25 21 19  9 26
 17  4 13 12 15  1]",500,100,0.1,30,3.9354257583618164
30,187.86095046679537,"[10 12 15 24 14 22  1 29 19  3 18 11 13  4 26  9 17  8 16 21  7 28 23 27
  5  0 20  2 25  6]",500,100,0.1,30,2.11348819732666
37,189.466024015861,"[27 23 28 16 21  3 19 29  1 13 10 11 18 12 15 24 22 20  7 25  2  8 17  9
 26  4 14  0  5  6]",500,100,0.1,30,4.771832227706909
20,189.9208248603,"[10  5  6 22 25  2 16 28 23 20 14  0 27 24 12 15  1  3 26 29 19  9 17  8
  4 13 18 11  7 21]",500,100,0.1,30,2.5952060222625732
61,191.5796670176064,"[10 22  4 17  8 28  7  2 14 27 25 21 16 23 13 24  1  3 19 29  9 26 20  0
  5  6 11 18 12 15]",500,100,0.1,30,4.9493324756622314
56,192.82527155129722,"[17  9 26 13 18 11 10 22  0 14 20  2 25  7 21  4 29 19  3  8 28 16 23 27
  5  6 12 24 15  1]",500,100,0.1,30,3.089939594268799
59,195.37435835063792,"[13  1 24 15 12 18 11 22 23  7 21 25  2 27 14  0 20  4  8 16 28  6  5 10
  3 26 17  9 29 19]",500,100,0.1,30,1.8973238468170166
69,195.9745108896516,"[13  1 24 15 12  9 26 17 23 18 11 10  0 22  3 19 29  4  8 21  7 16 28  5
  6 27 14 20  2 25]",500,100,0.1,30,4.147420167922974
73,196.72970101969045,"[ 8  4  3 29 19  1 12 15 24 22 13 17 26  9 10  5  6  0 14 27 25  7  2 20
 18 11 23 28 16 21]",500,100,0.1,30,3.045362949371338
68,196.94780971389065,"[ 9 29 19  3 13  5  6 27  0  4  8 28 21 25 20 14 22 24 12 15  1 23  2  7
 16 17 26 18 11 10]",500,100,0.1,30,8.193291664123535
87,213.2757145316341,"[25  2  6  5 22  3 19 29 16 28 23 18 15 12 24  1 13  4  8 21  7 20 14 27
  0 17  9 26 11 10]",500,100,0.1,30,4.192365646362305
