Execução,Distância Total,Melhor Caminho,Iterações,População,Mutação,Tentativas,Tempo de Execução
71,146.8524307210567,"[23 17 21 12 15  3 14  9 29  2 13  4  7  8 16 28  6 10  0 19 24 18 22 11
 20 27 26 25  5  1]",500,100,0.1,30,6.594453811645508
21,147.46943742207026,"[15  3 12 21 17 23 14 27  9 29  2 13  4 16  8  7  6 10  0 22 18 24 19 28
 11 20 26 25  5  1]",500,100,0.1,30,4.097448348999023
3,147.63443672727183,"[12 21 17 23 11 27 26 20  9 29  2 13 28 16  4  8  7  6 10 14  3 15 25  1
  5 22  0 18 24 19]",500,100,0.1,30,3.7240467071533203
23,148.3114910463715,"[12 21 17 23  0  8 16 28  9 29  2 13  4  7  6 10 19 24 18 22 11 20 27 26
  5  1 25 14  3 15]",500,100,0.1,30,3.8201918601989746
31,148.55701749683732,"[ 1  5 25 15  3 14 26 27 11 20  9 29 10  0 22 18 23 17 12 21 24 19 16  4
  8  7  6 28 13  2]",500,100,0.1,30,3.884791612625122
93,149.85342562070403,"[ 1  5 25  3 15 12 21 17 23 18 22  0 10  6 28 16  8  4  7 19 24 14 26 27
 11 20  9 13  2 29]",500,100,0.1,30,3.512083053588867
28,150.00950110038954,"[24 18  0 22 26  5  1 25  3 15 12 21 17 23 14 27 20 11  9 13  2 29 28 16
  4  8  7  6 10 19]",500,100,0.1,30,3.5175929069519043
80,150.11453228330004,"[19  4  2 13 29 11 14  3 15 25  1  5 26 27 20  9 28 16  8  7  6 10  0 22
 18 24 23 17 21 12]",500,100,0.1,30,3.685955047607422
57,150.2643892310198,"[19  4 16  8  7  6 10  0 24 18 22 27 20 11 14 23 17 21 12 15  3 25  1  5
 26  9 28 13  2 29]",500,100,0.1,30,3.53515887260437
26,150.48056368813332,"[15  3 25  1  5 26 20 11 10  6 28  9 29  2 13  4  8 16  7 19 24 18 23 22
  0 27 14 17 21 12]",500,100,0.1,30,3.183708667755127
53,152.06845503627304,"[ 2 28 22  0 10 11 26  5  1 25 15  3 14 27 20  9 29 13 16  4  8  7  6 19
 24 18 23 17 21 12]",500,100,0.1,30,2.44966983795166
37,152.89488460215378,"[12 21 17 23 11 20  9 29  2 13 28 26 14 22  0 18 24 19  4 16  8  7  6 10
 27  5  1 25  3 15]",500,100,0.1,30,3.997724771499634
68,152.97213279183123,"[18 23 17 12 21 24 19  6 10  0 22 11 27 20  9 29  2 13  4  7  8 16 28 26
 25  1  5 14  3 15]",500,100,0.1,30,2.645699977874756
94,153.65852487719894,"[15 12 21 17 23 18 24 19  6 28 11  9 20 27 26  5  1 25  3 14 22  0 10  7
  8 16  4 13  2 29]",500,100,0.1,30,3.3745899200439453
83,153.72496608655834,"[12 21 17 23 15  3 14 27 20 11 22  0 18 24 19  6 28 16  8  9 29  2 13  4
  7 10 26 25  5  1]",500,100,0.1,30,3.364025115966797
59,154.07629525748587,"[19  4 13  2 29  9 28 10  6 16  8  7  0 11 27 14  3 15 23 17 12 21 24 18
 22 20 26 25  5  1]",500,100,0.1,30,4.85076904296875
1,154.10881899738152,"[24 19  6 10 28 20 26 14  3 15 25  1  5  9 29  2 13  4 16  8  7  0 18 22
 11 27 23 17 21 12]",500,100,0.1,30,4.4118332862854
45,154.44768424828052,"[12 21 17 23 28 16  8  7 19  0 18 24 22 11  9 29  2 13  4  6 10 20 27 26
 14  3 15 25  5  1]",500,100,0.1,30,2.815333843231201
42,154.49043447390272,"[27 20 11 22  0 18 24 19  7  8  4 16 28 13  2 29  9 26 14  5  1 25 15  3
 12 21 17 23 10  6]",500,100,0.1,30,3.8237156867980957
50,154.80778982249964,"[10 28 13  2 29  9 11 20 23 17 21 12 15  3 14 25  1  5 26 27 22  0 18 24
 19  6  7  8 16  4]",500,100,0.1,30,5.142184019088745
75,155.33513391705384,"[29  9  5  1 25 15  3 12 21 17 23 14 26 27 20 11 10  6  7  8 16 28  0 22
 18 24 19  4 13  2]",500,100,0.1,30,5.039981842041016
34,155.74535835533675,"[12 21 17 24 18  0 22 23  3 15 25 14 27 20  9 29  2 13 28 16  8  4  7 19
  6 10 11 26  5  1]",500,100,0.1,30,2.586918592453003
65,156.62973254263122,"[27 20  9 28 29  2 13  4 16  8  7 10  6 19 24 21 12 17 23 15  3 14 18  0
 22 11 26 25  5  1]",500,100,0.1,30,3.0652854442596436
51,156.73059442996433,"[12 15  3 14 26 25  1  5 27 11 20  9 29  2 28 10  6  8 16 13  4  7 19  0
 22 18 24 23 17 21]",500,100,0.1,30,3.7814178466796875
81,156.8057451994832,"[19 24  0 22 18 23 12 25  1  5 26 11 10  6 28  7  8 16  4 13  2 29  9 20
 27 14  3 15 17 21]",500,100,0.1,30,2.7578063011169434
48,157.23405232534634,"[24 12 21 17 23 18  0 10  6 19  8 16 28  9 20 11 27 26  1  5 25 15  3 14
 22  7  4 13  2 29]",500,100,0.1,30,2.3181276321411133
17,157.75209293009425,"[12 21 17 25  5  1 29  2 13 28  9 20 11 23 18 24 19  4 16  8  7  6 10  0
 22 27 26 14  3 15]",500,100,0.1,30,6.402959585189819
78,157.93460599935977,"[24 18 21 12 17 23 22  0 11 27 20  9 29  2 13 16 28 26 25  1  5  3 15 14
 10  6  7  8  4 19]",500,100,0.1,30,3.0051772594451904
76,157.97938995677626,"[22  0 18 24 23 17 21 12 14 26  3 15 25  1  5 27 20  9 11 10  6 19  7  8
  4 16 28 13  2 29]",500,100,0.1,30,2.126859188079834
46,158.0631550539125,"[24 19 28  6 10 23 21 12 17 15  3 14 26 27 11 20  9 29  2 13  4 16  8  7
  0 18 22 25  5  1]",500,100,0.1,30,4.752407073974609
73,158.28343552101862,"[10  6  7  8  4 19 24 18  0 22 11 20 27  5  1 25 14 23 17 21 12 15  3 26
  9 28 16 13  2 29]",500,100,0.1,30,2.4437968730926514
62,158.4268667585008,"[27 20  9 29  2 13 28 16  4  8  7  6 10 18 23 17 12 21 24 19  0 22 11  5
  1 25 15  3 14 26]",500,100,0.1,30,3.3815035820007324
70,159.0853455399173,"[13  2 29  9 28 20 27 26  5  1 25 14 23 17 12 21 24 18 22  0 19 16  8  4
  7  6 10 11  3 15]",500,100,0.1,30,5.572780609130859
99,159.08659496194335,"[13  2 29  1  5 25 26 27 11 20  9 28 16  8  4  7 18 23 17 12 21 24 19  6
 10  0 22 14  3 15]",500,100,0.1,30,4.899369716644287
79,159.21868815908235,"[19 24 18 22  0  8  4 13  2 29  9 28  6 10 11 27 14  3 15 12 21 17 23  7
 16 20 26  5  1 25]",500,100,0.1,30,4.096572399139404
44,159.40519169397538,"[12 21 24 18  0 22 10 28  6 19  7  4  8 16 13  2 29  9 11 20 14 23 17  3
 15 25  1  5 26 27]",500,100,0.1,30,3.170893430709839
39,159.50727401033214,"[23 22  0 18 24 19  4 13 28 16  8  7  6 10 11 20 27 26  5  1 25 17 21 12
 15  3 14  9 29  2]",500,100,0.1,30,4.078544855117798
41,159.60306527988152,"[19 24 18 14  5  1 25 15  3 26 27 20 11 28 13  4 16  8  7  6 10  0 22 23
 21 12 17  9 29  2]",500,100,0.1,30,4.456847906112671
86,160.25266369738452,"[25  1  5 26 27 20 22  0 10  4 13  2 29  9 28 16  8  7 18 24 21 12 17 23
 15  3 14 11  6 19]",500,100,0.1,30,3.033615827560425
58,160.7120502613244,"[ 7  4 16 28  6 10  0 22 11 27 26 20  9 13  2 29  1  5 25 14  3 15 12 21
 17 23 18 24 19  8]",500,100,0.1,30,5.586572647094727
35,160.84892148551768,"[14  3 15 12 21 17 23 22 27 26 25  1  5 29  2 13 28 10  0 18 24 19  7  8
  4 16  6 11 20  9]",500,100,0.1,30,4.208183765411377
77,160.89911001907555,"[12 21 17 23 14 25  1  5 20 26 27 11 28  6 10  0 24 18 22  3 15  9 29  2
 13 16  7  8  4 19]",500,100,0.1,30,2.1935441493988037
15,161.2950304393175,"[20  9 29  2 13 28 11 26 25  1  5 22  0 19 24 18 23 17 21 12 15  3 14 27
 10  6  7  8 16  4]",500,100,0.1,30,2.808065414428711
24,161.94607726910039,"[ 7  8 16 28  9 10  6  0 18 22 27 26  5  1 25 15  3 14 20 11 23 21 12 17
 24 19  4 13  2 29]",500,100,0.1,30,3.6117100715637207
72,162.2141125290739,"[19  7  6 10 24 18 23 17 21 12 25  1  5 14 22  0  9 29  2 13  4  8 16 28
 11 20 27 26  3 15]",500,100,0.1,30,2.809511184692383
87,163.8350202388613,"[29  2 13  4 16  8  7 10  0 24 18 22  5  1 25 26 27 20  9 11 23 17 21 12
 15  3 14 28  6 19]",500,100,0.1,30,3.6752607822418213
49,164.80190406587568,"[19 13  2 29  9 20 27 26 14  3 15 12 21 17  0 10  6  7  8  4 16 28 11 23
 24 18 22 25  5  1]",500,100,0.1,30,3.6254420280456543
27,165.73673850194598,"[ 2 13  4  7  6 10  0 18 23 21 12 17  3 15 14 20 11 28 16  8 19 24 22 27
 26 25  1  5  9 29]",500,100,0.1,30,4.354779958724976
88,166.53867668719676,"[25 26 27  9 29  2 13 28  4  8 16  7  6 18 22 11 20 10  0 14  5  1  3 15
 12 21 17 23 24 19]",500,100,0.1,30,3.6573238372802734
60,167.31105120618687,"[14 17 12 21 23 22  0  7  8 16  4 13  2 29  9 20 11 27 26 25  1  5 28 10
  6 19 24 18  3 15]",500,100,0.1,30,2.4659783840179443
64,167.3869789895274,"[25  3 14 26 27 11 20  9 29  2 13 28 19 24 18 23 17 21 12 15  1  5 16  8
  4  7  6 10  0 22]",500,100,0.1,30,2.362762928009033
56,167.44893738363916,"[ 2 29  9 20 11 17 21 12 15  3 25  5  1 26 27 14 23 18 24 19  4  7 10  0
 22 28 13 16  8  6]",500,100,0.1,30,3.3645222187042236
92,167.73757544827737,"[10  6 28 16  8  4  7  0 22 20 11 23 17 18 24 19 13  2 29  9 27 26 25  1
  5 14  3 15 12 21]",500,100,0.1,30,2.883664846420288
19,167.94230938563211,"[ 9 28 10  0 22 18 24 19  7 16  6 11 20 14  3 15 12 21 17 23 27 26  5  1
 25 29  2 13  4  8]",500,100,0.1,30,4.3902294635772705
61,168.03508550082,"[ 2 29  9 23 17 21 12 14 26 27 11 10  6 28 13  4 16  8  7  0 22  3 15 25
  5  1 20 18 24 19]",500,100,0.1,30,3.2725882530212402
22,168.73988606050887,"[18 24 19  7  8 16 13  2 29  9 20 11 10  0 22 23 17 21 12  3  1  5 25 26
 27  6  4 28 14 15]",500,100,0.1,30,3.0569918155670166
69,168.88983166293235,"[20 11 22  0 18 23 17 12 15  3  5  1 25 14 10  6  7  8 16  4 13  2 29  9
 26 27 28 19 24 21]",500,100,0.1,30,5.8309338092803955
66,169.84727434656335,"[20 11 27 26  5  1 25  3 15 14 23 18 22  0 24 19  6 28 16  8  4  7 10  9
 29  2 13 21 12 17]",500,100,0.1,30,3.1519646644592285
63,169.94805435988457,"[ 4  7 19 24 18 23 27 20 11 22  0 10  6 13  2 29  9 28 16  8 26 14  3 15
 12 21 17 25  5  1]",500,100,0.1,30,4.340303897857666
90,170.28154283475104,"[23 14 25  1  5 26 27 20  9 29  2 16  8  7  4 19 24  6 10  0 22 18 17 21
 12 15  3 11 28 13]",500,100,0.1,30,2.6580026149749756
30,170.32600965242358,"[12 21 17 14 25  1  5 26 27 11 20  9 28  4 16  8  7  6 10  3 15 23 22 13
  2 29  0 18 24 19]",500,100,0.1,30,3.2895443439483643
96,170.4887028796373,"[25  1  5 15 21 12 17 23  9 27 26 14  3 22  0 28 29  2 13  4 16  8  7  6
 10 20 11 18 24 19]",500,100,0.1,30,1.6012821197509766
8,171.6364374373666,"[ 3 15 14 26 27 11 18 24 21 12 17 23 10  8 16  4  7 19  0 22 25  1  5 20
  9 29  2 13 28  6]",500,100,0.1,30,3.9473748207092285
10,171.82247679805326,"[ 7 10 22 14 26 27 28 13  2 29  9 20 11  1  5 25 15  3 23 17 12 21 24 19
 18  0  6  8  4 16]",500,100,0.1,30,2.5353317260742188
55,172.12919273062406,"[12 15  3 14 18 24 19  7  8 16  4 13 28  6 10  0 22 11 20  9 29  2 23 21
 17 27 26  5  1 25]",500,100,0.1,30,3.049579381942749
82,172.537736781884,"[14  9 28 10  6  7  8  4 13  2 29 16 19 24 17 21 12  3 15  5  1 25 23 18
  0 22 11 20 27 26]",500,100,0.1,30,2.6489410400390625
9,172.72070328980922,"[ 4  7  8 16 13  2  9 20 27 14  3 15 23 22  0 18 24 19 28 29  5  1 25 26
 11 10  6 17 21 12]",500,100,0.1,30,3.9512364864349365
98,172.78574870798002,"[24 19  8  6 28 29  2 13  9 22  0 18 21 12 17 23 27  3 15 14 25  1  5 26
 20 11 10  7 16  4]",500,100,0.1,30,1.7907168865203857
20,172.97966771605567,"[ 1  5 25 26 27 20  9 11 14 15 23 22  0 10  6 18 24 19  4 13  2 29 28  7
  8 16  3 17 21 12]",500,100,0.1,30,2.8904123306274414
16,174.47867820237727,"[12 21 17 24 14  5  1 25 26 27 20 11 28 16  8  7  6 10  3 15 23 18  0 22
  9  2 29 13  4 19]",500,100,0.1,30,1.7872495651245117
85,174.72619241831694,"[ 1  5 20 19 24  0 18 21 12 17 23 22 28  9 29  2 13  4 16  8  7  6 10 11
 14  3 15 25 26 27]",500,100,0.1,30,3.1771020889282227
97,175.01192893201738,"[16  8  7 10  0 22  6 28  4 19 24 18 23 11 13  2 29  9 20 15  3 14 27 26
  5  1 25 17 12 21]",500,100,0.1,30,2.527371406555176
0,175.31405604119334,"[21 12 17 23 10  6  8 28  9 29  2 13 16 11 20  5  1 25 26 27 14 22 18 24
 19  4  7  0  3 15]",500,100,0.1,30,2.0026779174804688
33,175.3176100451092,"[ 4 16  8 29  2 13 28  6 10 11  9 20 26 25 15  3 14 27 22 24 19  7  0 18
 23 17 21 12  5  1]",500,100,0.1,30,1.89292311668396
43,175.60775464149674,"[15 23  0 10  6 28  2 13  7  8 16  4 19 24 18 22 17 21 12 25  5  1 26 27
 20 29  9 11 14  3]",500,100,0.1,30,2.277611494064331
13,176.95309523806137,"[19 24 12 25  1  5 26 20 11 27 15  3 14 22 18  0  7  6 10 28  9 29  2 13
  4  8 16 23 17 21]",500,100,0.1,30,2.7740025520324707
7,176.96446430917794,"[25  1  5 27 20 11  6  4 13 28 10  0 18 24 21 12 17 23 22  2 29  9 26 15
  3 14 16  8  7 19]",500,100,0.1,30,2.611771821975708
29,177.59394507234524,"[18  0 22  1  5 25 14 26 27 20  9 29  2 13 19 24 23  3 15 11 28  8  4 16
  7  6 10 17 21 12]",500,100,0.1,30,2.0733821392059326
40,178.3240780205651,"[27 11 22 23 15  3 14 26  5  1 25 12 21 17 24 18  0 10  2 13  4 16  8  7
 19  6 28 29  9 20]",500,100,0.1,30,2.3599109649658203
5,178.51233878209447,"[19  4 16  8  7 11 20 27 26  5 15  3 14 23 22  9 29  2 13 28  6 10  0 24
 18  1 25 17 21 12]",500,100,0.1,30,2.3778653144836426
47,179.2666148864168,"[ 8 13  2 29 27 15 25  1  5 26 11 16  4  6 10 22 23 17 21 12  3 14 20  9
 28  7  0 18 24 19]",500,100,0.1,30,2.529130458831787
38,179.91444288198457,"[20 14 25  1  5 26 27 11 10  6  7  8  4 16 28  0 23 17 12 21 18 22  9 29
  2 13 19 24  3 15]",500,100,0.1,30,3.018234968185425
12,181.2386776801952,"[15 12 21 17 23 22  0 10 20 11 27 26  3 14  9 28 16  4 19 24 18 25  1  5
  6  7  8 13  2 29]",500,100,0.1,30,5.433034658432007
18,182.53444121328343,"[12 21 17 23 14 11 10 24 19  8 16  4  7  6 20 25 26 27  0 18 22  9 29  2
 13 28  3 15  5  1]",500,100,0.1,30,1.8368537425994873
84,183.98778294374773,"[15 27  0 10  6 19  7  8 16  4 13  2  9 20 26 14  3 23 24 18 22 11 28 29
  1  5 25 12 17 21]",500,100,0.1,30,2.932896137237549
89,185.83761838191708,"[ 2 29  9 11 27 14  0 22 23  3 15 25 26 20 16  4 13 28  8  7 19  6 10 18
 24 21 12 17  5  1]",500,100,0.1,30,3.0540120601654053
74,186.15663932076038,"[19  7 28 29  9 15  3 14 27 10  6 16  2 13  4  8 24  0 22 11 25  1  5 26
 20 18 23 17 12 21]",500,100,0.1,30,1.7709283828735352
6,189.9849250805254,"[ 1  5 29 28 16 10 11 26 25 14 27 20  9 18 19 24 21 12 17 15  3 23 22  0
  6  7  8  4 13  2]",500,100,0.1,30,1.7894563674926758
52,194.83424944281566,"[15  3  5  1  6  7  8 19 18 24 12 21 17 23 14 22  0 10 27 26 25 29  2  9
 20 11 28 16  4 13]",500,100,0.1,30,2.292776584625244
14,202.43209819795285,"[19 16 28 20 10  0 22 18 24 25 26 11 13  2 29  9 23 21 12 17 15  3 14  8
  4  7  6 27  5  1]",500,100,0.1,30,1.7178854942321777
