Execução,Distância Total,Melhor Caminho,Iterações,Temperatura,Resfriamento,Tentativas,Tempo de Execução
70,485.4432365085159,"[55 12  6 16 87 58 20 10 61 41 99 69 62 71 77 50 46 37 92  4 82 39 36 57
 78 15 47 65 29 52 89 34  8 79 45 94 84 93 54 25 75 66 38  0 64 90 27 23
 11 74  1 43 21 19 81 31 59 44 33 14  7 91 98 63 40 73 80 28 22 35 56 18
 13 85 32 97 51 76 17 96 30 70 24 49 48  3  9 86 68 26 88  5 67  2 95 42
 72 53 83 60]",3500,400,0.95,200,0.22137141227722168
47,486.7802057243881,"[ 6 55 16 58  0 12 60 96 17 70 95 81 11 41 61 74 89 59 72 88 87 38  4 93
 84 94 80 53 30 42 47 36 57 65 86 98 69 68 15 78 39 82 66 25 92 37 75 46
 43  1 21 63 97 91 85 13 14 56 67 79 76 52  3  8 49  9 10 20 90 64 71 83
 73 40 62 77 26 50  5 24  2 29  7 44 33 35 32 22 28 18 31 51 48 34 99 23
 54 27 19 45]",3500,400,0.95,200,0.21645617485046387
37,487.01229358894466,"[54 75 27 19 94 93 91 85 86 90 38 68 45 81  4 66 82 16 20 73 72 83 80 53
 40 59  7 44 33 24 95  2 11 41 69 43 89  3 52 18 63 21 25 37 92 46 84 99
  1 74 61 23 36 57 58  0 26 67 87 39 78 15 29 49 35 56 13 14 28 51 31  5
 79 88 50 77 60 17 96 30 70 42 71 62 10 64 65 47 55 12  6 76  9 98 97  8
 48 34 22 32]",3500,400,0.95,200,0.22348380088806152
58,487.0748030690977,"[12 55 71 76 30 96 58 47 10 16 65 38 66 27 25 92 37 75 81 50 77 29 52 40
 59 80 53 73 83 72 70 20  0 79 67 28 97 89 34 69 99  8 48  2 95 15 36 57
 78 45 11 23 54 46 93 19 82 39 64 26 62  6 60 17 42 24 51 49 22 32 63 85
 61 41 86  9  3 56 13 35 21 43  1 74 98 94 84 68 91 44 33  7 14 18  4 87
 90 88  5 31]",3500,400,0.95,200,0.3717658519744873
89,488.4416472817863,"[18 34 48  4 90 50 88 64 10 26 16 20 82 87 25 46 75 66 39 65 19 92 37 54
 41  3 86 95 40 73  7 56 35 97 32 22  8 69 85 13 91 63 84 94 38 36 57  6
 60 17 96 30 70 76 71 62  0 68  9 51 52 59 33 44  1 74 43 11 99 21 98 28
 89 29 12 78 47 15 55 58 27 93 81 23 61 45 67 79  5 77 31 49  2 24 72 42
 83 53 80 14]",3500,400,0.95,200,0.1978919506072998
18,488.5955730843266,"[53 80  3 21 99 15 47  0 64 88 48 43  1 11 23 41 61 74 91 63 89 59 72 83
 24 26 90  2 10  5 50 51 31 42 70 30  6 55 78 57 65 36 39 66 82  4 38 87
 75 92 37 25 46 54 69 49 86 95 40 73 81 19 94 84 32 22 35 97 98 93 27  8
  9 67 68 45 76 71 62 12 58 20 16 77 85 33 44  7 13 14 56 34 29 79 60 17
 96 52 28 18]",3500,400,0.95,200,0.22801542282104492
82,488.94318418160844,"[60 53 80 59  0 36 39 66 93 84 99 69 22 56 67 57 78 15 90 19 81  9 28 34
 48 94 92 37 27 43 74 61 23 54 25 46 95 72 83 40 73 24  2 31 49  8 68 76
 79 51 32 97 63 91 85 13 14 33 44  7 77 10 55 47 64 65 82 87 75 41  1 98
 86 45 88 50 38  4 11 21 35 18  3 89 52 30 96 17 70 42 29 71  5 26 16 58
 20 12  6 62]",3500,400,0.95,200,0.22102141380310059
73,489.54922941902447,"[ 1 63 69 41 61 74 43 21 22 59 24 51  9 86 48 81 94 75 37 25 93 84 46 19
 27 30 96 52 32 85 56 29 95 71  5  4 38 60 17 70 65 90 87 64 26 58 15 47
 20  0 10 77 73 72 83 53 80 31 79 16 62 45 54 23 92 66 82 39 36 57 78 55
 50  3 89 18 34 49  2 76 67 88 68 14 13 35 97 28  7 44 33 91 98 11 99  8
 40 42  6 12]",3500,400,0.95,200,0.22386789321899414
65,489.8073218207273,"[85 97 34 48 51 31 90 65 10 40 73 83 59 22 32 89  3 29 24 77 26  0 15 78
 94 19  4 38 57 36 27 93 84 92 25 54 41 72 17 60 12 76 86 43 74  1 99 61
 23 37 75 46 81  9 88  5 79 95 70 30 96 52 28  7 33 44 91 63 69 68 45 67
 50 87 66 82 39 47 16 58 62 71  8 98 21 11 64 20 55  6 42  2 49 35 56 13
 14 18 53 80]",3500,400,0.95,200,0.21476292610168457
69,491.0346109390857,"[17 33 44 56 85 29 24  2 95 73 40 52 28 69 99 86 10 47 15 57 36 39 82 87
 66 38 90 64  9 94 27 81 51 65 20  0 70 53 80 67 79 49 13 14  1 74 43 11
 46 54 25 92 84 32 21 98 23 61 41  8 34 68  4 93 19 37 75 63 91  7 59 72
 83 42  6 12 50 88 26 62 60 30 96 71 76 31 48 22 97 35 18 89  3 45  5 77
 55 16 58 78]",3500,400,0.95,200,0.21852827072143555
46,492.1138393964231,"[25 75 49 52 13 85 34 47 20  0 10 64  9 86 48  8 61 41 91 33 44 97 35 18
 89 22  7 14 56 28  3 84 94 19 27 73 40 24  2 29 95 26 65 39 87  4 38 88
 90 82 68 63 32  1 43 37 92 54 23 98 21 99 51 42 30 60 12 71 62  5 45 81
 93 46 66 58 36 57 15 78 55 16  6 77 50 79 76 67 31 80 83 72 70 96 17 53
 59 69 11 74]",3500,400,0.95,200,0.23507905006408691
0,492.6884639867843,"[26 64 94 46 25 82 66 78 15 65 90 38  4 81 68 67 79 76 48 41 61 23 54 11
 98 63 97 35 56 18 40 30 60 12  6 95 24 73 80 52 33 44 88  0 20 42 29  2
 51 49 28 22 34  5 71 62 70 96 17 53 59 83 72 45 19 27 37 92 75 74 21 43
  1 69 13 14 32 85 91  7 89  3 47 55 16 77  9 31 50 10 58 39 87 93 84 99
  8 86 36 57]",3500,400,0.95,200,0.24504446983337402
99,493.3234118907401,"[39 66 82 65 67  3 18 34  8 19 27 93 46 25 54 48 89 73 40 59 83 72 95 71
 77 20  0 10  9 97 28 56 49 51  2 76 79 24 80 53 44 33  7 85 74  1 98 21
 35 63 91 14 13 22 88 16 55 58 31 29 52 32 43 84  4 57 36 78 26 94 23 61
 41 69 37 92 75 81 45 68 99 11 86 90 15 47 62 42 96 30 70 12 38 87 64 50
  5  6 60 17]",3500,400,0.95,200,0.21699094772338867
57,495.1689404737669,"[16 15 55 62 72 83 73 24 95 88 64  6 42 60 17 96 30 12 78 57 36 58  0  5
 71 70 53 80 18 56 35 28 51 77 40  2 59 52 33 44 21 27 93 92 37  4 90 50
 63 91 85  7 97 32 22 89 49  9 45 94 25 46 39 82 65 47 20 26 10 76 86 84
 99 68  8 34 48  3 29 31 79 67 81 19 69 98 14 13  1 74 41 23 54 75 66 87
 38 11 43 61]",3500,400,0.95,200,0.3911316394805908
36,498.3631283939277,"[90 67 79  0 20 16 82 75 54 84 27 81 40 17 60 77  5 76 31  2 45 68 94 97
 28 89 48 88 65 87 38 57 36 78 66 39  4  8 34 18 56 85 13 22 86  9 92 25
 37 11 43 21 32 44 63 74  1 99 69 35 14  7 33 91 98  3 70 30 96 42 71 62
 10 26 64 19 93 46 23 61 41 24 73 72  6 12 55 15 47 58 50 95 52 59 80 53
 83 51 49 29]",3500,400,0.95,200,0.23394203186035156
95,499.12741523954674,"[21 43  1 79 71 88 81 94 46 54 45  9 68 92 37 66  4 90 20 39 36 78 47 16
 15 57 26  0 12 55 76 67 23 61 41 74 11 69 99 49 64 38 65 42 70 60  6 62
 58 95 24  2 31 30 96 17 29 89 18 35 56 85  7 59 53 80 52 14 13 91 63 97
 28  3 10 50 87 82 32 22 98 84 93 19 25 75 27 48 34  8 86 51  5 77 73 83
 72 40 33 44]",3500,400,0.95,200,0.21514368057250977
83,499.1527648265036,"[17 60 70 24 95 62 55 47  2 73 53 80 40 29 49  3 22 97 14 18 35 32 25 75
 37 92 27 45 48 77 71 76 83 72 96 30 42 98 21 11 68 20  0 16 79 31 51 28
 33 44 85 91 63 69 99  8 34  6 12 58 15 78 57 36 89 56 13  7 61 41 84  4
 82 39 66 94 93 54 46 23 74 43  1 86 50 67  9 88 64 87 65 90 38 19 81 26
 10  5 52 59]",3500,400,0.95,200,0.21799588203430176
80,499.1764761179654,"[91 86 51 31 95 24 44 33 85 98 21  1 84 99 68 45 50 67 88  5 77 10 79 76
 49 28 32 54 46 37 25 74 43 94 93  4 87 38 81 23 11 69 22  8 34 63 41 61
  2 29 80 53 40 62 71 65 26 64 39 57 78 58 55 20  0 12  6 60 17 14  7 56
 18 89  3 48 90 15  9 13 35 97 27 19 75 92 66 82 36 16 47 42 30 96 70 72
 83 73 59 52]",3500,400,0.95,200,0.21499395370483398
9,499.4697111170172,"[25 75 19 51 24 73 80 40 95 76 45 68 93 54 23 11 98 63 28 59 53 56 13  7
 14 22 32 21  1 74 43 18 89 49  2 29 42 12  6 71 87 82 39 66 38 96 30 17
 60 70 72 83 46 92 37 36 78 15 62 77  9 52 35 97 69 94 65 55 47  0 58 57
 81 27 48  8 34  3 79  5 88 86 85 91 44 33 99 61 41 84  4 90 64 26 50 67
 10 20 16 31]",3500,400,0.95,200,0.1922926902770996
74,499.5430599275082,"[12 58 16 20 34 85 14 56  8 94 92 82 90 60 70 17 96 30 72  6 62 71 76 67
 51 27 19 81 57 36 39 13 44 33 91 63 69 99  9 29 80 53  7 35 45 68 86  2
 49 97 32 22  5 77  0 26 95 73 40 89 18 28 74 43  1 11 84 93 41 23 54 75
 37 25 46 61 98 21  3 48 52 59 24 31 38 87  4 66 65 64 78 15 47 55 50 79
 88 10 42 83]",3500,400,0.95,200,0.20920872688293457
51,499.99562181119484,"[82 87 38 19 94 23 11 74 85 22 28  7 53 80 70 60 16 20 65  4 27 93 54 25
 92 37 46 76 52 91 44 33 13 14 18 35 63 10 55 15 62 30 17 96 42 90 64 67
 88 79 31 86 95 73 72 83 59 40 24  2 29  9 98 99 84 43 61 41 69 51 12  6
  3 89 56 97 32 21  1 49 47 58  0  5 77 71 50 26 78 39 57 36 66 75 81 68
  8 34 48 45]",3500,400,0.95,200,0.21613001823425293
67,501.1467200872228,"[74  1 41 25 27 19 67 88 10 20  0 77 62 42 53 80 59 52 48 13 18 31 95 12
  6 64 26  4 82 39 15 47 55 78 65 90 81 38 66 87 58 16 68 11 61 23  9 51
  2 29 73 83 17 60 30 96 70 79 45 94 63 35 56 14  7 33 44 85 69  3 49 40
 72 24  8 34 36 57 50 86 89 28 46 75 92 37 93 54 84 99 98 43 21 76 71  5
 22 97 32 91]",3500,400,0.95,200,0.15689611434936523
15,505.89709155154503,"[17 30 96  2 51 10  0 16 58 47 72 73 95 26 64 65 90 86 21 91  7 85 97 22
 31 67  5 71 42 24 29 20 15 57  4 94 11 98 44 33 13 32  3 49 79 76  6 62
 77 38 19 75 25 87 66 39 82 45 68 81 27 93 23 84 46 92 37 99  8  9 40 80
 53 83 52 18 35 63 89 59 14 56 28 48 34 69 36 78 55 12 60 70 50 88  1 74
 43 54 41 61]",3500,400,0.95,200,0.21097612380981445
7,507.0309040028066,"[36 57 20 64 71 42 80 53 72 30 60 62  6 83 18 89 31 51 28 56 85 91 35 38
 82 87  4 75 92 37 66 39 90 77 95 24 81 93 68  3 52 59 86  9 45 88 79 76
 67  5 10 26 69  1 43 63 99 94 84 23 11 27 19 54 25 46 61 41 34 29  2 49
 48  8 98 74 21 97 32 22 40 73 12 55 15 47 58 16 17 96 70  0 78 65 50 14
 13  7 44 33]",3500,400,0.95,200,0.4573991298675537
31,507.3126652367342,"[39 66 92 75 27 97 91 74  1 43 99 69 52 83 72 96 30 17 70 60 55 25 37 98
 22 32 21 41 23  4 38 90 82 87 94 68 86 34 89  3  9 79 31 24 80 53 14 13
 56 42 15 78 58 16 36 57 65 64 45 28 85 18 48 51  2 49 76 67  5 47 20 62
 29 95 71  6 12  0 10 26 19 81 61 54 46 93 84 11 63 35 59 73 40 77 50 88
  8  7 33 44]",3500,400,0.95,200,0.2346501350402832
8,507.6654999923244,"[12 55 77  8 94 84 46 54 61 63 91 59 52 28 22 85 43 21 98  3 53 83 42 76
 67 45  2 24  9 48 95 62 71  5 41 23 19 25 92 75 37 74  1 81 66 82 39 78
 15 57 36 34 32 89 97 35 14 56 33 44  7 13 40 72 70  6 26 50 58  0 20 16
 10 79 29 73 30 96 17 60 47 38 65 87  4 27 93 11 69 99 86 49 51 31 88 64
 90 68 18 80]",3500,400,0.95,200,0.19680571556091309
56,508.36195667621723,"[12  6 42 21 43 74 99 98 35 53 80 33  7 85 32 56 14 18 97 34  3 52 59 95
 51  9 49  2 31 90 65 78 57 15 58 20 70 17 60 16  0 55 39 66 36 75 37 46
 25 92 93 54 23 11 73 30 96 76 67 82 87 38  8 83 72 40 62 77 48 22 28 89
 79  5 50 88 45 86 29 24 64 47 26 10 71 68 94 84 27 19  4 81 61 41  1 63
 91 44 13 69]",3500,400,0.95,200,0.2599499225616455
10,508.5033000394712,"[87 64 90  4 34 48 13 85 63 69 99 15 36 78 55 12 65 38 39 57 77 79 76 67
 89 97 35 11  1 21 98 49 50  5 10 26 16  0 20 58 47 71 30 96 17 53 80 81
 27 37 92 19 62  6 60 70 83 28 56 18 22 32 41 61 43 74 54 23 68 31 42 72
 73  2 86  9 51 24 29 95 88 75 25 46 91 44 33  7 14 59 52 40  8 94 93 84
  3 45 82 66]",3500,400,0.95,200,0.22036194801330566
28,508.5971389667999,"[12 71 52 14 85 91 97 35 13  7 21 41 22 59 95 77 20 58 78 65 10 64 26 27
 93 25 54 46 92 37 75 84  3 89 18 32 63 99 67 76 88 45 69 98 74  1 43  4
 87 82 66 39 90  5 83 80 53 17 96 30 55 47 38 48  8 86 94 81 19 68  9  2
 29 31 15 57 36 50 56 44 33 28 34 51 79  0 16  6 60 70 62 42 72 73 40 24
 49 11 23 61]",3500,400,0.95,200,0.2264997959136963
79,509.20131315312136,"[41 74  1 91 85  7 13 96 30 17  5 62 70 60  6 77 88 50 12 55 58 10  2 95
 40 24 49  3  8 98 21 43 63 22 28 33 44 14 18 29 51 64 90 38 87 82 36 39
 66 54 84 89 52 83 73  9 48 34 25 37 27 93 23 61 11 99 86 45 65 57 15 78
 47 71 72 59 53 80 42 46 92 75 31 79 67 81  4 19 20 26 16  0 68 94 69 97
 56 35 32 76]",3500,400,0.95,200,0.2297673225402832
43,509.4126458734311,"[18 29 40 73 72 83 49 31  3 34 81 19 27 45 97 91 14 13 56 12  6 16 58 65
 39 66  4  8 32 22 74 11 94  9 76 51 43  1 85 44  7 33 35 48 69 61 54 25
 92 37 46 99 86  2 59 53 80 60 17 70  0 10 50 95 42 30 96 24 52 89 28 63
 98 21 68 90 26 20 55 47 36 57 78 15 23 41 87 82 38 64 88 71 62 77  5 79
 67 84 93 75]",3500,400,0.95,200,0.23013830184936523
40,509.61406287266846,"[64 26  0 88 45 69 22 32 93 46 52 80 53 59  4 38 87 81 27 94 10 50  2 29
 24 76 67 97 14 56 35 28 18 34 86  8 48 89 63 21 98 55 12 16 20 15 57 79
 51  9 99 11 74 43  1  3 49 95 42 40 73 44 33 13 91 85  7 83 70 71 68 84
 41 61 23 54 25 92 39 58 65 90 78 47 36 82 66 75 37 19 31 72 96 30 17 60
  6 62  5 77]",3500,400,0.95,200,0.22096896171569824
20,509.9878683751688,"[17 30 42 79 27 19 48  3 89 86 51  2 95 20 15 65 39 66  4 68 45  9 38 87
 82  8 34 23 54 25 75 81 93 11  1 63 91  7 59 80 53 72 83 40 52 28 99 94
 84 73 70 60 96 24 31 76 58 16 26 67 49 97 22 98 21 43 71 12  6 62 88 77
  5 29 18 14 13 56 32 61 41 69 90 64  0 55 78 36 57 47 10 50 85 44 33 35
 74 46 37 92]",3500,400,0.95,200,0.18774700164794922
91,510.31291359332545,"[34 94 84 98 21 19 90 47 26 76 95 24 16  0 10 22 91 44 33 85 35 32 97 46
 75 37 27 77  5 30 96 42 67 50 51 64 87 82 38 65 62  6 72 83 73 59 80 53
 14 28 18  3 89 52 48  8 71 88 79 31 86 45 68  2 70 17 60 12 20 58 15 78
 13 56  7 61 41 11 43  1 74 63 69 99 81 92 25 23 54 93  9 40 29 49  4 66
 39 57 36 55]",3500,400,0.95,200,0.24760937690734863
75,510.81503591620424,"[89 28 35 56 13 14  3 45 88 50  5 26 64 39 36 57 55 47 78 15  0 94 93 19
 46 84 48 32 34  8 41 99 43 74 61 54 23 63 21 98 69 51 70 30 24  7 91 44
 33 29  2 49  9 68 86 71 62 42 80 53 22 97 85  1 11 90 65 16 20 58 82 66
  4 81 27 60 17 96 59 52 18 76 10 77 95 40 73 79 67 38 87 75 37 25 92 31
 12  6 72 83]",3500,400,0.95,200,0.21922636032104492
71,512.0776518463448,"[52 72 70 96 53 14 91 44 33 85  7 13 56 22 86 92 75 38 78 36 39 82 61 41
 11 99 68 67 42 60  6 12 57 65 87 66 37 25 46 19 81  4 24 73 40 29 71 10
 50 69 63  1 98 21 43 74 23 84 54 93 79 17 30 62 15 47 26 76 51 31  3 48
  8 34 32 35 97  2 49  9 90 64  0 16 28 18 89 83 59 80 95 45 94 27 88  5
 77 20 58 55]",3500,400,0.95,200,0.22728538513183594
54,512.4681803955608,"[17 70 83 28 91 74 43  1 61 41 54  7 13 14 18 48 31 67  4 87 39 78 12  6
  5 38 82 90 64 65 55 62 30 96 73 72 42 77 26 36 57 47 10  0 50 79 51 29
 40 53 80 60 15 66 92 46 93 19 99 21 85 52 59 33 44 56 32 22 97 84 94 45
 68  9 81 27 23 11 63 35 24 95 71 76  2 49 89  8 34 16 20 58 88 86  3 69
 98 37 75 25]",3500,400,0.95,200,0.20902347564697266
14,512.7910195414429,"[12 62 77  5 71 42 52 89 75 92 37  2 24 72 70 30 53 80 76 31 26 88 90 79
 28 18 13 33 44  7 35 38 25 54 61 41  4 66 87 82 78 55 20 57 36 39 63 91
 14 56 85 99 45 51  9 86  3 69  1 23 65 15 47 58 16 64 67 98 22 32 97 29
 95 50 10  0  6 60 17 96 83 73 59 40 49 11 21 43 74 19 81 68  8 48 34 84
 46 27 93 94]",3500,400,0.95,200,0.21591949462890625
63,513.1477053662871,"[45  5 71 62 65 78 12 24  2  8 48 97 14 56 13 32 89 29 76 79 88 90  4 81
 94 68 11 99  3 34 35  7 28 59 80 67 26 20 58 39 82 66 22 53 96 17 30 27
 19 92 25 37 84  1 21 98 63 43 49 73 40 95 77 50 86  9 69 46 93 54 61 74
 41 23 75 38 87 31 51 42 83 72 52 18 85 91 44 33 70 60  6 16 64 10  0 55
 15 47 57 36]",3500,400,0.95,200,0.18100476264953613
60,513.154606975313,"[29 49 21 43  1 69  8 88 50 65 78 57 36 75 92 19 27 26 10 62  6 60 30 52
 18 63 74 11 68 95 70 42 76 67 31 45 84 41 61 32 35 13 98 23 54 66 82 15
 12 59 80 53 96 17 72 89  3 28 14 56  7 33 97 22 51 90 38 64  0 58 47 39
 87  4  2 73 83 40 24  9 86 94 93  5 77 71 16 55 20 79 48 34 81 25 37 46
 99 85 91 44]",3500,400,0.95,200,0.4396326541900635
19,513.5941754988712,"[24  2 35 97 28 18 59 72 83 52 22  7 85 91 63  1 43 74 21 44 33 84 68 61
 41 99 69 32 98  8 86 19 94 11 87 90 65 75 46 93  9 88 79 67 14 13 56 15
 78 64 26 38  4 27 81 31 73 42 29 49 34 48 51 76 95 45 92 25 37 23 54 82
 66 39 57 36 47  5  3 89 53 80 40  0 20 16 77 17 96 30 60  6 12 55 58 10
 50 71 62 70]",3500,400,0.95,200,0.21577930450439453
35,516.8115026251528,"[48  8 45 26 16 20  0 10 62 42 70 12  6 33 44 14 13 98 94 46 37 92 93 27
 71 60 17 96 30 53 73 11  1 43 74 52 80 59 51 86  9 89  3 41 61 23 34 68
 39 82 66 87 38 69 63 91 85 97 22 40 24 29 18 28 32 99 84  4 88 50 81 19
 75 64 55 58 47 65 90 36 57 78 15 67 72 83 95  2 79  5 77 76 31 49 35 56
  7 21 54 25]",3500,400,0.95,200,0.21405649185180664
30,516.8376769520713,"[30 40 83 96 60 62 71 79 88 50  5  6 12 10 77 55 16 42 72 17 70 59 52 18
 35 97  3 19 93 23 99 81 95 73 22 32 34  8 76  9 67 86  1 43 84 94 48 80
 53  2 29 24 51 31 28 56 13  7 14 89 57 36 87 15 47 20 26 49 98 69 21 63
 85 91 44 33 74 54 61 41 11 75 37 25 92 46  4 64  0 58 78 66 38 90 65 45
 68 27 39 82]",3500,400,0.95,200,0.18906235694885254
66,517.0602148471694,"[12 15 58 62  6 17 30 60 29 76 67 87 38  4 54 37 25 92 75 65 47 55 20  0
  8 86 51 31  9 45 22 32 97 35 43  1 69 52 59 24  2 79 10 26 81 68 34 48
  3 84 82 66 39 90 64 77  5 71 73 72 42 95 27 19 93 94 98 11 21 74 61 99
 41 23 46 88 50 49 28 14 13 53 80 40 16 78 57 36 89 18 56  7 83 96 70 33
 44 85 63 91]",3500,400,0.95,200,0.23816370964050293
39,517.3187856177714,"[25 27 88  6 96 30 53 80 59 42 55 16 70 24  2 89 97 35 13 56 48  8 71  5
 50 64 90 65 47  0 10  4 87 82 75 92 37 51 73 95 79 67 40 49  3 23 11 69
 99 77 66 39 38 57 36 62 12 78 15 58 20 26 76 31 28 18 85 91 84 94 61 41
 68 86  9 21 98 63 32 22 34 45 81 19  1 43 74 54 46 93 44 33 14  7 29 52
 83 72 17 60]",3500,400,0.95,200,0.1855297088623047
32,518.0216891060284,"[52 59 29  2 49  9 51 31 12  6 71 24 33 44 13  7 56 14 11 23 27 93 84 90
 64 26 10 19 75 54 69 43 74 94 82 57 36 15 78  0 50 88  4 81 22 85 91 83
 72 17 70 32 63 98 39 47 55 58 20 45 86 48 34  8 25 37 92 46 61 41 97 35
 18 67 68 99  1 21  3 79 76 73 40 80 53 28 89 95 42 30 96 60 62  5 77 16
 65 87 38 66]",3500,400,0.95,200,0.216339111328125
97,519.9295832677323,"[68 19 93 27 49 52 72 83 40 29 45 61 41 99  8 86 88 64 47 16 20  0 58 15
 78 26 67 33 44 56  7 85 91 34 90 57 65 50 79 76 73 59 35 32 98 11 69 21
 63 24 42 70 12 55 10 31 51  9 13 14 28 74 84 38  5 77 71  3 89 97 43  1
 54 23  4 39 36 87 82 66 75 25 46 62  6 60 17 30 96 95  2 81 94 37 92 48
 22 18 80 53]",3500,400,0.95,200,0.23866772651672363
4,520.906196941894,"[39 38 82 66 90 88 50 68 41 61 23 65 78 57 36 15 79 95 71 64  4 87  6 60
 30 96 24  3  1 54 93 19 99 98 21 69 11 62  5 75 37 92 27 81 10  0 26 25
 46 84 94 45 29 53 80 40 76 20 47 51 49 89 32 63 34  8 48 97 35 56 22 43
 74  7 14 13 85 91 44 33 17 70 72 73  2  9 86 67 31 52 59 83 42 77 12 58
 55 16 28 18]",3500,400,0.95,200,0.40758776664733887
