Execução,Distância Total,Melhor Caminho,Iterações,População,Mutação,Tentativas,Tempo de Execução
48,348.2051344695563,"[25 92 54 56 14 13 33 44  7 85 21 11 99 84 94 93 19 81  8 34  3 49 51  2
 95 24 29 52 59 53 80 83 72 17 96 30 70 60  6 12 55 58 20  0 10 50 88 79
 67 45  9 86 22 91 63 98 69 68  5 77 62 71 27 46 37 75 66 87 82 78 15 57
 36 39 90 64 26 76 31 40 73 42 16 47 65 38  4 48 89 18 28 35 97 32 43  1
 74 61 41 23]",800,500,0.2,30,204.46491694450376
62,349.3502851231052,"[44 33  7 13 14 56 28 18 89  8  3 51 76 79 15 78 57 36 39 82 66 87 38  4
 81  5 77 12  6 60 96 70 62  0 20 16 55 58 26 10 64 90 65 47 50 71 42 53
 80 73 40 95 31 45 68 21 43  1 74 61 41 97 22 32 98 11 99 69 63 91 85 35
 52 59 83 72 17 30 24 29 49  9 86 48 34 94 84 23 54 46 75 92 37 25 93 19
 27  2 67 88]",800,500,0.2,30,205.37510442733765
2,349.86502512541955,"[40 73 83 72 42  6 60 17 96 30 70 29  2 31 86 45 68 94 84 61 41  7 13 14
 52 59 53 80 24 95 71 88 64 82 87 38  4 79 67  9 69 11  1 74 43 21 98 56
 18 89  3 34 48  8 99 23 54 93 81 19 27 46 25 37 92 75 66 39 36 57 65 26
 10 50  5 77 62 20  0 16 58 47 55 12 76 51 49 35 97 85 91 44 33 28 22 32
 63 90 15 78]",800,500,0.2,30,198.83963108062744
34,349.9816282371747,"[25 37 46 23 41 61 54 93 81 90 64 65 47 15 78 57 36 39 66  4 19 27 94 84
  1 98 63 32 22 18 56 13 14 33 44 91 97 35 28 89  3 31 76 79 67  9 86 45
 38 87 82  5 77 71 12  6 60 17 96 30 70 42 95 24  2 51 29 40 73 83 53 80
 59 49 69 99 68 88 50 26 10  0 20 55 58 16 62 72 52  7 85 21 11 92 75  8
 48 34 43 74]",800,500,0.2,30,204.56908440589905
77,351.2032862400648,"[53 80 59 89  3 67 88 26 10  0 20 16 58 55  6 60 17 30 96 70 42 29 35 32
 21 43  1 74 41 61 54 23 11 99 34 48  8 94 93 81 27 19  4 38 87 82 66 39
 90 64  9 86 97 13 14 56 85 22 68 45 71 62 72 83 52 18 28  7 33 44 91 63
 98 69 84 46 25 92 37 75 36 57 65 77  5 50 79 76 31 51 49  2 24 95 40 73
 12 47 15 78]",800,500,0.2,30,203.9817464351654
24,352.12364061797985,"[74 11 98 69 34 49 88 64 90 81 19 27 93 94 84 23 41 61  1 21 63 32 18 52
 59 80 53 73 72 83 40 24 95 45  4 38 87 66 82 39 47 58 16 20 77 71 62 12
  6 60 17 96 30 70 42 51 86 68 75 92 37 25 46 54 43 99  8 48  3 31 76 79
 65 36 57 78 15 55  0  9 91 44 33  7 14 13 56 35 28 89 67  5 10 26 50  2
 29 22 97 85]",800,500,0.2,30,203.1476664543152
8,352.1386252417604,"[66 87 82 39 36 57 78 15 47 58 55 12  6 62 71 50 68 99 69 11 63 91 44 33
  7 89  3 49 86  9 45 67 76 24  2 51 79  5 88 10 26 64 90 65 16 20  0 77
 42 72 83 59 52 28 14 13 35 97 32 22 34 48 31 95 73 40 29 94 25 37 92 75
 27 81  8 70 60 30 96 17 53 80 18 56 85 98 21 74 41 61 54 93 84 43  1 23
 46 19  4 38]",800,500,0.2,30,202.86483597755432
4,352.2307353684507,"[60 17 96 30 70 12 55 16 20  0 47 15 78 39 66  4 90 26 50  5 67 95 29  2
 86 34 32 97 63 21 43  1 74 11 23 54 46 81 79  6 62 88 64 65 38 87 82 57
 36 75 25 37 92 27 19 93 61 41 69 98 22 35 13 14 28 89  3 49 40 73 72 83
 53 80 59 52 18 56 85 48  8 45 68 94 84 99  9 51 31 76 71 77 10 58 42 24
  7 33 44 91]",800,500,0.2,30,204.41239404678345
50,352.812584580353,"[17 96 30 70 60 12 16 58 20  0 71 42 95  2 29 49 83 72 73 40 24 31 76 79
 51 86  9 45 88 26 90 65 15 36 57 78 55  6 62  5 50 94 84 99 11 69 22 97
 32 28 18 89  3 67 10 64 87 66 75 37 46 93 27 19 81  8 34 48 68  4 38 23
 41 61 74  1 43 21 98 63 35 56 14 13  7 33 44 91 85 52 80 53 59 77 47 39
 82 92 25 54]",800,500,0.2,30,196.1042621135712
53,353.3652873007776,"[60 17 30 96 70 42 72 83 76 67 31 51  9 86 68 81 84 54 41 61 11 98 63 22
 32 97 85  7 13 14 18 89 88 50 26 90 87 82 66 75 92 37 25 46 23 69 99 94
 93 27 19  4 38 39 36 47 58 16 55 12 77  5 79 95 29 28 56 35  1 74 43 21
 48  8 49  2 24 40 73 52  3 45 71  6 62 10 64 65 57 78 15 20  0 34 91 44
 33 59 80 53]",800,500,0.2,30,201.8594415187836
83,353.51632296779366,"[44 33  7 13 14 28 18 56 35 85 91 63 89 52 24 79 88 64 65 57 36 82 87 39
 78 15 58  0 26 81 19 93 31 76 42 70 30 96 53 80 59 72 83 73 40 29 95 62
 12  6 71 77  5 90 38  4 66 27 94 84 11 99 69 22 32 97 98 21  1 43 74 41
 61 23 46 37 92 75 25 54 34  9 86 20 16 55 47 10 50 67 51  2 49 45 68  8
 48  3 17 60]",800,500,0.2,30,203.04597330093384
7,353.62945979571714,"[53 80 52 98 43 22 32 97 35 85 63 91 33 44  7 13 14 56 28 18 89  3 49 86
 45  9 51 31 76 79 42 30 96 17 70 60  6 12 55 16 10  5 77 71 62 95 24 29
 67 88 26 58 47 78 15 64 94 81  4 87 82 66 27 93 84  8 48 34  2 40 73 72
 83 59 69 41 61 23 19 38 90 65 20  0 50 68 99 11 21  1 74 54 46 75 92 37
 25 39 57 36]",800,500,0.2,30,203.9779281616211
32,353.8449327198775,"[36 57 65 90 64  0 20 16 47 15 78 39 82 87  4 75 92 37 25 54 23  8 34 48
 49 51  2 29 24 83 72 96 30 17 76 79 67 86 98 21 94 68 88 10 50  5 77 71
 62 40 73 53 80 59 52 33 44  7 35 97 63 43  1 74 61 41 11 69 99  9 31 95
 42 70 60  6 12 55 58 26 81 19 27 93 46 84  3 89 18 28 56 14 13 85 91 32
 22 45 38 66]",800,500,0.2,30,204.1332001686096
84,354.1857487401284,"[26 16 55 12 60 30 96 70 42 79 76 51  9 86 88 50 10  0 20 58 47 15 78 57
 36 39 82  4 27 46 25 37 92 75 84 94 93 19 81 66 87 38 90 65 64 68 45 67
 31  2 29 24 59 80 53 89 22 32 69 99 11 54 23 61 41 21 97 56 14 13  7 85
 35 18 52 17 72 83 73 40 95 71  5 77 62  6 33 44 91 63 74  1 43 98  3 49
  8 48 34 28]",800,500,0.2,30,203.85110116004944
14,354.6227683923986,"[85 97 22 32 43 74 61 41 23 93 27  4 90 64 50  5 77 62 71 79 51  2 29 18
 56 13  7 33 14 34 48  8 68 45 31 24 40 73 59 80 53 72 83 52 49  9 86 26
 65 78 15 55 12  6 60 17 96 30 70 42 95 76 67 88 10 20 16 66 25 75 92 37
 19 81 99 98 63 69 84 94 46 54  1 21 11 38 87 82 39 36 57 47 58  0  3 89
 28 35 91 44]",800,500,0.2,30,203.5520384311676
20,355.13477629040074,"[44 33  7 13 14 56 35 69 99 11 23 93 19 25 46 54 61 41 21 98 22 32 28 18
 89 52 59 83 72 73 24 29 49  9 86  8 48 34 63 91 85 97  3 51 31 76 79 67
 88 10 55 12 62 71 95 40 80 53 30 70 42  5 77 50  0 58 47 36 57 78 15 16
 20 26 64 90 65 39 82 38  4 68 94 81 45  2  6 60 17 96 87 66 75 92 37 27
 84  1 43 74]",800,500,0.2,30,203.89101672172544
91,355.3826085192461,"[60 12 58 47 57 36 39 38  4 81 93 84 99 98 11 94 27 19 66 82 87 65 55 16
 20  0 10 77  5 26 50 67 51 31 76 79 86  8 22 32 97 69 23 54 25 92 37 75
 46 41 61 74  1 43 21 63 89  3 29 24 95  2 49 48 34 28 18 14 33 44 91 85
 52 59 17 96 30 70 73 40 53 80 83 72 42  6 62 71 45 68 90 64 78 15 88  9
 35 56 13  7]",800,500,0.2,30,206.1911265850067
58,355.419759283991,"[60 17 96 30 70 42 71  6 62 77 79 67 10 47 15 78 55 58 20 65 90 38 87 82
 57 36 39 66  4 81 19 93 23 11 99 69 43 98 63 97  8 86 51 49 40 73 53 80
 24 95 76 31 45 27 46 75 92 37 25 54 61 41 84 94 68  2 29 52 89 22 32 85
 91 35 13 33 44  7 56 14 28  9 64 26  0 16 12  5 50 88 48 34  3 72 83 59
 18 21  1 74]",800,500,0.2,30,205.1470069885254
45,356.74696323276385,"[12  6 60 17 96 30 70 72 83 59 52 18 28 22 32 63 91 44 33  7 85 35 97 74
 23 54 37 25 75 92 46 66 38  4 45 68 99 41 61 84 94 27 81 88 77 58 47 55
 15 78 39 82 87 90 95 53 80 40 73 24  2  9 86 69 11 43  1 21 98 89  3 34
 48  8 49 29 51 31 79 50 10  0 16 20 26  5 71 62 42 76 67 64 65 57 36 19
 93 56 13 14]",800,500,0.2,30,203.4736034870148
54,356.8528022874869,"[80 83 72 17 96 70 24 29 49 89 56 13 85 91 63 11 98 32 22 28 18  9 86 45
 68 94 84 93 46 25 92 37 75 27 19  4 65 58 55 15 78 57 36 39 82 38 87 66
 64 26 10  5 77 71 62 42 95 76 54 23 41 61 74  1 43 21 34  3  2 51 31 67
 90 47 16 12  6 60 30 53 52 59 73 40 48  8 88 50 79 20  0 81 99 69 97 35
 14  7 33 44]",800,500,0.2,30,201.8852014541626
22,357.2512238462924,"[53 80 17 96 30 70 60  6 12 89 85 91  7 13 28 18 14 56 35 32 22 34 48  8
 68 93 92 75 27  3 51 95 62  5 50 88 67 31 29 52 59 72 83 73 40 24 76 79
 64 69 41 61 74  1 43 21 63 44 33 97 98 11 99 81 19  4 38 87 66 82 39 65
  0 20 16 58 55 47 15 78 57 36 90 45 86  9 49  2 42 71 77 10 26 94 84 46
 37 25 23 54]",800,500,0.2,30,203.1587028503418
3,358.15400140932013,"[12 55 16 58 26 10 77 71  5  9 22 32 63 74  1 69 45 42 70 17 96 30 60  6
 62 72 83  2 76 15 78 57 36 50 79 31 51 49 35 97 85 91 14 18 89  3  8 99
 11 43 21 98 84 94 93 27 19 66 39 47 20  0 65 87 82 38  4 90 64 88 67 95
 73 53 80 59 40 24 29 52 28 56 13  7 33 44 34 48 86 68 81 75 92 37 25 46
 54 23 41 61]",800,500,0.2,30,189.73704314231875
99,358.63153577805986,"[17 30 59 52 18 28 89  3 51 31  2 24 40 73 72 83 42 49  9 67 50 90 38 82
 87  4 81 93 94 84 99 69 98 74 41 61 23 54 46 25 92 75 37 27 19 88 10 26
 65 47 57 36 39 66 64 77  5 62  0 20 58 16 12  6 60 96 70 76 86 11  1 43
 21 63 97 35 13 14 56 32 22 34 68 45 15 78 55 71 79 95 29 80 53 33 44  7
 85 91 48  8]",800,500,0.2,30,203.38211798667908
51,359.05780360840834,"[65 90 38 27 93 54 23 61 41 11  1 74 43 21 85  7 33 44 91 63 98 99 84 46
 37 92 25 75 66  4 64 26 10  0 20 16 58 55 57 36 39 88 50  5 77 71 62 72
 83 40 95 51  9 45 68 48 34  3 52 59 73 70 60 17 30 96 53 80  2 86 67 79
 76 31 89 28 18 56 35 22  8 49 32 97 13 14 29 24 42  6 12 47 15 78 82 87
 81 19 94 69]",800,500,0.2,30,205.13513350486755
19,360.4221782423497,"[17 96 53 80 59 79 64 38 87 82 39 66 75 37 27 19 81 45 68 94 84 74  1 43
 63 91 97 32 22 34 48 90 65 15 78 57 36 47 58 16 55 12 70 30 60  6 62 77
  5 50 10 26  4 54 61 41 21 98 69 99 93 92 25 46  8  3 49 95 24 40 73 72
 83 42 71  0 20 88 67 76 31  2 86  9 51 29 52 89 18 28 56 14 13 85 44 33
  7 35 11 23]",800,500,0.2,30,202.6479687690735
65,360.68983280692953,"[36 57 65 26 10 77 71 62 17 96 30 60  6 12 55 15 78 39 82 87 66 38  4 88
 67 76 31 86 48  8 34 97 43  1 74 11 23 54 75 27 19 93 94 84 68  2 42 70
 83 72 73 40 49  9 45 90 47 58 16 20  0 64  3 32 85  7 33 44 91 22 81 92
 37 25 46 99 69 63 98 21 41 61 35 14 13 56 28 18 89 29 24 95 79 50  5 51
 52 59 80 53]",800,500,0.2,30,203.27455759048465
90,360.8193468886894,"[44 33  7 13 14 56 28 18 89  3 48 86 88 55 12 60  6 51 31  2 49 52 59 80
 53 83 72 17 96 30 70 42 95 76 79 67 19 93 46 37 75 66 82 39 78 15 47 58
 16 20  0 10 50  9 45 81 11  1 74 43 21 98 34  8 68 38 87  4 94 84 23 54
 25 92 27 64 26 77 62 71 73 40 24 29  5 57 36 65 90 63 91 85 35 97 32 22
 69 99 41 61]",800,500,0.2,30,202.9266173839569
23,361.532921410312,"[40 53 80 59  7 33 44 91 85 13 89  3 48  8 94 45 31 51 76 79 67 88  5 10
 58 47 15 78 82 66  4 90 64 57 36 39 87 75 92 84 99 69 98 63 56 14 18 28
 35 97 41 61 74  1 43 21 52 83 72 73 60 17 96 30 70 42 71 77 50 26 65 38
 68  9 86 34 22 32 11 23 54 46 25 37 27 93 19 81 62 16  0 20 55 12  6 95
 24 29  2 49]",800,500,0.2,30,204.34912204742432
92,361.6299954641512,"[25 75 66 39 57 78 15 55 47 58 16  0 10 67 51  2 49  3 89 32 99 11 41 61
 98 63 91 48  8 34  9 50 20 12  6 60 70 17 96 30 42 71  5 77 62 72 83 95
 76 79 88 90 64 65 87  4 94 84 93 46 37 92 54 23 74  1 43 22 35 56 14 33
 44  7 85 13 18 28 97 21 69 68 45 38 82 36 26 86 31 29 52 59 80 53 73 40
 24 81 19 27]",800,500,0.2,30,203.5717420578003
81,362.0562020833226,"[17 70 60  6 77  5 64 65 20 16  0 10 79 76 67 26 47 15 78 57 36 39 87 38
  4 19 27 84 11  1 43 98 22 18 28 56 13 14 85 97 69 99 68 88 50 71 29 59
 52 89  3 34 48  8 86  9 51 31 40 73 83 72 96 30 42 95 45 81 93 54 23 41
 61 74 21 63 91 33 44  7 35 32 49  2 90 82 66 75 92 37 25 46 94 62 12 55
 58 24 80 53]",800,500,0.2,30,202.9296102523804
30,362.1157985062642,"[41 61 46 25 37 92 75 54 23 84 19 81  4 47 58 16 55 12  6 62 71 79 76 31
 22 32 85 91 63 98 43 74  1 11 99 68 64 57 36 66 51 52 59 80 53 17 96 30
 60 70 29  2 49 89 14 13 33 44  7 56 18 28 21 69 34 48  8 86  9 95 24 40
 73 72 83 42 77  5 10 26 50 88 45 94 93 27 90 65  0 20 15 78 39 82 87 38
 67  3 35 97]",800,500,0.2,30,203.24326634407043
79,363.16205474719214,"[68 45 67 79 50 71 62 12  6 42 95 24 40 73 83 89 13  7 85 97 63 21  1 74
 43 99 84 93 75 92 37 25 46 54 23 61 41 94 88 10 16 58 47 57 36 39 55 60
 30 96 72 52 18 28 32 22 34 48  8 81 19 27  4 38 78 15 20  0 70 17 53 80
 59 29  2 49  3 56 35 14 33 44 91 98 11 69 86  9 51 31 76 64 26  5 77 65
 90 87 82 66]",800,500,0.2,30,202.05813455581665
89,363.2867595220742,"[12 62 77  5 64 90 38 39 36 57 78 15 47 55 31 49 99 69 63 91 44 33  7 97
 48 68 81 93  2 29 24 76 67 88 50 71 42 70 96 30 17 53 80 52 59 72 83 73
 40 95 51 86 94 27 19 92 37 25 75  4 66 82 87 65 20 58 16  0 10 26 79 45
 98 21  1 74 43 11 54 46 84  9  8 34  3 35 85 13 14 56 28 18 89 22 32 41
 61 23  6 60]",800,500,0.2,30,204.61094188690183
71,364.4400440493726,"[17 30 96 72 83 73 40 52 59  2 31 90 39 36 57 47 20  5 77 62 71  6 12 55
 78 15 65 26 50 67 79 80 53 28 18 14 13 97 63 98 84 93 27 19 94 99 69 91
 44 33  7 85 74  1 43 11  8 34 48  3 89 56 35 32 22 21 41 61 23 54 46 37
 92 25 75  4 64 10 60 70 42 95 49 51 76 88  0 58 16 82 66 87 38 45 24 29
  9 86 68 81]",800,500,0.2,30,203.18889498710632
66,364.7342683781064,"[97 85  7 13 14 56 28 89 67 79 71 62 77  5 50 86  8 34 63 74 61 41 23 81
 45 88 10 26 58 16 20 55 12  6 60 96 17 30 70 42 72 59 52 18 33 44 91 35
 22  3 49 29  2 24 73 83 40 95 76 31 51  9 19 27 93 46 37 36 57 47  0 64
 90 94 84 99 69 98 48 68  4 38 87 82 65 15 78 39 66 75 92 25 54 11  1 43
 21 32 80 53]",800,500,0.2,30,204.8783748149872
63,365.5626531119782,"[53 83 72 89  8 94 81 19 66 38  4 45 68 99 11 74  1 43 21 98 69 26 77  5
 50 88 79 76 67 86 34 48  9 31 10  0 20 64 90 87 82 78 15 47 58 16 71 62
 12  6 95 24  2 49  3 28 18 14 13  7 33 44 91 63 84 93 54 23 41 61 97 85
 56 35 32 22 29 42 70 17 96 30 60 55 65 57 36 39 75 92 37 25 46 27 51 40
 73 52 59 80]",800,500,0.2,30,203.5030438899994
93,365.77883150005295,"[13 56 22 32 28 14 33 44 91 63 21 98 69 99  8 48 68 38 87 66 82 39 36 57
 65 90 64 77  5 71 62 42  6 12 55 47 58 10 50 79 67 76 31 51 49  3 34 94
 19 81 20 16 60 17 72 83 73 40 53 80  7 85 43 11 41 61 23 54 46 37 25 92
 75 27 93 84  1 74 97 35 18 89  2 24 95 29 86  9 45  4 88 26  0 15 78 70
 30 96 52 59]",800,500,0.2,30,205.2330343723297
64,365.8589537412519,"[87 66 39 36 57 15 47 16 26 64 88  5 71 95 79 67  9 45 48 34  3 89 22 32
 97 35 56 13 14 52 53 80 59 49 68 81 90 65 20 55 12  6 60 30 70 42 10 50
 84 93 75 37 92 25 46 54 23 11 74 63 91 44 33  7 85 28 18 83 72 73 40 29
  2  8 86 51 31 76  4 38 82 78 58  0 77 62 17 96 24 69 99 41 61  1 43 21
 98 94 27 19]",800,500,0.2,30,204.95917963981628
28,366.3602634411517,"[40 73 72 83 18 85 91 44 33  7 14 13 97 32 22  3 84 46 25 37 92 75 54 23
 41 61 93 27 19 94 68 51 31 39 36 57 58 16 62 96 30 17 53 80 28 56 35 63
 98 69 11 43  1 74 21 89 49  2 95 42 71  0 47 15 78 55 20 10 26 64  4 38
 90 88 77  5 50 67 79 76  9 86 48 34  8 99 81 45 24 29 52 59 70 60  6 12
 65 82 87 66]",800,500,0.2,30,202.8621122837067
69,366.4327293762006,"[44 33 35 28 89  3 86  9 79 77 12  6 83 53 80 59 24  2 76 67 64 90 65 36
 39 82 66 87 38 81 94 84 93 19 27 75 25 61 41 74  1 43 63 91 85 97 22 34
 48  8 68 45  5 71 40 73 72 30 70 42 95 29 31 51 49 69 99 88 50 26 10  0
 20 55 60 17 96 62 16 58 47 15 78 57  4 92 37 46 54 23 11 21 98 32 14  7
 13 56 18 52]",800,500,0.2,30,203.26703643798828
46,366.75265283792896,"[92 75 46 76 71 12  6 42 72 52 59 80 53 33 44  7 56 35 97 32 34  8 48  3
  2 29 24 73 83 40 95 79  4 38 66 87 82 39 78 15 55 16 58 67 31 51 49 94
 84 23 61 43  1 74 21 91 63 98 11 93 27 19 81 45 68 99 69 85 13 14 18 28
 22 89 86  9 90 65 20  0 10 26 50 70 17 96 30 60 62 77  5 88 64 47 57 36
 37 25 54 41]",800,500,0.2,30,204.6080310344696
40,367.9794941964443,"[60 17 96 70 30 67 76 51  9 45 68 94 93 27 19 81 86  8 69 11 98 21 74 63
 91 85 97 32 22 99 84  4 66 82 39 78 15 57 36 37 92 25 54 61 41 23 46 75
 87 38 90 64 26 10 50 79 29 89 28 13 14 95 62 16 20  0 65 47 58 55 12  6
 42 72 83 59 52 18 43  1 34 48 56 33 44  7 35  3 49  2 71 77  5 88 31 24
 40 73 80 53]",800,500,0.2,30,196.9678053855896
87,368.3289077157817,"[55 15 57 36 66 82 39 78 47 58 20 65 90 38  4 69 22 32 35 85  7 18  8 49
 29 71  0 16 12  6 60 17 53 80 59 33 44 91 98 21 11 99 41 61 54 23 84 93
 19 27 81  9 51 31 50 26 10  5 77 62 76  2 24 73 83 40 95 79 88 64 45 68
 94 46 75 37 92 25 87 67 86 48 34  3 89 14 13 56 63 43  1 74 97 28 52 72
 42 70 30 96]",800,500,0.2,30,217.3137438297272
