Execução,Distância Total,Melhor Caminho,Iterações,População,Mutação,Tentativas,Tempo de Execução
90,339.82521997825256,"[ 1  5 84 82 25 42 98 72 78 95 14 81 77 22 43 50 19 31 65 61  7 54  4 99
 16  8 76 51 24 41 12 74 21 32 45 89 96 73 46  0 30 55 97 56 48 47 67 75
 17 40 49 69 71 23 37 18 88 35 39  9 57 44 34 29 33 13 63 83 60 20 64 80
 36 38 92 53 11 27 68 93 85 66 70 91 10  6 52 28 86 79 90 62  2 59 58 26
 94  3 87 15]",800,500,0.2,30,203.30994606018066
31,340.0547446208221,"[44 57 39 28 16  8  7 61 19 31 65 76 10 88 30 55 11 94 85 78 72 42 25 82
 84 98 71 49 69 17 12 75 67 23 41 89 18 77 37 56 81 22  0 96 24 51 73 93
 14 87 15  3 95 48 47 32 74 21 45 40 97 91 20 64 36 38 58 29 92  9 35 52
  6 46 50 43 68 27 26  5  1 66 70 80 34 53 59  2 33 62 90 60 83 99 63 13
 79 86  4 54]",800,500,0.2,30,190.1286380290985
7,342.101521504838,"[31 65 19  8  7 61 76 88 30 55 97 93 26 94 85 42 98 72 78 14 95 75 67 48
 56 23 41 37 77 81 22 18 73  0 43 52  6 10 46 50 54  4 16 28 60 35 39 44
 80 36 38 34 62 33 90 53 92 58 29 59  2 13 63 83 99 51 24 89 96 49 69 40
  3 15 87  5  1 82 25 84 66 70 64 57  9 20 47 12 32 21 74 45 17 71 68 27
 11 91 86 79]",800,500,0.2,30,191.4717538356781
10,344.1880359095338,"[45 21 74 32 17 40 69 49 56 81 95 78 85 94 26 66 70 64 57 80 36 59  2 13
 63 79 90 53 34 20 68 14 93 27 10 76  6 24 96 89 23 98 25 82 84  5  1 42
 72 71 48 47 12 75 67 77  0 50 46 22  3 15 87 97 43 51 73 18 41 37 55 30
 88 91 11 35 44  9 39 92 38 58 29 62 33 86 83 99  4 54 61  7  8 16 28 60
 52 19 65 31]",800,500,0.2,30,190.20410323143005
66,344.5582531575825,"[93 78 72 98 42 84 66 36 59  2 13 63 90 28  0 46 73 51 50 61  7  4 54 19
 31 65 24 89 96 40 45 74 21 32 12 75 67 56 81 22 43 30 88 91 97 55 10  6
 52  8 16 86 79 33 62 60 35 20 26 87 15  3 95 14 68 27 11 57 44 34 53 92
 29 58 38 64 94 85 25 82  5  1 70 80  9 39 83 99 76 18 41 23 49 69 17 47
 48 71 37 77]",800,500,0.2,30,191.34488368034363
42,347.8822138918773,"[32 21 74 45 17 40 49 69 71 23 56 81 37 77 18 89 96 41 12 75 67 47 48 15
 87 72 42 78 27 20 11 91 55 97 22 43 10  6 90 62  2 59 33 79 86 13 60 39
 34 44 38 80 64 35 52 28 63 83 99  4 54  8 16  7 61 76 19 31 65 53 92 29
 58 36 66 70 26 94 88 30  0 68 85 82 84 25 98 14 93  9 57  5  1  3 95 50
 46 73 51 24]",800,500,0.2,30,192.23225140571594
75,347.92876015234106,"[63 86 33 90 28 60 80 64 27 93 94 26 70 66  1  5 84 82 25 98 72 42 78 85
 14 95  3 87 15 48 47 17 69 49 96 24 54  7 76 50 46  0 22 81 37 45 32 12
 75 67 68 97 10  6 61  8 16  4 99 83 19 65 31 51 73 52 39 44 35 88 30 55
 77 41 89 18 91 11 20 36 38 92 58 29 53 62  2 59 79 13 34 57  9 43 56 23
 71 40 21 74]",800,500,0.2,30,191.5030815601349
5,349.23949440136306,"[78 26  9 44 38 36 92 58 29 53 88 18 41 40 17 45 74 21 32 12 75 67 47 48
 96 89 24 73 51 31 65 19 54  4  8 28 60 59  2 62 33 90 16 61  6 43 97 55
 30 91 20 94 27 11 52 10  0 22 37 71 69 49 23 56 77 81 79 86 34 80 64 68
 93 14 95 72 42  5  1 84 82 25 98 87 15  3 85 66 70 35 46 50 76  7 83 99
 63 13 39 57]",800,500,0.2,30,192.1386857032776
98,349.7096338842267,"[54  8 16  4 99 63 13 79 90 60 53 38 34 39 57 64 70 66 25 15 87 93 68 75
 67 47 48 17 40 69 49 23 56 81 77 18 73 50 88 91 20 27 78 98 42 72 95 14
 97 55 30 35 28 62 33  2 59 44  9 26 94 85 82 84  1  5  3 12 32 21 74 45
 71 37 41 89 96 24 51 61  7 10 52  6 76 19 65 31 46  0 22 43 11 80 36 92
 58 29 86 83]",800,500,0.2,30,192.41122770309448
32,350.54346072432855,"[39 44 34 29 58 92 38 36 66 70 80 57  9 35 88 30  6 52 28 90 13 63  4 54
  7 76 10 46 73 51 50  0 43 55 20 64 11 91 68 37 41 77 56 71 48 47 67 75
 12 32 45 24 31 65 19 16 99 83 60 53 62 33  8 61 81 23 49 69 40 74 21 17
 15 87  3 78 85 95 14 93 27 26 94 72 98 42  5  1 84 82 25 97 22 18 89 96
 86 79  2 59]",800,500,0.2,30,191.44116115570068
83,350.8519479371521,"[89 41 37 71 48 47 67 75 12 74 40 69 49 14 93 95 72 42 98 78 85 94 26 27
 20 38 36 58 29 53 44 57 39 35 88 55 97 43 10 50 46 51 65 31 19 76  6 52
 28 60 70 66  1  5 84 82 25 87 15  3 56 77 22 61  7 54  8 16 86 79 13 63
 33 92 80 64 68 11 91  9 34 59  2 62 90 30  0 73 18 96 24  4 99 83 81 23
 17 45 21 32]",800,500,0.2,30,184.67634081840515
11,351.0125930112875,"[92 36 25 82 84  1  5 26 94 11 91  7 54  4 83 63 13 53 34 39 57  9 35 60
 28 52  6 10  0 77 37 56 68 95 98 42 72 78 85 93 27 20 64 44 90 79 86 99
 16  8 61 51 18 41 89 96 24 21 74 45 40 48 71 14 66 70 80 38 58 29 59  2
 33 62 43 97 55 30 88 76 50 46 19 31 65 73 22 81 23 69 49 47 67 75 12 32
 17  3 15 87]",800,500,0.2,30,189.32607507705688
22,351.08874478763664,"[31 65 19 76  7 10 43 97 48 47 17 45 74 21 32 49 69 40 12 75 67 71 56 30
 88  0 46 18 41 37 77 81 68 93 85  5  1 66 70 80 36 92 34 44 39  9 57 64
 94 26 98 25 82 84 20 79 63 13 33 62  2 59 29 58 38 53 91 55 22 73 51  8
 16 86 90 60 35 11 27 78 72 42 87 15  3 23 89 96 24 50 52 28 83 99  4 54
 61  6 14 95]",800,500,0.2,30,163.5768382549286
44,352.24931240633344,"[61  7 54  8 16 35 91 88 28 60 53 58 29 59  2 79 86 13 63 83 99  4 76  6
 10 43 81 77 68 93 26 94 27 11 30 55 97 22 89 96 41 49 69 17 48 47 71 64
 20 52 19 31 65 51 24 18 37 56 23 40 45 74 21 32 12 75 67 15 87  3 78 95
 14  0 73 46 50 70 66 25 82 84  1  5 57  9 80 36 38 92 34 44 39 85 72 98
 42 90 62 33]",800,500,0.2,30,188.7154574394226
99,353.2691929974151,"[85 78 72 42 25 82 84  5  1 36 38 34 44 83  4 54  8 16  6 88 68 87 15  3
 49 69 40 17 45 21 32 74 12 75 67 47 48 71 23 56 37 41 89 96 22 43 30 91
 86 90 28 52 10 20 64 26 94 66 70 80 53 62 33  2 59 29 58 92 76 50 46 73
 51 65 31 24 18 77 81 97 11  9 57 39 35 55  0  7 61 19 99 63 13 79 60 27
 93 14 95 98]",800,500,0.2,30,191.64622282981873
97,353.50407260874215,"[24 73 46 50 76  8 16 79 83 99  4 54  7 61  6 52 28 60 53 44 39 64 20 35
 11 85 84 82 25  5  1 66 70 36 58 92 34 57  9 97 81 56 23 75 12 32 21 74
 45 37 88 91 27 14 78 42 98 72 26 94 80 38 29 59  2 62 33 86 63 13 90 68
 93 95 47 48 71 77 18  0 22 55 30 43 10 51 31 65 19  3 87 15 67 17 40 69
 49 41 89 96]",800,500,0.2,30,190.00128817558289
24,353.8611402923571,"[63 13  2 59 62 33 79 86 83  7 61 76  6 73 18 24 51 52 88 30 91 20 94 26
 27 78 48 47 75 67 12 37 77 81 97 35 39 57  9 44 34 60 16  8 54  4 99 90
 28 10 46 50  0 43 55 56 23 71 40 49 69 17 21 74 32 45 41 89 96 22 11 64
 80 92 38 36 70 66 85 93 68 14 95 72 98 42 25 82 84  1  5 87 15  3 31 65
 19 53 29 58]",800,500,0.2,30,210.41056203842163
67,356.46430837884805,"[17 69 56 68 14 95 93 20 52  6 54  4  8  7 61 16 83 86 79 90 65 31 19 51
 50  0 55 91 11  5  1 84 82 25 98 85 26 94 30 88 35 39 57 80 38 34 92 58
 29 53 44  9 64 27 78 72 42 87 15  3 47 40 49 37 97 43 10 76 99 63 13  2
 59 36 66 70 81 77 41 23 45 21 74 32 12 75 67 71 48 22 46 73 24 96 89 18
 28 60 62 33]",800,500,0.2,30,190.24382090568542
84,356.89861546327484,"[67 47 69 41 89 18 37 77 81 68 14 93 85 78 95 71 48 17 45 32 12 75 15 87
 98 25 82 84  1  5 26 94 20 34 53  2 59 92 58 29 38 44 39  9 57 35 11 91
 27 42 72  3 23 56 22 97 55 30 88 10 61  7 83 79 86 28 52  6 76 19 65 31
 24 74 21 40 49 96 73 51  8 16 99  4 54 50 46  0 43 90 62 33 13 63 60 64
 70 66 80 36]",800,500,0.2,30,190.95999574661255
13,357.059628710473,"[95 85 70 36 38 58 29  9 56 71 48 47 40 69 49 23 41 18 89 96 24 73 51  6
 50 46  0 43 55 27 26 84 25 82 98 42 72 78  3 67 17 21 74 45 32 12 75 37
 77 81 22 97 68 93  5  1 66 80 57 53 59  2 92 34 44 35 52  7 16  8 54 61
 76 10 88 30 91 20 11 28 60 79 86 63 13 33 62 90 31 65 19  4 99 83 39 64
 94 14 15 87]",800,500,0.2,30,189.72193956375122
65,357.1957978895566,"[24 31 65 19 54 16 60 57  9 68 56 23 37 77 81 46 50 52  6 76  7 61  8  4
 99 83 86 90 33  2 59 36 66 70 80 64 85 72 78 26 94 11 30 55 43 97 35 39
 92 58 29 34 44 20 27 93 14 95 47 67 75 12 17 40 48 71 28 62 13 63 79 53
 38  1  5 25 84 82 98 42 91 88 10 18 41 89 96 51 73  0 22  3 87 15 69 49
 45 21 74 32]",800,500,0.2,30,190.0586986541748
88,357.4918181515611,"[96 89 18 22  3 15 87 98  5  1 26 94 85 95 81 77 24 31 65 19 51 73 50 46
 43 30 55 68 93 14 78 84 82 25 42 72 48 47 12 32 21 74 45 75 67 17 71 23
 56 64  9 39 28 16  8  4 99 13  2 59 36 38 44 91 37 41 49 69 40  0 10  6
 52 88 11 20 70 66 80 35 60 90 33 62 79 86 63 83 54  7 61 76 97 27 57 34
 92 58 29 53]",800,500,0.2,30,207.10949850082397
54,357.51719348318085,"[19 65 31 24 96 18 43  7  8 63 13 86 60 53 92 29 58 38 36 64 26 85 78 72
 98 42 25 82 84  1  5 94 20 30 55 81 77 22  6 16 54  4 99 83 79 90 62 33
  2 59 34 44  9 57 39 35 97 37 23 71 47 67 75 12 32 41 89 51 52 28 88 91
 11 68 93 14 95 27 80 70 66  3 48 17 40 69 49 45 21 74 73 50 46  0 10 61
 76 56 15 87]",800,500,0.2,30,189.5504457950592
40,357.58369126889573,"[70 66  1  5 98 87 15 47 17 45 21 74 32 12 75 67 48 56 23 89 96 24 18 22
 10 88 55 27 94 26 85 93 14 95 71 40 69 49 41  0 46 50 73 51 76  6  7  8
 54  4 99 83 16 61 52 11 20 35 60 28 90 63 86 79 62 33 53 29 58 92 34 38
 80 39 44 57  9 64 68 81 77 37  3 42 72 78 91 19 31 65 43 30 97 25 82 84
 36 59  2 13]",800,500,0.2,30,192.30767488479614
96,357.6600382565968,"[ 1  5 98 87 68 22  0 46 50 10  6 76 61  7  4 99 83 86 79 63 13 33 62 91
 11 20 64 39 60 28 52 43 96 77 81 30 26 94 82 25 84 72 42 78 27 35 90  2
 59 53 34 44 57  9 80 36 38 92 58 29 66 70 85 93 14 95 71 40 17 56 97 55
 88  3 15 48 47 67 75 23 37 41 89 24 31 65 19 54  8 16 51 73 18 49 69 45
 74 21 32 12]",800,500,0.2,30,163.8343060016632
34,357.7424899550554,"[66 70 64 44 39 35 52  6 10 30 55 43 51 65 31 19  7  8 54  4 99 83 63 13
 79 91 11 26 85 78 95 14 68 18 41 71 48 47 12 75 67 98 25 82 84 72 87 15
  3 93 27 97 22 56 37 23 45 21 74 32 17 40 49 69 89 96 24 73 46 50  0 86
 33 62 90 88 81 77 42  5  1 94 20 80 36 38 92 53 34 76 61 16 28 60  9 57
 58 29  2 59]",800,500,0.2,30,190.50797486305237
63,357.84383856121985,"[31 65 19 76 52 35 39 44 34 53 60 28 79 86 90 36 80 64 11 91 30 55 43  0
 22 81 23 87 15 12 75 67 48 56 41 18 89 96 24 51 50 46 27 68 93 94 26 85
  5  1 66 70 82 84 25 20 88 97 77 37 10 61  7 54  4 99 63 13 33 62  2 59
 92 38  9 57 58 29 83 16  8  6 73 45 74 21 32 17 47  3 98 42 72 78 14 95
 71 40 69 49]",800,500,0.2,30,192.97583103179932
14,357.86076126578786,"[ 5  1 84 82 25 98 42 95 47 67 75 12 17 69 23 41 18 51 31 65 19 61 76  6
 52 88 91 11 27 20 38 92 53 35 55 30 43  0 46 50 97 81 22 10  7  8  4 16
 28 60 39  9 57 64 26 94 70 66 93 14 71 48 40 49 37 77 68 78 72  3 15 87
 85 80 36 58 29 62 33 13 63 83 99 54 73 24 96 89 74 21 32 45 56 44 34 59
  2 90 86 79]",800,500,0.2,30,180.82379269599915
49,358.09431921394093,"[78 85 70 80 38 92 58 29 62 33 90 13 63 83 99  4 54  8 16  7 61 76  6 10
 52 20 64 39 34 44 57  9 35 30 91 43  0 55 97 81 37 49 69 32 21 74 45 41
 89 96 24 18 50 59  2 26 94 68 93 14 95 71 48 47  3 15 87 67 75 12 17 40
 23 56 77 28 60 86 79 53 36 66  5  1 98 42 72 22 46 73 51 31 65 19 88 11
 27 25 82 84]",800,500,0.2,30,190.59789657592773
93,358.60758925637884,"[21 32 67 48 85 94 27 11 30 43  0 50 46 73 24 18 22 97 55 52 86 79 63 13
 33 53 29 58 92 36 38 34 44 57  9 10  6 76 19 31 65 51 61  7  8 16 28 60
 39 64 26 93 95 14 68 81 77 96 89 41 37 15 87  3 20 35 54  4 99 83 90 62
  2 59 88 56 23 49 69 17 45 74 40 71 78 72 42 98 25 82 84  5  1 66 70 80
 91 47 75 12]",800,500,0.2,30,190.38130903244019
57,359.4290021534968,"[32 74 21 45 71 15 87  3 14 95 68 30 43 10  6 16  8  7 61 46 50 51 73 18
 56 93 94 27 28 60 53 34 90 86 79 13 63 83 99  4 19 65 31 54 76 24 96 89
 49 69 40 48 47 67 75 12 17 23 37 41  0 22 97 55 91 64 36 38 44  9 35 52
 88 26 78 72 42 98  5  1 66 70 85 11 77 81 20 57 39 92 62 33  2 59 29 58
 80 84 82 25]",800,500,0.2,30,191.0661599636078
87,360.0212262827673,"[63 13 79  2 59 38 36 80 92 53 35 91 30 43 22 77 37 71 48 47 15 87  3 17
 45 21 74 32 40 49 69 18 81  0 10 28 60 34 44 52  6 61 83 90 62 86 33 29
 58 20 11 88 55 97 85 42 98 72 78 23 56 41 89 96 73 54  4 99 16  8  7 76
 50 46 51 19 31 65 24 12 75 67 95 68 93 14 25 82 84  5  1 66 70 64 26 94
 27  9 57 39]",800,500,0.2,30,190.93828058242798
23,360.3693719492131,"[81 77 88 28 60 13 63  4 54  8 61 51 31 65 19  7 76 50 24 96 89 18 22 43
 10 16 99 83 90 62 33  2 59 38 39 57  9 64 27 26 94 78 42 98 87 15  3 95
 14 97 30 55 37 40 17 23 56 68 93 41 45 74 21 32 12 75 67 47 48 71 91 35
 20 80 36 58 29 92 53 86 79 44 34 70 66  1  5 84 82 25 72 85 11 52  6  0
 46 73 49 69]",800,500,0.2,30,189.32415390014648
61,360.44096207275317,"[12 40 69 49 41 37 77 22 10 76  7 50 46  0 55 97 87 15  3 67 75 32 74 21
 45 17 71 48 47 98  5 85 26 27 11 86 79 62 28 52  6 88 91 30 43 56 23 95
 14 57  9 44 92 34 39 35 20 94  1 84 82 25 42 72 78 66 70 36 58 29 53 60
  8 54 61 51 73 24 96 89 18 81 68 93 64 80 38 59  2 33 90 16  4 99 63 13
 83 19 65 31]",800,500,0.2,30,190.6730091571808
15,360.508753986551,"[61  6 52 88 56 48 47 75 12 17 69 71 37 77 68 25 82 84  1  5 85 14 95 93
 27 30 55 73 51 31 65 19 76 10 97 78 72  3 67 32 45 74 21 40 49 23 81 43
 60 34 44 29 58 59  2 33 62 63 13 79 86 83 99  4 54  7 50 46  0 41 89 96
 24 18 22 91 11 35 20 94 26 64 80 36 66 70 87 15 98 42  9 57 39 28  8 16
 90 53 92 38]",800,500,0.2,30,188.62702441215515
85,361.93794285885895,"[31 65 19 50 46  0 43 88 30 55 97 22 77 95 14 85 78 72  3 71 48 47 17 69
 68 20 64 80 36 38 34 44 39  9 57 35 60 28 52 10  6  7  4 99 83 63 13 86
 79 33 62 53 29 58 92 70 66  5  1 84 82 26 94 27 11 91 81 37 41 89 96 24
 51  8 16 54 61 76 73 18 56 23 12 75 67 98 42 25 40 45 32 74 21 49 90  2
 59 93 15 87]",800,500,0.2,30,189.13243985176086
69,362.1885331238589,"[68 77 18 41 49 69 45 74 21 32 12  3 15 87 98 27 11 35 60 39 57  9 20 64
 80 38 58 29 90 28 88 30 55 97 91 94 26 70 44 34 59  2 63 99  4 54  8 61
  7 19 65 31 24 73 50 46  0 43 10  6 62 33 13 79 86 83 16 76 22 81 23 48
 71 89 96 37 56 93 85  5  1 84 82 25 42 72 78 14 95 47 67 75 17 40 51 52
 53 92 36 66]",800,500,0.2,30,191.26557898521423
18,362.19742394347594,"[11 20 27 94 26 25 98 78 14 93 68 81 77 37 41 89 22 97 35 39 53 90 62 33
 13 63 79 86  2 59 29 58 57 91 88 10 52 60 28 16  8  7 61 76 50 46  0 43
 71 47 64 80 36 38 92 34 44  9  3 87 15 23 56 95 72 42  1  5 82 84 48 67
 75 12 32 21 74 45 17 40 69 49 96 24 73 55 30  6  4 99 83 54 19 31 65 51
 18 85 70 66]",800,500,0.2,30,189.75641441345215
79,363.08736816319146,"[87 15 48 47 71 17 40 69 49 23 56 81 94 26 64 80 34 33 13 63  4 54  7 61
 99 83 86 79 29 58 38 36 66 70 42 72 98  3 95 14 97 50 46  0 22 68 93 85
  5  1 84 82 25 78 27 20 35 28 60 30 55 10  6 76 19 31 65 51 52  9 57 39
 44 92 59  2 53 88 43 18 41 74 21 32 45 89 96 24 73 62 90 16  8 91 11 77
 37 67 75 12]",800,500,0.2,30,189.63190293312073
52,363.35695181088147,"[53 38 80 57  9 39 35 91 88 43 10 52 28 60 90 62 33 13 79 86 83 99 46 73
 24 51 18 40 45 12 17 47 71 23 37 49 69 56 81 77 41 89 96 48 75 67 95 14
  3 15 87 78 94 26 70 66  1  5 42 98 72 85 27 11 92 59  2 63  4 54 61 76
  7  8 16 19 31 65  6 50  0 22 30 55 97 68 93 20 64 44 34 29 58 36 84 82
 25 74 21 32]",800,500,0.2,30,189.72393202781677
72,363.76084485939003,"[60 28  8  4 19 31 65 52 53 29 58 92 38 36 80 70 66 42 72 78 14 68 97  0
 18 41 24 51 50 55 30 91 11 20 35 86 79 13 39 57 64 27 93 95  3 15 87 98
 25 82 84  1  5 85 94 26 43 22 77 37 23 69 49 17 47 48 71 89 96 76 61  7
 16 90 62 59  2 33 63 83 99 54  6 10  9 34 44 88 81 56 40 32 74 21 12 75
 67 45 73 46]",800,500,0.2,30,192.7570767402649
70,363.97555252993465,"[63 13 33 62 34 44 57  9 39 35 11 91 97 56 45 32 12 75 67 27 64 36 92 38
 20 26 94 85  3 15 87 95 14 93 78 68 22 18 41 23 71 48 47 17 69 40 49 89
 96 24 73 51 76  6 52 10 30 55 43 50 46  0 88 79 86 16 54 19 31 65  4 99
 83 28 60 53 29 58 61  7  8 90  2 59 80 72 42 98 25 82 84  5  1 66 70 81
 77 37 21 74]",800,500,0.2,30,190.12853264808655
19,364.6144685106126,"[36 38 29 33 86 62 34 80 94 93 14 95 81 77 41 89 96 18 22 43 30 55 37 49
 74 21 32 45 17 40 69 47 48 23 56 97 10 52 60 53 58 92 44 57 20 88 76 19
 31 65 51 24 73  0 46 50 61  8 16  4 54  7  6 91 11 27 26  5  1 42 72 78
 85 35 28 83 99 68 71 67 75 12  3 15 87 98 25 82 84 64  9 39 90 79 63 13
  2 59 66 70]",800,500,0.2,30,189.69212937355042
6,364.83518476220945,"[ 1  5 66 70 20 11 91 30 55 95 87 15 45 21 74 32 12 75 67  3 98 25 82 84
 72 42 78 85 27 34 92 53 90 60 28 43 81 47 48 71 56 23 37 77  0 22 97 64
 80 36 38 58 29 59  2 62 33 44 39 57  9 52  6 76 19 31 65 51 73 10 61  7
 54 16 35 26 94 50 46 88 68 93 14 89 96 24  8 83 86 79 13 63 99  4 18 41
 49 69 40 17]",800,500,0.2,30,192.9944577217102
